Reporting Period	Peer Group Description	Peer Group	UBPSE393	UBPSFB72	UBPSE435	UBPSE444	UBPSE428	UBPSD638	UBPSE418	UBPSE438	UBPSE441	UBPSE429	UBPSE423	UBPSE419	UBPSE432	UBPSE422	UBPSE416	UBPSE447	UBPSFB77	UBPSE417	UBPSE424	UBPSE448	UBPSE437	UBPSFB76	UBPSE442	UBPSE431	UBPSE414	UBPSFB75	UBPSE394	UBPSE445	UBPSE434	UBPSE425	UBPSE415	UBPSFB71	UBPSE430	UBPSE439	UBPSFB74	UBPSE446	UBPSE420	UBPSE433	UBPSE389	UBPSE426	UBPSE440	UBPSE421	UBPSE436	UBPSE396	UBPSE443	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	1.6389	1.6681	0.5279	0.1483	0.0000	0.0007	1.2290	0.0190	0.0000	1.4957	3.3337	18.1103	0.0028	0.1592	6.5473	0.0000	0.1379	0.1790	2.7941	86.5817	0.0000	0.0000	0.1164	0.0000	4.9141	2.4404	3.2751	0.0170	0.7765	0.0045	67.5653	59.3497	0.0459	0.0000	0.0000	189.4860	91.9979	16.3931	8.4784	0.1477	0.0164	0.0255	0.0801	9.6319	0.0319	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	1.2124	3.3907	0.9824	0.3928	0.0000	0.0000	2.9358	0.0788	0.0000	0.8314	7.5336	18.2345	0.1099	2.5167	8.1329	3.1161	0.0000	4.6717	6.1979	19.8606	0.0000	0.0000	0.3928	0.0000	3.9005	3.4145	2.6880	3.3727	1.5297	0.2155	52.2590	40.7353	0.8470	0.0000	0.0000	10.1549	82.0017	17.2999	9.3168	0.0714	0.1108	0.0000	0.2031	8.9177	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	1.2647	0.2701	0.1589	0.9331	0.0000	0.0000	0.0760	0.5838	0.0000	0.0764	0.0000	0.4389	0.0000	0.0000	0.5117	0.0000	0.0000	0.0000	1.1575	0.1058	0.0000	0.0000	0.9331	0.0000	3.6199	0.0000	2.3551	0.0000	0.2038	0.0000	94.4740	93.6921	0.1571	0.0000	0.0000	0.0000	98.6089	0.8425	0.0312	0.0000	0.0000	0.0000	0.3492	0.4077	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	3.9336	0.7852	0.8207	0.1040	0.0000	0.0000	5.4241	0.0915	0.0000	0.0331	1.4682	8.1357	0.0344	0.6072	0.9049	0.0000	0.0000	2.7627	1.2633	19.8799	0.0000	0.0000	0.1040	0.0000	5.4735	0.6380	1.5398	9.2639	1.1640	0.0000	74.5454	72.8551	0.0000	0.0000	0.0000	34.5412	96.3415	5.8781	5.1467	0.2867	0.0003	0.0000	0.0121	2.9890	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	1.1107	0.5152	0.3705	0.0000	0.0000	0.0000	0.7995	0.0000	0.0000	0.0000	7.0129	2.5451	0.0000	0.0106	0.8847	0.0000	0.0000	2.9719	2.1224	0.8837	0.0000	0.0000	0.0000	0.0000	1.1910	0.6807	0.0802	0.0000	1.1595	0.0000	83.3463	81.9463	0.0000	0.0000	0.0000	0.0000	90.8539	2.7152	1.1968	0.0000	0.0000	0.0000	0.0000	1.3483	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	2.5606	1.3842	1.0135	0.1205	0.0000	0.0000	5.2590	0.0148	0.0000	1.4952	7.5350	15.2787	0.0000	3.3107	2.1014	2.1516	0.0000	4.8309	1.8414	20.5905	0.0000	0.0000	0.0407	0.0000	6.2873	1.2612	3.7267	1.0834	1.5416	0.0002	54.1482	50.6625	0.0000	0.0000	0.0000	11.4474	85.8044	12.0735	8.8004	0.0135	0.0118	0.0000	0.0140	6.4782	0.0798	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	0.0000	1.0864	0.0475	0.0004	0.0000	0.0000	0.0000	0.0004	0.0000	2.0104	7.2359	0.0831	2.9345	5.0089	4.3157	0.0000	0.0000	0.0000	49.4971	8.7892	0.0000	0.0000	0.0004	0.0000	0.0798	28.0350	0.0798	0.0000	0.0848	8.6202	36.0844	30.6822	0.0000	0.0000	0.0000	0.0000	36.2474	70.2702	0.0000	0.0000	0.0000	0.0000	0.0000	0.0831	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	1.4004	0.7027	0.6674	0.0342	0.0000	0.0000	3.2322	0.0191	0.0000	0.2925	6.2544	18.7033	0.0000	0.0081	4.7602	0.0000	0.0000	0.1758	2.3082	6.9097	0.0000	0.0000	0.0318	0.0000	4.3428	0.2156	2.9423	0.2981	0.8778	0.0000	63.6712	58.2082	0.0138	0.0000	0.0000	6.2356	90.1254	16.1990	7.6647	0.9971	0.0079	0.0000	0.0047	11.0386	0.0023	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	1.0235	1.4738	0.5223	0.0858	0.0000	0.0000	8.5143	0.0581	0.0000	0.0620	2.6281	19.3236	0.0463	0.0122	3.0015	0.1366	0.0468	0.0115	0.4455	2.0048	0.0000	0.0000	0.0845	0.0000	2.1435	0.0094	1.1062	0.1289	0.7894	0.0000	64.8800	59.7615	0.0000	0.0000	0.0000	2.5540	95.8544	10.8686	11.1603	0.0402	0.0171	0.0000	0.0078	7.0249	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	4.6065	0.1807	0.3001	0.0842	0.0000	0.0087	6.1489	0.0754	0.0000	0.0055	3.8403	25.2699	1.3530	0.0000	0.8715	0.0000	0.0000	0.0342	1.4446	6.2008	0.0000	0.0000	0.0842	0.0000	7.9136	0.2142	3.3070	0.0000	0.5770	0.0017	55.3435	54.2911	0.0000	0.0000	0.0000	0.0000	94.7102	11.6162	15.9763	0.0000	0.0000	0.0000	0.0000	9.2935	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	0.8411	0.7344	0.2180	0.0546	0.0000	0.0000	12.3760	0.0300	0.0000	0.0193	4.3193	17.7141	0.0470	0.0144	3.6835	1.2073	0.2343	0.1022	2.1593	9.5333	0.0000	0.0000	0.0530	0.0000	2.4255	0.3336	1.4956	0.4304	0.2814	0.0000	52.6790	46.9924	0.0000	0.0000	0.0000	7.8734	91.4514	10.5671	12.0091	0.0123	0.0084	0.0887	0.0008	4.8611	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	3.5484	0.0900	0.6616	0.4303	0.0000	0.0000	4.3342	0.3239	0.0000	0.0495	1.3259	12.7413	0.0637	0.0202	3.9905	0.0000	0.0000	0.4391	1.0417	6.0360	0.0000	0.0000	0.4303	0.0000	8.2278	0.0988	4.6793	0.0000	1.0488	0.1000	71.6044	67.5238	0.0104	0.0000	0.0000	0.0000	97.3469	12.7056	5.4544	0.2056	0.0605	0.0000	0.0458	7.2868	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	0.5101	2.1059	0.4439	0.0259	0.0000	0.0000	6.6240	0.0259	0.0000	0.0886	3.4128	4.8269	0.0393	14.1976	1.8116	0.0000	0.0000	11.3609	17.1468	60.9007	0.0000	0.0000	0.0259	0.0000	1.0623	9.0020	0.5521	2.7489	0.5488	0.0000	40.3870	36.4694	0.5009	0.0000	0.0000	78.9694	64.2613	21.5577	1.6645	0.3916	0.0000	0.0000	0.0000	3.1623	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	1.3010	0.9736	0.5874	0.0797	0.0000	0.0000	3.4980	0.0367	0.0000	0.0200	3.5648	11.0891	0.0386	0.1355	3.9182	0.5814	0.0000	2.4787	2.6077	24.3150	0.0000	0.0000	0.0581	0.0000	2.7332	0.9208	1.3179	0.2031	0.9047	0.0420	70.3192	64.5278	0.0000	0.0000	0.0000	47.0332	93.2712	11.4998	5.3806	0.0096	0.0017	0.0000	0.0009	4.8658	0.0003	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	1.7619	0.4804	0.2762	0.2735	0.0000	0.0061	1.3104	0.2090	0.0000	0.3061	5.1443	17.9820	0.3583	1.0455	0.8630	0.0000	0.0000	11.6260	1.4677	22.9071	0.0000	0.0000	0.2735	0.0000	4.4482	0.3962	2.6863	0.0463	0.3770	0.0913	56.5932	55.2497	0.0000	0.0000	0.0000	34.3142	91.9601	11.1248	11.5387	0.0415	0.0358	0.0346	0.0225	6.4432	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	3.0106	1.5138	0.0487	0.0214	0.0000	0.0000	3.3474	0.0000	0.0000	0.0024	5.1617	41.0618	0.0000	0.0000	3.8934	0.0000	0.0000	0.3593	0.2572	11.4218	0.0000	0.0000	0.0214	0.0000	4.8857	0.1222	1.8751	0.0000	0.0746	0.0000	44.5275	39.1202	0.0000	0.0000	0.0000	0.0000	94.1819	17.5250	19.2696	0.3965	0.0000	0.0000	0.0214	21.7921	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	1.2509	2.6081	0.4245	0.0518	0.0000	0.0000	2.5554	0.0309	0.0000	0.0501	3.1258	13.6506	0.0810	0.0126	3.4098	0.1979	2.1753	0.2366	1.9898	2.7187	0.0000	0.2032	0.0454	0.0000	2.7449	0.5766	1.3454	1.7506	0.6846	0.0157	71.3900	63.7229	0.0494	0.0001	0.0000	2.3653	92.8453	11.8927	8.2236	0.2878	0.0019	0.0018	0.0031	4.9738	0.0010	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	0.1764	8.2863	0.1208	0.2307	0.0000	0.0000	1.3282	0.1961	0.0000	0.0016	2.0921	19.0945	0.0000	0.0690	4.8814	0.0000	0.0000	0.0000	9.5744	18.2290	0.0000	0.0000	0.2307	0.0000	1.8382	5.9382	1.6618	0.0000	0.1734	0.0000	65.9429	52.7751	0.0000	0.0000	0.0000	0.0000	88.2040	11.9304	6.6455	0.0587	0.0346	0.0000	0.0000	12.4489	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	3.9090	0.3653	1.2270	0.4333	0.0000	0.0000	3.7711	0.0633	0.0000	0.0121	4.2223	12.5802	0.1569	0.0941	4.3535	0.0000	0.0000	0.4537	4.2372	11.3619	0.0000	0.0000	0.1703	0.0000	7.1144	1.2587	3.2053	0.0000	2.3673	0.0000	67.5143	62.7954	0.0000	0.0000	0.0000	11.5341	91.4340	14.0335	4.4458	0.0000	0.0720	0.0000	0.0349	8.1343	0.2630	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	0.8288	0.4653	0.9194	0.1955	0.0000	0.0000	7.8436	0.0329	0.0000	0.3539	6.9843	25.4048	0.0080	4.4018	0.8080	0.9647	0.0585	6.4744	10.3539	6.2874	0.0771	0.0000	0.1955	0.0000	4.6779	0.3258	3.8490	0.0000	1.2561	5.3667	33.3898	32.1165	0.0292	0.0000	0.0000	0.0000	77.7907	12.8188	18.3899	0.0857	0.0120	0.0000	0.0734	7.0149	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	4.6175	0.9572	0.6862	0.2456	0.0000	0.0000	3.0323	0.0690	0.0000	0.5160	3.0856	13.2323	0.2745	0.1651	3.7393	0.0000	0.0000	1.5433	2.8264	11.3964	0.0000	0.0000	0.2456	0.0000	9.5525	1.3443	4.9349	0.0000	1.0026	0.0000	65.3136	60.6170	0.0000	0.0000	0.0000	0.0105	92.6742	12.9464	6.4960	0.7323	0.0905	0.0000	0.0860	6.7363	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	2.2717	0.9348	0.7819	0.0861	0.0000	0.0000	1.7926	0.0348	0.0000	1.3181	12.4889	17.2793	0.0220	1.4197	0.5147	3.7724	0.0754	4.0147	6.7698	8.3271	0.0000	0.1523	0.0764	0.0000	7.3815	1.3062	4.9736	2.0072	1.1451	0.3853	38.1925	35.9481	0.2359	0.0000	0.0000	178.0947	72.3547	12.9213	7.6264	0.0920	0.0168	0.0000	0.0086	9.0602	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	0.0000	0.0000	0.0021	0.9530	0.0000	0.0000	0.0000	0.0000	0.0000	0.0824	58.0636	0.0000	0.0816	0.0000	0.0000	0.0000	0.0000	0.0000	38.6129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	35.8699	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	278.3824	0.0000	0.0000	0.0000	3.2408	0.0000	0.0000	0.9530	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	1.0121	0.8814	0.5026	0.2601	0.0000	0.0000	2.4734	0.0192	0.0000	0.0583	5.6817	19.0520	1.2021	0.1147	6.4186	0.0000	0.0000	0.2784	4.5183	6.9806	0.0000	0.0000	0.0371	0.0000	2.1374	3.7769	1.1253	0.0000	0.6366	0.0000	64.4332	57.1331	0.0000	0.0000	0.0000	0.0000	88.3746	12.9670	8.1948	1.2520	0.0019	0.0000	0.0159	10.8571	0.2230	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	0.0803	2.4268	0.0853	0.6476	0.0000	0.0000	0.7731	0.4724	0.0000	0.0000	0.0000	0.5049	0.0000	0.0000	11.0075	0.0000	0.0000	0.0000	2.6660	0.0000	0.0000	0.0000	0.6476	0.0000	0.0803	0.0000	0.0000	0.0000	0.1557	0.0000	63.9915	50.5571	0.0000	0.1427	0.0000	0.0000	65.3499	1.2353	0.0000	0.0000	0.0000	31.9839	0.0324	0.5049	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	5.1574	0.7899	0.7940	0.2358	0.0000	0.0000	8.5088	0.0384	0.0000	1.3188	6.2618	22.7100	1.3207	0.3792	2.8632	0.8423	0.0000	0.0434	3.9877	16.5669	0.0000	0.0000	0.2358	0.0000	10.6579	0.6218	5.5005	3.1194	1.0772	0.0587	46.1321	42.4789	0.0000	0.0000	0.0000	23.6496	88.0524	16.3110	16.2476	0.0000	0.1824	0.0000	0.0149	6.4624	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	0.4972	0.9252	0.4584	0.3488	0.0000	0.0000	2.9637	0.0739	0.0000	0.0110	0.0769	4.2958	0.0000	0.0000	0.7598	0.0000	0.0000	0.0000	1.1016	0.0000	0.0000	0.0000	0.0780	0.0000	2.2556	0.1726	1.7583	0.0000	0.6358	0.0000	89.2888	87.6036	0.0000	0.0041	0.0000	0.0000	98.8039	2.7916	0.6470	0.0062	0.0000	0.0000	0.0000	3.6487	0.2708	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	1.8102	0.8784	0.5131	0.2489	0.0000	0.0000	9.9512	0.0561	0.0000	0.0088	4.3515	13.9660	0.0725	0.5473	3.4459	0.1882	0.0698	0.8291	3.1618	21.6303	0.0039	0.0374	0.2433	0.0000	3.9494	0.4533	1.9212	2.2009	0.7595	0.0423	55.4077	50.2281	0.0233	0.0000	0.0000	26.9940	90.3046	13.8703	6.6417	0.2088	0.0782	0.0000	0.0356	6.2918	0.0024	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	2.5292	1.9435	0.6696	0.0853	0.0000	0.0000	0.4261	0.0853	0.0000	0.0000	16.0897	27.7782	0.0000	3.8828	4.2731	0.0000	0.0000	4.9665	3.5441	62.9938	0.0000	0.0000	0.0853	0.0000	8.5200	2.2765	5.9908	0.0000	1.2414	0.0000	32.9121	26.6954	1.8170	0.0000	0.0000	0.0000	74.6030	15.3238	12.8443	0.0631	0.0000	0.0000	0.0000	14.9338	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
