Reporting Period	Peer Group Description	Peer Group	UBPSE105	UBPSE094	UBPSE089	UBPSE090	UBPSF897	UBPSE113	UBPSE114	UBPSE085	UBPSE111	UBPSE104	UBPSF899	UBPSE088	UBPSE097	UBPSE092	UBPS7400	UBPSE100	UBPSE098	UBPSHR55	UBPSE106	UBPSE107	UBPSE095	UBPSE005	UBPSE091	UBPSE101	UBPSE112	UBPSHR56	UBPSE087	UBPSE103	UBPSE096	UBPSE108	UBPSE102	UBPSE115	UBPSE084	UBPSE093	UBPSE109	UBPSE099	UBPSHN99	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	1.5360	6.2396	69.3254	5.0018	5.2366	3.1372	0.0000	0.8515	0.0000	1.2500	4.4615	73.8364	10.3846	4.9390	1.4961	1.9717	0.0000	0.9598	0.5907	0.1377	5.4890	2.6336	4.9434	1.7965	0.4934	1.3030	2.2512	2.6962	0.0000	0.2620	1.8890	0.6568	0.2859	4.8804	0.0000	2.0846	2.4481	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	1.6963	5.8146	90.0827	6.9141	5.5056	1.9510	8.6400	1.2279	0.0000	1.6931	5.2409	70.4069	5.7216	5.5540	1.7139	2.5455	0.0000	1.1919	0.8128	0.3963	6.7493	3.2767	5.5485	1.8737	0.0000	1.2660	2.4996	2.9701	8.1451	0.4812	2.0766	0.9034	0.3349	5.3753	0.0000	2.6314	1.9813	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	0.0000	6.8298	159.9432	390.0865	0.0000	2.3743	0.0000	14.1649	0.0000	1.5418	0.0000	65.5493	0.0000	8.7551	0.0412	6.0090	0.0000	2.1159	1.5085	1.4044	11.3259	14.2083	8.7551	2.7005	0.0000	1.1357	-1.6859	6.5546	12.2667	1.4243	2.8877	1.5369	0.0021	0.0000	0.0000	6.0090	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	1.2461	5.1643	86.5002	4.7386	4.3141	1.6725	0.0000	1.0597	0.0000	1.1398	4.6296	87.4143	0.0000	4.4085	1.9916	2.2174	0.0000	0.9852	0.5287	0.3218	6.2444	3.4737	4.4143	1.8420	0.1523	1.2477	2.7477	2.6960	0.0000	0.2829	2.2313	0.6327	0.4222	4.4104	0.0000	2.2676	1.5828	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	1.5414	0.0000	125.7777	552.6530	5.2231	1.5166	0.0000	1.1399	0.0000	1.4388	7.1174	59.1196	0.0000	4.3168	0.3241	2.1260	0.0000	0.6273	0.3475	2.4191	3.3911	1.5634	4.3168	2.0858	1.5131	0.5460	1.5100	2.8308	0.0000	0.2385	2.3555	0.3657	0.0994	5.2366	0.0000	2.1261	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	0.0000	4.9010	101.1391	6.6687	5.3757	1.6113	0.0000	0.8135	0.0000	1.4339	5.0663	68.2120	3.6427	5.0381	1.7412	2.3494	0.0000	1.2404	0.7031	0.2620	5.8263	2.8474	5.0381	1.6391	1.3333	1.3212	2.2544	2.8078	10.6092	0.3281	2.3953	0.7713	0.2926	4.9250	0.0000	2.4331	2.2032	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	0.0000	2.1538	67.1452	5.1632	4.4420	0.0000	0.0000	0.6568	0.0000	1.3849	4.9095	67.3576	0.0000	4.5421	1.3494	1.4515	0.0000	1.3279	0.7438	0.1773	3.1104	2.2886	4.5421	1.6472	0.0000	1.3519	2.1290	4.0766	0.0000	0.3187	1.7362	0.7823	0.2823	4.5286	0.0000	1.4595	0.7331	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	0.9492	6.2115	85.4636	4.7137	4.1535	1.8510	7.5986	1.8345	0.0000	1.4367	4.7557	83.0797	6.7472	4.5648	1.9630	2.3148	0.0000	1.1869	0.7310	0.1680	4.8924	7.2488	4.5717	1.6681	1.3874	1.2787	2.3191	2.2850	8.4270	0.2603	2.0004	0.8832	0.3936	4.2857	0.0000	2.4484	1.4960	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	1.5042	5.5642	77.5774	4.2666	5.4776	0.0000	0.0000	1.0705	0.0000	1.2292	4.8394	77.5003	5.4781	5.2217	1.9118	1.8433	0.0000	0.9173	0.6051	0.6204	8.9020	3.2906	5.2221	3.3411	0.4289	1.0711	2.2344	1.8440	0.0000	0.4300	2.2610	0.6070	0.3081	5.1299	0.0000	1.9348	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.8553	0.0000	164.3200	1.3314	0.0000	0.0000	0.0000	33.9040	0.0000	0.7920	0.0000	72.9737	0.0000	0.0000	23.2252	1.5298	0.0000	0.0000	0.0000	0.0000	0.0000	64.0614	0.0000	1.4954	0.0000	0.0000	-17.1337	1.3116	0.0000	0.0000	4.0905	1.3176	2.0286	0.0000	0.0000	1.5833	1.3176	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.8553	0.0000	164.3200	1.3314	0.0000	0.0000	0.0000	33.9040	0.0000	0.7920	0.0000	72.9737	0.0000	0.0000	23.2252	1.5298	0.0000	0.0000	0.0000	0.0000	0.0000	64.0614	0.0000	1.4954	0.0000	0.0000	-17.1337	1.3116	0.0000	0.0000	4.0905	1.3176	2.0286	0.0000	0.0000	1.5833	1.3176	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	278.4257	2.9839	0.0000	0.0000	0.0000	18.6907	0.0000	0.9373	0.0000	69.7428	0.0000	0.0000	5.9270	1.3661	0.0000	0.0000	0.0000	0.0000	0.0000	25.7068	0.0000	1.3971	0.0000	0.0000	-9.5138	0.6836	0.0000	0.0000	0.0000	0.0000	1.0890	0.0000	0.0000	1.3935	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	191.9617	13.7512	0.0000	0.0000	0.0000	40.8478	0.0000	0.9448	0.0000	55.8898	0.0000	0.0000	10.7814	1.0928	0.0000	0.0000	0.0000	0.0000	0.0000	52.6701	0.0000	1.0302	0.0000	0.0000	-23.1507	1.2816	0.0000	0.0000	0.0000	0.0000	1.0409	0.0000	0.0000	1.2165	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	117.4720	0.9596	0.0000	0.0000	0.0000	42.9723	0.0000	0.7188	0.0000	89.9730	0.0000	0.0000	23.0794	2.2439	0.0000	0.0000	0.0000	0.0000	0.0000	68.1290	0.0000	2.3526	0.0000	0.0000	-9.0479	2.4110	0.0000	0.0000	2.0841	0.0000	2.0772	0.0000	0.0000	2.2439	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	157.5909	0.4933	0.0000	0.0000	0.0000	9.2321	0.0000	1.0555	0.0000	77.3823	0.0000	0.0000	32.4788	1.1846	0.0000	0.0000	0.0000	0.0000	0.0000	43.5893	0.0000	1.1846	0.0000	0.0000	-12.0144	0.0000	0.0000	0.0000	0.0000	0.0000	1.8782	0.0000	0.0000	1.1846	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	127.0512	1.6503	0.0000	0.0000	0.0000	8.0996	0.0000	1.1686	0.0000	82.6147	0.0000	0.0000	17.1880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.4890	0.0000	0.0000	0.0000	0.0000	-5.3645	0.0000	0.0000	0.0000	0.0000	0.0000	1.2013	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	227.5555	0.7480	0.0000	0.0000	0.0000	16.7564	0.0000	0.9353	0.0000	89.9669	0.0000	0.0000	30.6403	1.2003	0.0000	0.0000	0.0000	0.0000	0.0000	48.8330	0.0000	7.9601	0.0000	0.0000	-4.5481	0.0000	0.0000	0.0000	0.0000	0.0000	1.4362	0.0000	0.0000	1.2003	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	145.6000	0.4490	0.0000	0.0000	0.0000	11.7126	0.0000	0.5221	0.0000	62.0585	0.0000	0.0000	33.3079	2.3946	0.0000	0.0000	0.0000	0.0000	0.0000	45.6916	0.0000	2.5559	0.0000	0.0000	-25.9874	2.3196	0.0000	0.0000	0.0000	0.0000	0.6710	0.0000	0.0000	2.6639	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	99.7024	0.1086	0.0000	0.0000	0.0000	105.8317	0.0000	0.0000	0.0000	85.7142	0.0000	0.0000	94.4344	3.6231	0.0000	0.0000	0.0000	0.0000	0.0000	207.2172	0.0000	0.0000	0.0000	0.0000	-34.0978	3.6231	0.0000	0.0000	0.0000	1.1461	6.9510	0.0000	0.0000	3.6231	1.1461	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	1.0296	0.0000	130.6224	1.8996	0.0000	0.0000	0.0000	120.5299	0.0000	0.0000	0.0000	81.1952	0.0000	0.0000	21.2611	2.1000	0.0000	0.0000	0.0000	0.0000	0.0000	144.6165	0.0000	1.4636	0.0000	0.0000	-14.6482	3.0188	0.0000	0.0000	0.0000	1.4891	2.8254	0.0000	0.0000	2.1985	1.4891	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	145.8333	0.5886	0.0000	0.0000	0.0000	27.9760	0.0000	0.4618	0.0000	85.6659	0.0000	0.0000	52.7002	2.2512	0.0000	0.0000	0.0000	0.0000	0.0000	84.3904	0.0000	1.2839	0.0000	0.0000	-21.2825	3.3378	0.0000	0.0000	0.0000	0.0000	3.7140	0.0000	0.0000	2.2512	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	150.4000	0.4880	0.0000	0.0000	0.0000	78.0396	0.0000	0.0000	0.0000	92.5973	0.0000	0.0000	15.8507	1.1841	0.0000	0.0000	0.0000	0.0000	0.0000	95.4396	0.0000	1.2006	0.0000	0.0000	-4.1102	1.1731	0.0000	0.0000	0.0000	0.0000	1.5492	0.0000	0.0000	1.1841	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.0000	0.0000	225.2669	1.4755	0.0000	0.0000	0.0000	61.9860	0.0000	0.6481	0.0000	90.2232	0.0000	0.0000	19.1429	1.4139	0.0000	0.0000	0.0000	0.0000	0.0000	83.4384	0.0000	0.7944	0.0000	0.0000	-6.1097	1.3635	0.0000	0.0000	0.0000	0.0000	2.3094	0.0000	0.0000	1.5168	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	0.0000	138.1674	0.4583	0.0000	0.0000	0.0000	18.7905	0.0000	4.0000	0.0000	58.7312	0.0000	0.0000	48.4371	1.2987	0.0000	0.0000	0.0000	0.0000	0.0000	70.7832	0.0000	1.0121	0.0000	0.0000	-42.9950	0.4357	0.0000	0.0000	10.7382	0.0000	3.5555	0.0000	0.0000	1.2987	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2929	0.0000	0.0000	0.0000	17.9487	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2929	0.0000	0.0000	0.0000	0.0000	-5.9105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	0.0000	203.3906	0.3533	0.0000	0.0000	0.0000	39.2302	0.0000	0.0000	0.0000	70.3863	0.0000	0.0000	89.1630	1.5505	0.0000	0.0000	0.0000	0.0000	0.0000	134.9193	0.0000	16.0000	0.0000	0.0000	-46.7656	1.4231	0.0000	0.0000	0.0000	0.0000	6.5259	0.0000	0.0000	1.6924	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	97.0666	5.9375	0.0000	0.0000	0.0000	1.7432	0.0000	1.5627	0.0000	27.5898	0.0000	0.0000	1.6567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7517	0.0000	0.0000	0.0000	0.0000	-11.2011	0.0000	0.0000	0.0000	0.0000	0.0000	1.3517	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	0.0000	139.3743	0.5059	0.0000	0.0000	0.0000	16.6545	0.0000	1.6460	0.0000	55.4951	0.0000	0.0000	32.8084	2.8303	0.0000	0.0000	0.0000	0.0000	0.0000	52.3680	0.0000	1.1951	0.0000	0.0000	-56.7269	2.1759	0.0000	0.0000	3.5398	0.0000	2.9049	0.0000	0.0000	3.0870	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	0.0000	129.9910	0.8331	0.0000	0.0000	0.0000	10.4618	0.0000	1.4487	0.0000	63.6923	0.0000	0.0000	29.4578	1.4378	0.0000	0.0000	0.0000	0.0000	0.0000	42.3409	0.0000	1.3712	0.0000	0.0000	-17.7597	0.0000	0.0000	0.0000	0.0000	0.0000	2.4212	0.0000	0.0000	1.4378	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	0.0000	98.1818	0.2556	0.0000	0.0000	0.0000	38.5337	0.0000	0.0000	0.0000	76.6990	0.0000	0.0000	48.2789	2.1606	0.0000	0.0000	0.0000	0.0000	0.0000	91.8194	0.0000	1.6979	0.0000	0.0000	-25.8381	2.4530	0.0000	0.0000	0.0000	0.0000	5.0067	0.0000	0.0000	2.1606	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	1.5363	0.0000	142.6164	0.2357	0.0000	0.0000	0.0000	27.1945	0.0000	0.0000	0.0000	75.8738	0.0000	0.0000	61.6153	1.1952	0.0000	0.0000	0.0000	0.0000	0.0000	93.5268	0.0000	1.1976	0.0000	0.0000	-29.0055	0.0000	0.0000	0.0000	0.0000	0.0000	4.7168	0.0000	0.0000	1.1952	0.0000	
3/31/2018 11:59:59 PM	Bankers banks	301	1.9436	4.7934	122.7765	6.5581	4.4673	1.7457	0.0000	1.7235	0.0000	1.1597	4.6686	88.3611	6.5364	4.6044	1.9025	1.9315	0.0000	1.6918	1.5266	1.1135	4.1461	3.8736	4.6441	1.6698	1.4004	2.5871	1.5533	2.3373	6.3426	0.9755	2.0592	1.6246	0.2475	4.6515	0.0000	1.9549	2.7244	
3/31/2018 11:59:59 PM	Bankers banks	BKR	1.9436	4.7934	122.7765	6.5581	4.4673	1.7457	0.0000	1.7235	0.0000	1.1597	4.6686	88.3611	6.5364	4.6044	1.9025	1.9315	0.0000	1.6918	1.5266	1.1135	4.1461	3.8736	4.6441	1.6698	1.4004	2.5871	1.5533	2.3373	6.3426	0.9755	2.0592	1.6246	0.2475	4.6515	0.0000	1.9549	2.7244	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	1.5929	18.8679	123.9413	12.2738	0.0000	0.0000	0.0000	5.2692	0.0000	1.5290	0.0000	25.1485	0.0000	23.5873	0.9757	2.1315	0.0000	1.5823	1.3697	0.0000	11.5549	6.3528	23.5873	0.0000	0.0000	0.8063	2.5066	2.7571	25.2807	0.9885	2.0768	1.3697	0.1078	0.0000	0.0000	2.1315	0.0000	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	0.7103	9.0011	115.8174	73.3661	38.8190	2.3725	4.7112	5.9031	2.3718	1.3303	-9.0291	44.7942	8.7817	16.3370	0.5545	2.1724	16.8607	1.9902	1.8930	1.1041	12.8499	6.5119	16.3502	1.3961	1.5683	1.6878	3.9833	1.7988	16.6926	1.3522	2.5882	2.0402	0.0542	10.6762	0.0000	2.1730	0.0000	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	1.1904	5.8389	110.2734	2.8270	7.8947	7.9569	0.0000	7.1074	0.0000	1.7612	11.7544	75.3189	4.4332	16.2582	4.0754	1.7555	0.0000	2.1479	2.1033	0.7814	6.5542	12.1563	16.2566	1.3032	0.0000	1.2695	7.3985	1.7809	16.7969	0.9885	2.1909	2.2999	0.9734	11.7124	0.0000	1.7555	10.1903	
3/31/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	0.0000	4.6736	136.4000	8.0877	4.8727	0.0000	0.0000	0.7452	0.0000	1.4200	4.4459	82.5101	0.0000	4.7809	1.8216	1.8068	0.0000	2.3398	1.4261	0.2102	0.0000	2.7218	4.7809	0.0000	0.0000	3.1513	2.6764	0.0000	0.0000	0.7453	1.6678	1.4261	0.1549	4.4760	0.0000	1.8068	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	1.7600	4.7607	139.1296	6.7363	4.2771	0.0000	0.0000	1.1945	0.0000	1.5320	4.7080	139.3293	0.0000	4.6856	2.2728	2.3499	0.0000	1.1182	0.9390	0.2242	3.3834	4.0981	4.6856	2.5752	0.0000	1.2104	4.0174	1.9475	0.0000	0.9760	2.3509	0.9390	0.6308	4.5923	0.0000	2.3499	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	0.0000	0.0000	159.8782	1.9426	6.0240	0.0000	0.0000	4.0468	0.0000	2.0117	0.0000	945.1874	0.0000	1.3326	9.4553	2.4376	0.0000	1.6913	0.4372	0.0000	0.0000	15.3922	1.3326	0.0000	0.0000	0.0000	15.3922	0.0000	0.0000	0.4650	2.4376	0.4359	1.8900	6.0240	0.0000	2.4376	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	1.1947	5.1368	90.2038	6.3443	4.7000	1.8194	5.7331	0.8219	0.7774	1.5267	4.7741	62.1667	5.2070	4.7934	1.5335	2.3085	6.0535	1.1004	0.6043	0.3824	5.8016	2.7138	4.8088	1.8392	0.7676	1.1888	1.8423	2.7128	8.5789	0.3776	2.2746	0.6727	0.3288	4.7340	0.0000	2.4514	1.8668	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	1.5310	4.7549	111.0986	12.3651	4.2541	1.9184	5.2512	0.8083	0.4711	1.4285	4.5209	55.6653	4.5912	4.5689	1.2429	2.4342	4.9842	1.0821	0.5254	0.5383	5.3235	2.3539	4.5829	1.9376	1.0819	1.1784	1.4400	2.9643	9.4400	0.3602	2.3996	0.6345	0.2581	4.4304	0.0000	2.5349	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	1.3824	5.5327	91.9479	6.0331	5.1620	1.6209	0.0000	0.8539	0.0000	1.5547	5.0989	67.1015	5.3213	5.1971	1.5761	2.1964	0.0000	1.1375	0.7464	0.2509	6.2267	2.7379	5.2023	1.8447	0.8491	1.2200	2.2342	2.5853	8.5221	0.4527	2.1209	0.7922	0.2892	5.1278	0.0000	2.3396	1.8421	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	1.7236	5.7130	74.4072	5.7135	5.2696	1.8660	0.0000	0.7715	0.0000	1.4188	5.1647	59.9153	5.5220	5.3817	1.3745	2.2853	0.0000	1.0295	0.6280	0.2617	6.9789	2.4095	5.3877	1.9678	1.0836	1.1323	1.9036	2.5980	10.3759	0.3404	2.2285	0.6756	0.2425	5.1740	0.0000	2.5026	1.8610	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	1.3853	5.5013	74.2146	4.3672	5.1755	2.0336	7.3693	0.9360	0.0000	1.4422	5.0958	71.8983	5.2627	5.1686	1.7547	2.1353	0.0000	1.0140	0.5998	0.2609	6.6011	3.0728	5.1751	1.7286	0.9284	1.1743	2.4384	2.4958	9.3576	0.3375	2.1838	0.6492	0.3662	5.0877	0.0000	2.2880	1.8018	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	1.3074	5.6489	66.6737	4.2714	5.2653	1.8911	0.0000	0.8884	0.0000	1.4409	5.0530	66.9496	5.3861	5.2886	1.6180	2.1992	0.0000	1.0115	0.6002	0.2712	7.1043	2.8614	5.2957	1.7938	1.0021	1.1987	2.2544	2.5393	9.2983	0.3234	2.1169	0.6431	0.3378	5.1096	0.0000	2.3980	2.0590	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	1.2948	4.9931	104.1844	7.8811	4.5014	1.7078	5.0855	0.7699	1.2877	1.4990	4.6738	59.0037	4.9252	4.6296	1.4339	2.4248	4.0472	1.1002	0.5523	0.4781	6.1019	2.5342	4.6513	1.9659	0.6332	1.2195	1.6205	2.8163	8.1256	0.3661	2.3790	0.6557	0.3117	4.6031	0.0000	2.5316	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	1.3032	5.3855	81.5895	5.2774	4.9884	1.7148	6.1123	0.8287	1.9873	1.5055	4.9386	64.9936	5.3674	5.0191	1.6261	2.2615	4.5454	1.1053	0.6310	0.3244	6.2481	2.8022	5.0272	1.8367	0.7728	1.2327	2.0605	2.6340	8.5878	0.3788	2.2117	0.6857	0.3283	4.9222	0.0000	2.4392	1.8678	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	1.1520	5.9056	73.7950	4.6869	5.4107	1.6787	0.0000	1.0345	0.0000	1.4172	5.2768	72.9416	5.4291	5.4526	1.6418	2.0568	0.0000	1.0178	0.6324	0.1722	6.9199	3.0298	5.4571	1.7594	0.9337	1.1093	2.4534	2.3586	9.2057	0.3558	1.8672	0.6713	0.3393	5.3113	0.0000	2.1993	1.5942	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	1.3102	5.8575	69.4569	5.0028	5.3615	1.5147	0.0000	0.8407	0.0000	1.3268	5.1991	65.2811	5.5867	5.4979	1.4616	2.1555	0.0000	0.9755	0.6031	0.2024	7.0723	2.5782	5.5024	1.7286	0.8856	1.1014	2.1440	2.4862	8.6363	0.3240	1.9694	0.6425	0.2584	5.2392	0.0000	2.3557	1.7691	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	1.3810	5.9549	65.9362	3.6110	5.3863	1.5680	0.0000	1.1338	0.0000	1.3354	5.2597	78.8462	5.5532	5.4190	1.8755	2.1522	0.0000	0.9274	0.5386	0.2043	7.0426	3.4847	5.4200	1.7822	1.2522	1.0983	2.7837	2.3850	11.4367	0.3092	2.1709	0.5755	0.4166	5.2370	0.0000	2.2820	2.2340	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	1.6488	5.7315	61.8427	3.7390	5.4061	2.8124	0.0000	0.9506	0.0000	1.3410	5.1840	73.3522	5.4959	5.4605	1.7165	2.1538	0.0000	0.9492	0.5397	0.2033	7.0470	3.0540	5.4666	1.7675	0.6494	1.1064	2.5274	2.5540	12.5684	0.2572	1.9318	0.5769	0.3787	5.2454	0.0000	2.3273	2.0706	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	2.1815	4.0225	131.4653	14.6215	3.8904	2.5177	3.9882	0.8935	0.6890	1.3711	4.1363	59.2584	4.3336	4.1714	1.3347	2.3716	3.5571	1.1818	0.4935	0.9542	4.9669	2.5473	4.1598	1.7771	1.1698	1.2740	0.8300	2.6746	11.2835	0.3845	2.4700	0.6835	0.2641	3.9889	0.0000	2.3983	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	1.1772	5.7278	71.1576	4.1911	5.1822	1.1261	0.0000	1.5100	0.0000	1.3609	5.2171	77.9398	5.2659	5.3076	1.8850	2.1719	0.0000	0.8903	0.5581	0.1552	7.2413	4.0350	5.3052	1.5752	0.8817	1.1219	2.1259	2.5720	12.0934	0.2692	1.9423	0.5783	0.3452	5.1760	0.0000	2.3037	1.1075	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	1.3780	5.8066	64.7053	4.3576	5.5311	1.4395	0.0000	0.9408	0.0000	1.3456	5.1993	72.5241	5.5321	5.5668	1.5526	2.1546	0.0000	0.8834	0.5336	0.1666	7.0378	2.7996	5.5749	1.7661	0.9318	1.0401	2.3270	2.5020	12.0474	0.2651	1.8678	0.5562	0.2836	5.3106	0.0000	2.2979	1.7860	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	1.3083	5.9476	65.1414	3.5282	5.5964	1.2956	0.0000	1.3013	0.0000	1.5881	5.3026	86.5830	5.2401	5.5068	2.0137	2.0865	0.0000	0.9680	0.5613	0.2085	7.6058	3.8052	5.5077	1.5408	0.9787	1.2774	3.1814	2.5556	9.6461	0.2648	1.6542	0.5785	0.5060	5.4238	0.0000	2.2142	2.1025	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	1.0813	5.9842	59.0066	3.4852	5.4397	0.0000	0.0000	1.0294	0.0000	1.3914	5.4804	77.6657	5.6850	5.6464	1.7837	2.1193	0.0000	0.8989	0.5094	0.1426	7.5111	3.1778	5.6434	1.7541	0.6691	1.0256	2.7386	2.2336	9.4805	0.2829	1.7529	0.5357	0.3640	5.3845	0.0000	2.2773	2.0622	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	1.1575	5.0495	77.6875	4.8198	4.5628	1.9252	0.0000	0.9932	0.0932	1.4467	4.9558	80.4212	4.8899	4.6772	1.6921	2.3281	8.6956	1.1860	0.6965	0.1869	5.4394	3.0324	4.6776	1.7243	0.8518	1.4213	2.4461	2.8939	7.5199	0.3054	2.0939	0.7837	0.3425	4.6158	0.0000	2.4326	1.8062	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	1.1202	5.2881	89.9682	6.0160	4.2061	1.6131	4.9000	0.8242	0.0000	1.4955	4.7863	74.9553	5.2716	4.4555	1.5908	2.2748	0.0000	1.2428	0.7023	0.2313	6.0506	2.7597	4.4558	1.8794	0.5910	1.4017	2.1960	2.7726	8.9569	0.3171	2.2756	0.8030	0.3311	4.3880	0.0000	2.3642	1.8039	
