Reporting Period	Peer Group Description	Peer Group	UBPSE375	UBPSE365	UBPSE383	UBPSE358	UBPSK440	UBPSE369	UBPSE359	UBPSE372	UBPSE350	UBPSJA32	UBPSE345	UBPSJ250	UBPSJ249	UBPSE355	UBPSE373	UBPSJ243	UBPSE346	UBPSE349	UBPSE352	UBPSE364	UBPSE370	UBPSE381	UBPSE357	UBPSE361	UBPSE371	UBPSE351	UBPSK444	UBPSE360	UBPSE354	UBPSK443	UBPSK441	UBPSE377	UBPSE363	UBPSE353	UBPSE376	UBPSE379	UBPSE356	UBPSE374	UBPSE380	UBPSE362	UBPSE348	UBPSE347	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	0.8584	23.7543	0.0353	3.8768	18.1845	0.0000	6.5304	8.6855	0.0686	0.5066	0.0261	0.0004	0.0023	0.8256	0.0000	11.2491	76.0294	2.8795	0.0397	13.3788	77.6226	2.6458	0.0318	0.1431	1.5841	0.0000	2.6876	100.0460	93.5155	72.2891	2.6458	0.0000	10.5334	15.0413	88.7507	99.9999	1.7932	11.6025	2.6458	9.0837	75.3942	0.6612	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	0.9216	24.5561	0.0072	3.8902	25.7920	0.0000	6.2178	7.6065	0.1390	0.0031	0.0048	0.0001	0.0000	0.7212	0.0878	11.7296	65.2816	5.4285	11.7357	8.9323	78.4819	1.2330	0.0845	0.0656	0.3582	0.0000	3.2634	100.0000	93.7824	73.2319	1.2330	0.0000	7.2504	9.3264	88.2703	100.0000	1.3592	6.6214	1.2976	6.2342	64.7370	0.5507	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	0.9997	9.6325	2.0976	3.6531	21.5042	0.0000	7.3491	13.1563	0.6139	0.0000	1.6207	0.0000	0.0000	1.1565	2.0501	12.0997	59.9153	4.1471	6.1677	19.2911	71.6945	1.3917	0.0842	0.0667	0.0000	0.0000	7.2797	100.0000	92.6508	63.0220	1.3917	0.0000	3.7834	20.8891	87.9007	100.0005	2.4551	17.7110	1.3917	10.2023	60.8329	0.7032	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	0.9283	21.6956	0.0606	3.6330	22.8532	0.0000	6.1674	4.4696	0.0909	0.0129	0.0495	0.0000	0.0000	0.9395	0.0714	12.4395	74.5007	6.2811	1.3597	11.4189	80.5384	2.2987	0.0530	0.1115	0.0353	0.1017	4.5697	100.0001	93.8339	72.3972	2.2987	0.0000	5.6418	9.2300	87.5604	99.9999	1.3285	6.4545	2.9185	8.6293	74.1072	0.6102	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	0.9925	9.4849	0.1087	4.2066	36.6829	0.0000	7.8341	2.5920	1.5935	0.0332	0.0620	0.0000	0.0000	1.8789	0.0000	17.6126	67.0042	11.9478	4.4045	13.0925	78.7496	0.9671	0.4303	0.0337	0.0531	0.0000	6.8776	100.0009	92.1667	70.9044	0.9671	0.0000	6.2700	7.8036	82.3874	100.0000	1.3182	5.7475	0.9900	6.3411	66.4153	0.6508	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	0.6113	24.2497	0.3427	1.9488	17.2530	0.0000	5.6974	3.6479	0.0000	0.0000	0.3020	0.0114	0.0000	1.5730	2.8092	10.2746	86.6705	0.8989	0.1375	19.3909	82.6568	4.4783	0.0259	0.0018	0.0000	0.0000	1.4649	100.0000	94.3025	76.7135	4.4783	0.0000	11.1782	7.1886	89.7253	100.0000	2.1381	5.7248	4.4783	9.1199	86.0774	0.8951	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	0.9205	18.5851	1.1795	4.2820	27.9759	0.0000	6.9697	5.9540	0.2217	0.0000	0.8087	0.0000	0.0003	1.1718	0.0513	13.7563	70.7841	8.0682	0.6451	8.0306	78.1913	0.7095	0.0581	0.0242	0.0107	0.0012	3.1026	100.0000	93.0302	73.3039	0.7095	0.0000	9.1978	10.5496	86.2436	100.0000	1.2164	5.2309	0.7201	7.0527	71.7191	0.6413	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	0.7045	13.1415	0.0000	3.0521	29.9457	0.0000	6.3719	12.9868	0.9162	0.0000	0.0000	0.0010	0.0000	0.8921	0.0185	9.8659	73.2901	10.2779	2.2911	15.4874	76.4240	0.4355	0.2735	0.1925	0.0000	0.0000	2.7295	100.0000	93.6280	73.2590	0.4355	0.0000	5.8634	7.8183	90.1340	100.0000	2.1530	3.6104	0.4438	9.2563	72.3244	0.9657	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	0.3733	20.5813	0.0135	2.3841	9.4650	0.0000	7.4907	0.0000	0.0000	0.0000	0.0101	0.0000	0.0000	3.4194	0.1255	9.0662	59.7194	14.4160	0.0883	29.1041	90.4348	0.3471	0.0214	0.0090	0.0000	0.0000	0.7866	100.0000	92.5092	89.3002	0.3471	0.0000	13.9535	19.4698	90.9337	100.0000	1.6656	0.8629	0.3471	16.5432	58.5350	1.1945	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	0.7452	17.9837	0.0263	3.6000	27.3621	0.2219	5.8070	4.9464	0.0326	4.5211	0.0205	0.0000	0.0010	0.8359	0.0004	14.2549	66.3869	7.1783	5.4880	9.1841	78.3121	1.3538	0.0454	0.1164	0.1910	0.0000	3.2236	100.0022	94.1995	72.2417	1.3538	0.0000	7.6275	12.0899	85.7450	100.0000	1.0829	5.0641	1.6549	7.1310	65.9787	0.5341	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	1.7351	18.4132	1.4311	2.9997	32.4871	0.0000	6.0187	9.8155	0.0141	0.0000	1.2499	0.0146	0.0000	0.5261	0.1544	14.1845	74.1940	5.4617	0.0000	7.9267	74.1103	2.0157	0.2307	0.0269	0.0000	0.0000	3.0934	100.0000	93.9812	69.0009	2.0157	0.0000	1.0739	13.7551	85.8155	100.0000	2.2474	12.4653	2.0157	11.1156	74.7502	0.6937	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	1.1608	12.7260	0.0058	3.7942	36.7069	0.0000	6.6641	2.6050	0.3785	0.0000	0.0038	0.0000	0.2630	0.9969	0.0169	19.7060	60.5309	13.6284	6.0205	4.8905	76.4869	0.0000	0.1703	0.0000	0.0242	0.0000	4.3999	100.0000	93.3358	72.0869	0.0000	0.0000	9.7764	13.6207	80.2939	100.0000	1.4395	3.9297	0.0000	7.9869	59.6874	0.8472	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	1.0863	24.0441	0.0000	3.0401	26.3516	0.0000	5.3387	7.3212	0.0000	0.0000	0.0000	0.0161	0.0000	0.7225	0.0872	12.4796	68.5716	7.2310	2.4803	10.4150	79.0122	11.3305	0.1955	0.0325	0.0130	0.0000	3.0872	100.0000	94.6612	64.5943	11.3305	0.0000	5.9294	18.1357	87.5200	99.9997	1.3643	11.2855	11.4313	9.1845	66.8140	1.7576	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	0.8843	18.1392	0.0793	4.1115	26.9767	0.0000	7.3026	3.6039	0.5412	0.0000	0.0415	0.0101	0.0000	1.2596	0.0054	18.2338	59.6231	10.2810	12.5860	8.8605	76.9961	0.0000	0.2456	0.2464	0.2761	0.0287	6.0434	100.0000	92.6973	70.9526	0.0000	0.0000	8.3659	10.2062	81.7661	99.9999	1.6755	6.2935	0.5872	8.6100	59.0540	0.6106	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	0.6313	5.7935	0.8950	2.8268	23.2543	0.0000	6.2756	4.8492	0.4948	0.0496	0.4357	0.0062	0.0000	1.2159	0.1485	11.7321	67.6949	8.2582	5.0356	20.5578	80.5303	1.8758	0.0764	0.1183	0.0000	0.0000	4.4909	100.0000	93.7271	73.4654	1.8758	0.0000	9.1599	7.6797	88.2660	100.0000	1.8337	9.3542	1.9974	13.2662	67.7983	0.6768	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	4.8374	60.1735	0.0000	1.3281	9.7800	0.0000	2.3281	0.0000	0.0000	0.0411	0.0000	0.0388	0.9530	0.0078	3.6044	11.0385	77.3865	20.9338	0.0000	5.7969	80.5196	15.3228	0.0000	0.0000	0.0000	0.0000	0.2110	100.0205	97.6924	64.9856	15.3228	0.0000	0.0887	0.6459	88.9614	100.0000	0.0000	8.1611	15.3246	4.4691	76.0714	1.3150	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	1.3643	19.7653	0.5837	4.6108	17.9680	0.0000	9.0486	7.4110	0.0685	0.0000	0.4513	0.0000	0.2230	2.0671	0.1019	10.8837	76.0490	2.3038	0.0000	12.3408	79.2287	3.5033	0.0371	0.0804	1.0100	0.1921	2.7456	100.0000	90.9513	72.9796	3.5033	0.0000	12.2100	12.6402	89.1162	100.0000	2.1105	8.8370	3.5033	14.1987	75.7465	0.7538	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	0.3672	4.8399	0.1042	1.3162	18.4134	0.0000	4.2550	0.3391	0.8498	0.0139	0.0056	0.0000	0.0000	1.8601	0.0000	15.2491	26.9611	4.0016	15.2451	58.1031	83.1964	47.3596	0.6476	0.0000	0.8479	0.0000	1.2638	100.0023	95.7472	34.5730	47.3596	0.0000	0.1656	48.8931	84.7508	100.0000	0.4309	49.2479	51.4370	0.4104	26.7527	0.2140	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	0.7599	15.8776	0.6773	3.8255	22.9603	0.0000	6.2353	4.0794	0.0000	0.0000	0.5603	0.0000	0.0000	0.9539	0.1405	13.8896	73.2523	7.6631	5.5207	17.4216	81.1303	1.4610	0.2358	0.0271	0.0000	0.0000	4.5644	100.0000	93.7646	75.1048	1.4610	0.0000	12.3473	7.6240	86.1103	100.0000	1.2200	4.6090	1.7566	7.9588	72.9567	0.8559	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	0.3643	37.3829	0.0000	0.8005	32.4700	0.0000	3.6965	2.2505	0.0000	0.0000	0.0000	0.0000	0.2708	1.1042	0.0000	14.5916	69.9229	4.7884	21.5957	2.2912	82.7934	0.0000	0.0780	0.0143	0.0000	0.0000	2.1587	100.0000	96.3034	80.6347	0.0000	0.0000	2.0113	0.4323	85.4082	99.9999	1.4428	1.8814	0.0000	6.4791	69.4869	0.4359	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	1.4662	14.4852	0.1523	3.4539	25.1908	0.0000	7.7169	4.4404	0.3736	0.0000	0.1124	0.0007	0.0024	1.8249	0.0643	15.1857	66.2313	3.2598	0.5499	12.0166	75.7684	1.6295	0.2433	0.0995	0.0426	0.0000	4.8318	100.0000	92.2830	64.8213	1.6295	0.0000	6.0176	14.2715	84.7298	100.0000	1.8195	7.4491	2.0126	6.4353	66.0249	0.6070	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	1.4293	25.3087	0.6846	4.2084	15.2224	0.0000	7.5187	0.0000	3.2955	0.0000	0.4394	0.0000	0.0000	0.6825	0.0000	12.2044	53.4724	12.3988	12.3605	4.5601	84.1570	0.0000	0.0853	0.1032	2.2091	0.0000	4.9967	100.0000	92.4812	79.1602	0.0000	0.0000	10.4405	11.3973	87.7955	100.0000	2.5423	5.8224	0.0000	23.6283	53.0288	0.8829	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	10.8752	0.0000	0.0000	21.0385	0.0000	0.0000	30.6942	0.0000	0.0417	3.6244	0.0000	0.0001	0.0000	11.0606	0.0000	87.7273	0.0000	19.7860	0.0813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0218	0.0000	100.0131	59.8027	0.0000	0.0000	0.0000	0.0000	28.7063	12.2725	99.9999	0.8719	0.0123	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	10.8752	0.0000	0.0000	21.0385	0.0000	0.0000	30.6942	0.0000	0.0417	3.6244	0.0000	0.0001	0.0000	11.0606	0.0000	87.7273	0.0000	19.7860	0.0813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0218	0.0000	100.0131	59.8027	0.0000	0.0000	0.0000	0.0000	28.7063	12.2725	99.9999	0.8719	0.0123	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	7.6437	0.0000	0.0000	23.6620	0.0000	0.0000	46.2814	0.0000	0.0000	0.1645	0.0000	0.0000	0.0000	22.0485	0.0000	92.3562	0.0000	28.2701	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0658	53.7844	0.0000	0.0000	0.0000	0.0000	25.3817	7.6437	100.0000	0.5707	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	11.1556	0.0000	0.0000	15.7720	0.0000	0.0000	30.1847	0.0000	0.0000	9.6920	0.0000	0.0009	0.0000	14.1855	0.0000	88.8443	0.0000	32.6557	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4408	0.0000	101.6153	71.4306	0.0000	0.0000	0.0000	0.0000	30.1033	11.1556	100.0000	0.2260	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	7.9128	0.0000	0.0000	13.5151	0.0000	0.0000	14.6607	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1004	0.0000	92.0871	0.0000	53.4093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	85.3392	0.0000	0.0000	0.0000	0.0000	31.9299	7.9128	100.0000	1.0450	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	3.6565	0.0000	0.0000	34.7077	0.0000	0.0000	34.9578	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	96.3434	0.0000	43.3679	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	65.0421	0.0000	0.0000	0.0000	0.0000	21.6742	3.6565	100.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	2.8705	0.0000	0.0000	7.3418	0.0000	0.0000	43.1817	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.8036	0.0000	97.1294	0.0000	10.6522	43.4294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	56.8182	0.0000	0.0000	0.0000	0.0000	2.7364	2.8705	100.0000	0.0362	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	8.8679	0.0000	0.0000	12.0377	0.0000	0.0000	12.0377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	91.1320	0.0000	67.8188	3.0339	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	87.9622	0.0000	0.0000	0.0000	0.0000	17.1094	8.8679	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	19.0093	0.0000	0.0000	19.5536	0.0000	0.0000	27.6160	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	80.9906	0.0000	14.1379	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	72.3839	0.0000	0.0000	0.0000	0.0000	58.2460	19.0093	100.0000	8.0623	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	37.9328	0.0000	0.0000	52.3355	0.0000	0.0000	87.7430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.2896	2.3041	59.7629	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	12.2569	0.0000	0.0000	0.0000	0.0000	12.2569	40.2370	100.0000	10.1178	0.6173	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	4.4032	0.0000	0.0000	57.7165	0.0000	0.0000	85.0926	0.0000	3.7231	0.0000	0.0000	0.0000	0.0000	27.2179	21.8113	73.7853	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	14.9073	0.0000	0.0000	0.0000	0.0000	11.1842	26.2146	100.0000	0.1580	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	22.3226	0.0000	0.0000	31.5010	0.0000	0.0000	40.7528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2308	0.0000	77.6773	0.0000	14.9117	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	59.2471	0.0000	0.0000	0.0000	0.0000	44.3354	22.3226	100.0000	0.0208	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.6988	0.0000	0.0000	52.7318	0.0000	0.0000	54.7295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1272	0.0000	99.3011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	45.2704	0.0000	0.0000	0.0000	0.0000	45.2704	0.6988	100.0000	0.8704	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	29.1462	0.0000	0.0000	20.5185	0.0000	0.0000	34.8395	0.0000	0.0000	0.2986	0.0000	0.0000	0.0000	13.9344	0.0000	70.8535	0.0000	23.3221	0.1238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8740	0.0000	100.0426	65.2031	0.0000	0.0000	0.0000	0.0000	33.7978	29.1462	99.9997	0.3865	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	8.5638	0.0000	0.0000	9.9945	0.0000	0.0000	16.0646	0.0000	0.0000	27.6565	0.0000	0.0000	0.0000	3.9019	0.0000	91.4361	0.0000	5.4674	29.6369	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.9141	90.8494	0.0000	0.0000	0.0000	0.0000	41.9167	8.5638	100.0000	2.1681	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.4155	0.0000	0.0000	1.8514	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	98.1485	0.0000	99.5844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4155	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	29.7593	0.0000	0.0000	42.1870	0.0000	0.0000	62.0532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0014	0.0000	70.2406	0.0000	6.8914	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	37.9467	0.0000	0.0000	0.0000	0.0000	31.0552	29.7593	100.0000	7.8647	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	1.7734	0.0000	0.0000	3.6507	0.0000	0.0000	20.3275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.9590	0.0000	98.2265	0.0000	79.6724	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	79.6724	0.0000	0.0000	0.0000	0.0000	0.0000	1.7734	100.0000	4.7176	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	7.0804	0.0000	0.0000	7.7212	0.0000	0.0000	20.7596	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8536	0.0000	92.9195	0.0000	3.8717	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	79.2403	0.0000	0.0000	0.0000	0.0000	75.3685	7.0804	100.0000	3.1847	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	2.5951	0.0000	0.0000	9.4680	0.0000	0.0000	11.6750	0.0000	1.0021	0.0000	0.0000	0.0000	0.0000	1.6156	0.0000	97.4048	0.0000	41.6994	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	88.3249	0.0000	0.0000	0.0000	0.0000	45.6233	2.5951	100.0000	0.5913	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	5.5435	0.0000	0.0000	12.6760	0.0000	0.0000	17.0278	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5279	0.0000	94.4564	0.0000	1.4806	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	82.9721	0.0000	0.0000	0.0000	0.0000	81.4915	5.5435	100.0000	1.8237	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	12.1400	0.0000	0.0000	47.7337	0.0000	0.0000	59.4005	0.0000	38.8223	0.0029	0.0000	0.0000	0.0000	11.3664	0.0000	87.8599	0.0000	0.2974	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0014	40.6009	0.0000	0.0000	0.0000	0.0000	1.4781	12.1400	100.0000	0.3003	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Bankers banks	301	1.5024	2.0910	0.2288	4.4791	20.9171	0.0000	6.9495	3.0040	6.4324	0.0000	0.1006	0.1329	0.0000	1.5107	0.0495	11.5033	52.8390	23.1735	0.1993	6.0111	74.2170	10.7288	0.0950	0.0612	9.7235	0.0373	0.4922	100.0000	93.0504	62.9960	10.7288	0.0000	0.0038	11.2491	88.4966	99.9999	0.7317	17.8787	10.9061	44.7017	51.9584	0.9812	
3/31/2018 11:59:59 PM	Bankers banks	BKR	1.5024	2.0910	0.2288	4.4791	20.9171	0.0000	6.9495	3.0040	6.4324	0.0000	0.1006	0.1329	0.0000	1.5107	0.0495	11.5033	52.8390	23.1735	0.1993	6.0111	74.2170	10.7288	0.0950	0.0612	9.7235	0.0373	0.4922	100.0000	93.0504	62.9960	10.7288	0.0000	0.0038	11.2491	88.4966	99.9999	0.7317	17.8787	10.9061	44.7017	51.9584	0.9812	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	1.2341	24.9133	0.1125	9.9129	51.7278	0.0000	10.6368	0.0000	0.7505	0.0000	0.1071	0.0000	0.0000	0.6444	0.0000	19.1072	95.1687	5.5659	1.4481	2.5203	79.6586	47.1479	0.0000	0.0000	0.0000	0.0000	0.4528	100.0000	89.3631	32.0578	47.1479	0.0000	0.0000	0.0000	80.8927	100.0000	0.0795	31.9246	47.1977	0.0441	81.5983	13.6774	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	4.9395	9.3250	2.3260	4.8770	23.0903	3.5666	6.5208	1.2096	0.0100	0.0442	1.9176	0.1590	0.1704	1.1309	22.5842	14.0437	78.9424	13.5173	0.5033	11.0338	56.3187	25.7093	0.0000	0.0009	0.1040	0.0000	10.2684	100.0165	93.4957	19.4493	25.7093	0.8000	1.1248	2.4586	85.1561	100.0000	0.1834	19.5210	25.9060	0.5844	76.9731	3.8870	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	3.6192	0.1774	0.0000	3.9420	65.9686	0.0000	9.7507	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9610	2.4442	19.0056	82.3903	8.4710	2.2084	1.1406	74.8571	33.4653	0.0052	0.0033	0.0736	0.0000	6.3430	100.0000	90.2492	35.0487	33.4653	0.0000	0.4780	0.5189	80.9943	100.0000	3.8424	13.6053	37.6040	0.7491	79.0508	3.3395	
3/31/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	0.2309	0.3194	0.0000	0.5461	28.4914	0.0000	1.8579	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1918	0.0000	16.4124	78.9822	18.2609	1.8818	31.9301	83.3566	6.4736	0.0000	0.0000	0.0000	0.0000	5.5049	100.0000	98.1420	71.3780	6.4736	0.0000	2.2335	0.0000	83.5875	100.0000	0.1198	8.1813	6.4736	14.8771	77.9993	0.9828	
3/31/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	0.4965	2.4640	0.0000	1.5445	4.5849	0.0000	4.3954	0.0000	0.9626	0.0000	0.0000	0.0000	0.0000	1.5753	0.0000	24.1725	59.6512	22.1653	0.0000	37.1465	75.3309	1.1458	0.0000	0.0586	0.0000	0.0000	4.1063	100.0000	95.6045	70.0790	1.1458	0.0000	4.8113	13.4550	75.8274	100.0000	1.2755	4.5738	1.1458	22.2180	59.0215	0.6296	
3/31/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	1.4158	0.8434	0.0000	2.3652	0.4492	0.0000	6.8818	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8914	0.9601	81.3722	1.2324	86.5140	0.0000	8.7294	16.2518	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	93.1181	16.2518	0.0000	0.0000	0.0000	5.3897	18.6277	100.0000	2.6252	0.0000	0.0000	6.2297	1.2143	0.0180	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	0.6875	19.6848	0.2569	3.7102	14.8955	6.4725	6.9487	3.1097	0.0963	0.0610	0.1782	0.0027	0.0023	1.3752	0.0144	10.6326	71.1850	3.6813	1.4381	24.5889	83.6108	3.5946	0.0933	0.4215	0.7522	0.0024	4.3175	100.0045	93.0829	73.9582	3.5946	0.0211	3.6261	14.7322	89.3448	100.0000	1.4754	10.0857	3.8736	10.2466	70.8833	0.7857	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	0.9937	15.7457	0.4884	6.4304	8.6084	1.6868	8.8335	4.3722	0.0720	0.0333	0.3356	0.0221	0.0543	1.0406	0.3942	12.4846	68.8882	2.8838	2.9212	37.7049	79.0546	4.1651	0.0484	0.6727	1.2052	0.0705	2.9318	100.0082	91.1829	70.3044	4.1651	0.1421	1.5702	14.1711	87.2856	100.0000	0.9516	11.8250	4.5810	7.5727	68.8952	0.6030	
