Reporting Period	Peer Group Description	Peer Group	UBPSE573	UBPSE575	UBPSE561	UBPSE558	UBPSE555	UBPSE566	UBPSE576	UBPSE578	UBPSE581	UBPSE563	UBPSE577	UBPSE568	UBPSE570	UBPSE580	UBPSE560	UBPSE553	UBPSE556	UBPSE565	UBPSE579	UBPSE572	UBPSE559	UBPSE569	UBPSE571	UBPSE567	UBPSE554	UBPSE557	UBPSE564	UBPSE574	UBPSE562	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	1.8198	1.8198	0.0000	0.9034	0.0000	0.0000	0.0000	1.1745	0.0000	0.0000	0.0000	0.0000	1.1745	0.0000	0.0000	0.0000	1.9703	30.4803	0.0000	1.1745	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	58.6357	58.6357	8.2677	9.5682	3.6906	0.0000	0.0000	40.9144	0.0000	0.0000	0.0000	0.0000	40.9144	0.0000	10.7496	6.1527	51.4788	75.2664	0.0000	40.9144	11.8097	0.0000	0.0000	0.0000	2.4621	9.3476	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	9.6917	9.6917	0.0000	0.0000	0.0000	0.0000	0.0000	1.5578	0.0000	0.0000	0.0000	0.0000	1.5578	0.0000	0.0000	0.0000	34.1915	47.4007	0.0000	1.5578	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	61.3688	61.3688	0.0000	0.0000	0.0000	0.0000	0.0000	19.6800	0.0000	0.0000	0.0000	0.0000	19.6800	0.0000	0.0000	0.0000	73.7777	79.0933	0.0000	19.6800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4455	1.4455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Bankers banks	301	38.8543	27.6568	0.7427	8.1444	4.6246	0.1996	54.1767	-27.0557	1.7192	0.1161	236.9422	-0.0020	27.1210	1.1221	0.9401	7.5063	55.4627	11.1204	0.5970	24.4291	2.6451	-0.0178	2.6919	25.5509	1.1169	1.5282	0.1990	11.1974	0.0828	
3/31/2018 11:59:59 PM	Bankers banks	BKR	38.8543	27.6568	0.7427	8.1444	4.6246	0.1996	54.1767	-27.0557	1.7192	0.1161	236.9422	-0.0020	27.1210	1.1221	0.9401	7.5063	55.4627	11.1204	0.5970	24.4291	2.6451	-0.0178	2.6919	25.5509	1.1169	1.5282	0.1990	11.1974	0.0828	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	14.0909	-8.3133	0.0000	0.9631	0.0004	1.6386	23.1199	-15.6402	0.0000	0.0000	309.1019	-0.0349	7.4797	0.0000	0.0000	1.5266	96.1970	0.0000	0.0000	3.7330	1.6382	-0.1744	3.7466	51.3375	1.5261	0.1120	0.0000	22.4043	0.0000	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	14.3644	-15.6145	0.7510	0.6790	0.3261	0.3772	22.2940	-18.6522	0.0000	0.0000	12208.7551	-0.0015	3.6418	0.0000	0.8190	1.1906	80.9369	2.7882	0.0000	-5.8950	1.1431	-0.0126	9.5368	404.7385	0.8088	0.3343	0.0000	29.9789	0.0000	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	2.8617	-32.2929	0.0000	0.0995	0.2154	2.1796	2.5605	-2.0262	0.0000	0.0000	392.0834	-0.0046	0.5343	0.0000	0.0000	0.2190	85.8577	0.5474	0.0000	-24.1658	0.0176	-0.0203	24.7001	389.9010	0.0000	0.0176	0.0000	35.1547	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	62.4485	43.4041	0.0000	25.2636	2.3368	1.7489	50.5526	7.5540	0.0000	0.0000	86.9996	-0.0710	58.1067	0.0000	0.0000	6.4585	75.0120	0.0000	0.0000	54.7275	0.0000	-0.4511	3.3792	17.1198	0.0000	0.0000	0.0000	19.0443	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	61.4744	60.4083	5.1479	23.7573	5.6125	0.0000	68.3791	-15.3799	0.0000	0.0000	131.1881	0.0000	52.9991	0.0000	5.6927	12.0878	58.1840	13.4629	0.0000	52.7239	6.1700	0.0000	0.2752	11.2913	4.0557	2.1142	0.0000	1.0661	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	6.1792	4.9960	0.0000	0.2785	3.8027	0.0000	15.8026	-9.6233	0.0000	0.0000	623.5390	0.0000	6.1792	0.0000	0.0000	5.9007	0.7281	5.3897	0.0000	5.4586	0.0000	0.0000	0.7206	3.2453	0.0000	0.0000	0.0000	1.1831	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	61.4154	52.1902	1.8975	13.3892	5.1551	1.4419	63.0980	-16.0918	1.2314	0.0433	141.8437	-0.0195	46.9139	0.4588	2.3891	16.5275	68.3249	14.6290	0.3790	44.4141	7.4796	-0.2020	2.1426	17.9488	4.0863	2.8932	0.1213	8.3772	0.0366	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	52.9394	47.6468	3.4723	9.9754	6.4726	2.8741	66.3915	-24.1462	1.5225	0.0834	168.9966	-0.0445	41.9455	0.9056	4.3746	18.2617	63.6281	14.1747	0.2035	40.7004	8.3350	-0.4982	1.0101	24.6296	5.7490	2.0616	0.1416	4.6487	0.0175	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	60.3244	48.9943	0.9150	11.4368	4.0706	0.5933	57.5042	-13.8435	0.9395	0.0112	146.8629	-0.0042	43.2385	0.0956	1.1813	17.8203	64.2487	13.1993	0.4624	40.4250	5.4107	-0.0353	2.2307	12.3211	2.8461	2.0649	0.1080	10.1294	0.0545	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	62.7014	52.3130	0.9721	13.2428	5.8064	1.1860	58.5772	-12.2674	0.6823	0.0031	136.1201	-0.0068	46.0366	0.0292	1.4313	17.9244	65.4753	24.6943	0.4764	42.5003	7.4214	-0.0530	2.8363	11.2015	3.0176	3.4061	0.0773	9.8000	0.0556	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	61.6220	51.7813	0.8757	11.2776	5.1247	0.5089	62.2928	-17.8550	0.9511	0.0228	150.8576	-0.0047	44.2448	0.2284	1.1378	20.6772	62.5573	14.7571	0.4195	41.3813	6.9488	-0.0430	2.3776	12.4538	3.3538	2.7095	0.0999	9.2566	0.0460	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	62.3138	51.8721	0.9673	11.7499	5.2499	0.7771	60.5811	-16.1312	1.2191	0.0093	145.4295	-0.0043	44.2797	0.0891	1.3014	19.8986	64.0231	18.2582	0.8937	40.9570	6.8390	-0.0383	2.7565	11.2037	2.9465	3.0811	0.1322	9.9735	0.0987	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	57.3794	50.8863	3.2286	12.1342	5.1727	1.6886	64.2496	-19.0902	1.2189	0.0850	154.6452	-0.0296	44.8351	0.8021	3.9580	16.4645	66.9532	14.2622	0.0752	43.0555	7.2550	-0.3035	1.3674	21.9539	4.4047	2.2154	0.1244	5.7565	0.0077	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	62.6217	52.8651	1.3588	12.8073	4.8625	0.7081	61.9965	-15.2852	1.2515	0.0355	142.2607	-0.0051	46.5846	0.3518	1.7929	18.2406	66.5906	16.3408	0.5049	43.8282	7.8160	-0.0486	2.3573	15.0062	3.7147	3.2351	0.1282	9.0750	0.0531	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	59.8168	48.9813	0.4964	9.9625	4.7433	0.7962	58.5070	-16.4382	0.5144	0.0009	155.8651	-0.0090	41.2901	0.0066	0.7431	20.1031	58.9245	15.4749	0.2561	38.2848	4.4553	-0.0820	2.1212	8.8030	2.4859	1.6519	0.0552	9.4878	0.0272	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	59.5844	49.5265	0.8227	11.7713	4.8169	1.6138	57.9675	-16.0832	1.4906	0.0300	154.8217	-0.0111	41.5669	0.2156	1.1347	17.3987	63.0785	20.8061	1.2637	38.4947	4.5101	-0.0985	2.3630	8.0886	1.9796	2.2150	0.1941	9.4385	0.1641	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	60.2855	50.2248	0.4899	11.1419	5.1439	1.9414	63.2675	-20.1026	3.0053	0.0046	159.2287	-0.0585	42.0835	0.0510	0.9682	21.6451	58.9097	15.5604	2.6367	39.3165	6.2587	-0.5001	2.2154	9.2151	3.5829	2.0035	0.3122	9.0983	0.2896	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	57.6460	47.8035	0.6393	9.8180	4.3304	0.9444	61.1787	-21.9371	1.6424	0.0009	173.4950	-0.0069	39.2665	0.0100	0.8304	18.6080	61.7757	16.2936	1.4337	36.0077	5.8236	-0.0685	2.6823	8.9755	2.9307	2.5381	0.1776	9.2689	0.1551	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	41.6156	37.2956	4.6142	6.7533	4.4934	5.9697	61.5618	-27.6004	2.6087	0.2292	182.4238	-0.1361	34.9642	2.4902	5.4185	17.1457	52.4878	15.8430	0.0454	33.5851	10.3662	-1.5852	1.5662	81.6964	9.2519	1.1190	0.2390	4.4067	0.0037	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	48.7069	40.6266	0.2623	7.7511	3.2695	2.3730	50.3353	-21.3366	1.2165	0.0000	187.6491	-0.0215	30.9770	0.0000	0.4533	14.9577	52.9623	15.8730	1.2165	28.9001	2.6019	-0.1899	1.5691	6.1999	1.3446	0.9706	0.1449	7.0820	0.1449	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	52.1021	43.5190	0.3628	9.7910	3.4892	2.8832	59.1733	-23.9602	0.5104	0.0006	206.5596	-0.0269	34.7611	0.0074	0.5117	13.7258	59.7162	15.4089	0.5025	32.2798	3.2677	-0.2174	1.7149	6.6200	1.3872	1.5906	0.0679	7.4267	0.0671	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	56.8877	47.1667	0.7853	9.7746	2.8942	0.9331	61.7151	-21.2243	0.0000	0.0000	196.3593	-0.0133	38.7108	0.0000	1.3251	19.3001	52.7701	12.0753	0.0000	35.7501	5.6835	-0.1239	2.6575	6.4378	3.4424	1.9126	0.0000	9.1332	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	53.5461	44.4158	0.8144	9.6373	3.4951	1.8164	62.2651	-25.3910	0.7439	0.0018	207.9092	-0.0174	36.0702	0.0184	0.9857	16.1818	58.8675	15.1030	0.7247	33.3680	4.2868	-0.1778	2.1148	7.3353	1.8589	2.1158	0.0774	8.7613	0.0755	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	69.2982	51.8366	0.7277	9.6594	12.3639	1.8137	48.2861	10.0354	2.5252	0.0774	86.5745	-0.0358	58.5598	0.6945	1.0343	43.6969	37.9897	10.2808	1.2475	52.7260	20.2432	-0.2764	5.4514	8.4988	16.0059	3.3196	0.2902	17.0204	0.1461	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	72.7017	56.8775	1.1675	9.9292	12.3544	2.6947	50.8561	10.7262	2.0816	0.0784	86.1826	-0.0397	62.0814	0.7465	1.4375	42.2791	43.4492	11.4845	0.7960	57.3523	22.6362	-0.3054	4.2050	12.4142	17.6319	3.8449	0.2508	15.3302	0.1097	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	69.5805	57.5698	2.3185	12.2428	10.1117	3.7776	57.8281	0.2531	2.6602	0.1540	105.6697	-0.0528	58.4352	1.5713	2.7563	33.3016	51.3224	11.4938	0.4526	54.9943	16.3589	-0.5184	2.8911	15.8352	12.6714	2.9604	0.2616	10.9726	0.0482	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	66.1271	48.6904	1.1371	6.3888	13.0583	2.6485	38.1979	18.9455	0.9844	0.0165	71.5649	-0.0406	57.9514	0.1357	1.3639	50.4940	24.7846	10.6882	0.4701	52.7049	24.6702	-0.3094	4.4127	4.1673	20.2423	2.8159	0.1287	15.6388	0.0746	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	69.8711	51.6736	0.8254	9.2340	13.8419	2.7947	48.9097	9.9768	3.2848	0.0630	85.3371	-0.0628	59.6260	0.5438	1.1766	46.1776	34.8874	10.7910	2.0866	53.4117	20.5306	-0.4162	5.8874	8.1799	16.2509	3.4463	0.3878	17.6509	0.2484	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	74.6414	58.7679	1.1490	9.2814	13.7323	3.2981	51.5428	12.5943	1.9159	0.0795	83.1846	-0.0441	64.6411	0.7331	1.4456	47.0062	39.1410	12.2888	0.7778	59.6501	26.7125	-0.3242	4.3450	12.1905	21.7503	4.0377	0.2426	15.3818	0.1163	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	72.9318	61.2094	2.2706	14.1775	12.2720	4.9362	57.0855	7.2523	2.1162	0.0979	92.2451	-0.0975	64.1508	0.9357	2.5493	37.5118	49.5137	11.8712	0.9546	60.7428	21.1691	-0.6442	3.1805	15.8939	16.6692	4.1449	0.2234	10.8194	0.1001	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	67.7461	48.2980	0.8730	6.0336	14.0988	3.5678	38.1146	20.6895	0.9332	0.0173	70.3771	-0.0560	60.0359	0.1336	1.0466	54.5669	22.6417	7.4718	0.3817	53.8314	27.8089	-0.4184	5.2923	3.8040	24.6788	2.6029	0.1248	18.6131	0.0600	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	67.9209	55.6519	2.4492	11.4753	9.1945	3.2732	57.8192	-2.9010	2.8423	0.1809	112.6458	-0.0486	55.5460	1.9055	2.9766	31.1959	52.4960	11.3836	0.3041	52.0699	14.2088	-0.4598	2.9133	16.5248	10.8968	2.5076	0.2734	10.5918	0.0312	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	68.4360	51.7496	0.6353	10.0361	10.8115	1.1561	47.3621	9.5404	2.1161	0.0960	88.1110	-0.0241	57.1704	0.8743	0.9015	41.1354	40.8648	9.7963	0.6382	51.7686	19.7725	-0.2149	4.7235	9.2914	15.6026	3.2256	0.2309	16.1602	0.0624	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	70.1746	54.4671	1.2900	10.7246	10.8036	2.3826	50.0122	8.5068	2.6555	0.0848	90.9584	-0.0400	58.9221	0.8278	1.5241	36.9091	48.3834	10.8127	0.9909	54.4925	18.0959	-0.3160	4.1710	12.7248	13.2386	3.5865	0.2952	15.3194	0.1229	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	62.5374	49.5464	2.2773	7.3128	10.1262	0.8399	35.8917	15.1043	1.1973	0.0169	69.9063	-0.0107	53.3458	0.1404	2.5888	37.5308	29.8011	20.9155	0.6680	49.9137	17.2317	-0.0705	2.4433	5.2764	13.2184	3.3562	0.1433	10.8778	0.1073	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	48.9860	44.3290	2.4592	9.2061	4.9181	1.9993	52.5479	-16.9959	1.5528	0.0723	132.9927	-0.0313	36.9647	0.7690	3.1657	13.5605	57.5217	16.8458	0.2005	35.8632	5.3193	-0.2856	1.0475	17.5769	3.2011	1.6275	0.1594	4.1410	0.0268	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	36.0797	34.7121	3.2134	5.7664	4.2578	1.4144	41.8509	-14.0196	1.0465	0.0971	141.7779	-0.0283	28.6452	1.0246	4.1038	11.7967	42.4659	23.1028	0.0000	27.7459	5.1931	-0.3034	0.6679	20.0329	3.6285	0.9059	0.0989	2.5533	0.0000	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	62.3754	55.4260	2.4910	12.3985	5.1432	1.6836	62.0662	-16.7486	1.6154	0.0619	140.9392	-0.0218	47.6888	0.6344	3.1285	17.1722	65.2417	19.6004	0.4852	45.6914	8.0689	-0.2303	1.5808	15.4171	4.4447	3.0246	0.1601	5.8484	0.0474	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	32.6872	30.8657	2.2719	3.4556	4.7061	4.8586	42.3808	-20.8551	1.4680	0.1083	204.9853	-0.1729	26.4591	1.3103	2.7408	15.7092	37.4580	15.7599	0.0604	25.8115	8.0847	-2.2794	0.4628	62.1582	7.0866	0.8312	0.1213	1.4817	0.0049	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	45.7653	39.4731	0.8684	8.1539	4.7320	0.6487	52.4196	-17.2832	1.0012	0.0309	171.1987	-0.0006	34.5830	0.2965	0.9773	15.8040	47.3973	16.0610	0.5134	32.9684	7.0881	-0.0052	1.4721	8.8130	4.8147	1.9206	0.1017	5.7521	0.0530	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	40.9172	40.9172	0.0022	7.0350	18.1918	0.0000	69.9966	-34.0065	0.0000	0.0000	194.4885	0.0000	35.9900	0.0000	0.0306	22.6822	41.4133	22.6264	0.0000	35.9900	3.9750	0.0000	0.0000	3.4915	3.9750	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	35.0072	20.5261	2.8751	9.3602	0.3856	0.1230	36.6152	-7.6872	0.0000	0.0000	126.5736	0.0032	28.9280	0.0000	3.4138	1.5335	63.4675	8.9500	0.0000	27.7243	2.1631	0.0269	1.2037	29.4980	0.0699	2.0932	0.0000	14.4811	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	32.2739	20.1607	0.0000	2.0002	0.0000	0.0000	51.4834	-36.8186	0.0000	0.0000	351.0682	0.0000	14.6647	0.0000	0.0000	3.9180	77.2965	4.7668	0.0000	14.6647	0.3091	0.0000	0.0000	82.3902	0.1237	0.1853	0.0000	12.1131	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	21.8746	21.8746	0.0000	4.7395	0.1643	1.0941	84.4400	-68.3207	0.0000	0.0000	523.8469	0.0044	16.1192	0.0000	0.0000	2.6571	33.3392	0.0000	0.0000	16.1192	0.0000	0.0287	0.0000	12.4186	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	40.0152	39.4654	0.2155	3.9450	2.6205	0.0000	45.4543	-19.6647	0.0000	0.0000	176.2505	0.0000	25.7896	0.0000	0.7560	4.1110	67.8704	5.2409	0.0000	25.7896	1.1370	0.0000	0.0000	18.9000	0.0267	1.1103	0.0000	0.5497	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	47.6711	0.9018	0.0000	9.2512	16.1048	0.0000	1.8403	36.8985	0.0000	0.0000	4.7506	0.0000	38.7388	0.0000	0.0000	25.5540	33.6431	14.3689	0.0000	38.7388	3.4992	0.0000	0.0000	2.6047	1.9008	1.5983	0.0000	46.7693	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	52.6929	43.0042	0.4227	18.1566	0.4268	0.0000	42.4283	-2.6778	0.0000	0.0000	106.7365	0.0000	39.7505	0.0000	0.4227	1.2026	77.4916	7.8590	0.0000	39.6962	3.0967	0.0000	0.0543	26.5285	0.0434	3.0533	0.0000	9.6887	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	36.1388	31.3909	0.0000	6.9435	1.2219	0.1687	62.7862	-43.0405	11.5090	0.0000	317.9747	0.0000	19.7456	0.0000	0.0000	3.7486	62.5102	17.6749	11.5090	17.9162	2.5199	0.0000	1.8294	24.5165	0.7508	1.7690	1.5216	4.7479	1.5216	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	28.7345	14.5402	0.0000	7.8044	0.0000	0.0000	59.6552	-43.3620	0.0000	0.0000	366.1358	0.0000	16.2932	0.0000	0.0000	1.4604	54.9483	0.5977	0.0000	12.9427	3.1294	0.0000	3.3504	25.5640	0.3305	2.7989	0.0000	14.1943	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	47.8332	25.1748	5.9716	6.7110	6.0532	1.6391	44.2252	-6.9112	0.0000	0.0000	118.5219	-0.0377	37.3140	0.0000	7.7081	8.4184	45.4399	15.9587	0.0000	24.8665	6.7484	-0.2668	12.4474	14.1274	1.5379	5.2104	0.0000	22.6583	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	33.8856	33.8856	0.0000	9.5664	12.0730	0.0000	68.1013	-36.7102	1.1963	0.1195	216.9445	0.0000	31.3911	1.1963	0.0000	17.7686	39.1804	16.6994	0.0000	31.3911	6.2085	0.0000	0.0000	46.7382	5.0281	1.1804	0.1195	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	52.1446	43.2466	0.3879	8.3982	1.0567	0.0000	55.9628	-28.4175	0.0000	0.0000	203.1666	0.0000	27.5453	0.0000	0.6185	3.8112	74.0664	15.6419	0.0000	26.1516	0.5346	0.0000	1.3936	20.9628	0.0510	0.4836	0.0000	8.8980	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	48.6746	29.6958	0.0000	11.5804	2.3318	0.0000	47.7023	-15.6640	6.3757	0.6452	148.8914	0.0000	32.0383	6.3757	0.0000	5.0203	60.1928	13.4710	0.0000	28.6078	4.3816	0.0000	3.4304	33.5384	1.2692	3.1123	0.6452	18.9787	0.0000	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	61.5968	50.9477	1.1270	11.1780	5.6000	1.0904	58.4902	-12.9904	1.1655	0.0222	140.6895	-0.0123	45.3181	0.2162	1.5005	20.5887	61.8183	15.2905	0.5729	42.3182	7.4681	-0.1104	2.3747	12.2680	4.2057	2.6381	0.1272	9.7627	0.0652	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	12.2443	-16.8012	0.4936	0.6151	0.2611	0.9178	20.5209	-17.0005	0.0000	0.0000	9859.7751	-0.0068	3.5203	0.0000	0.5485	1.0503	83.6850	2.2116	0.0000	-7.2418	1.0185	-0.0410	10.7621	346.9877	0.7481	0.2704	0.0000	29.0455	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	7.2701	-19.1917	0.0000	0.7037	0.1426	0.0558	22.9565	-20.0401	0.0000	0.0000	21210.1432	-0.0009	2.9163	0.0000	0.0000	0.4563	81.3756	0.7032	0.0000	-3.9688	0.8761	-0.0092	6.8852	396.2179	0.2870	0.5891	0.0000	26.4619	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	4.0303	-9.3375	0.0000	0.0000	0.3965	0.0000	0.0000	0.3965	0.0000	0.0000	0.0000	0.0000	0.3965	0.0000	0.0000	0.3965	91.9011	1.0827	0.0000	0.3965	0.0000	0.0000	0.0000	422.0629	0.0000	0.0000	0.0000	13.3679	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	1.7980	-54.5259	0.0000	0.2237	0.0126	4.9584	5.0580	-3.9150	0.0000	0.0000	442.5009	-0.0075	1.1430	0.0000	0.0000	0.0197	80.7181	0.0000	0.0000	-46.7019	0.0354	-0.0323	47.8450	359.6359	0.0000	0.0354	0.0000	56.3240	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	18.5705	-8.6365	0.0000	0.5066	0.1935	0.3998	29.4528	-26.2906	0.0000	0.0000	5772.1781	-0.0091	3.1622	0.0000	0.0000	0.8855	84.6911	2.3197	0.0000	-2.8284	0.8230	-0.0445	5.9907	311.0249	0.6919	0.1311	0.0000	27.2071	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	25.4966	-9.6363	5.4300	1.7012	1.1186	3.3156	11.0345	1.8351	0.0000	0.0000	85.7404	-0.0270	12.8697	0.0000	6.0336	5.7701	83.6492	11.1525	0.0000	-6.1652	4.3715	-0.2035	19.0349	206.1951	4.3133	0.0582	0.0000	35.1329	0.0000	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	60.8258	50.8859	1.1394	11.5815	4.9051	0.9735	60.2507	-16.1134	1.0912	0.0175	148.6900	-0.0100	43.8037	0.1723	1.5282	18.3556	64.7657	15.9725	0.5713	41.0040	6.1160	-0.0916	2.1882	12.6218	3.0660	2.5963	0.1168	9.1078	0.0633	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	61.9593	50.8590	0.9250	15.0574	5.7567	0.5490	57.8300	-10.5310	1.4934	0.0065	131.7355	-0.0052	47.3879	0.0624	1.1839	20.2000	63.6763	25.8484	1.4281	43.9775	6.8875	-0.0547	2.7527	9.2124	3.0162	3.2450	0.1928	10.5218	0.1859	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	66.3504	63.5963	4.4450	17.6831	1.5090	0.9668	73.4897	-24.1945	3.7599	0.3830	158.5467	0.0272	49.2951	3.7599	6.0417	7.7047	75.9450	32.9008	0.0000	48.3733	10.9444	0.2839	0.9217	11.4188	3.5930	7.3513	0.3830	2.7541	0.0000	
