Reporting Period	Peer Group Description	Peer Group	UBPSE622	UBPSE589	UBPSM042	UBPSM032	UBPSM030	UBPSM036	UBPSM031	UBPSM037	UBPSM028	UBPSM038	UBPSE602	UBPSM033	UBPSM026	UBPSM039	UBPSE590	UBPSE623	UBPSM034	UBPSM027	UBPSM029	UBPSE624	UBPSM035	UBPSE621	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	-0.9328	16.5001	100.0000	0.0000	3.6761	0.0201	0.1095	-1.7334	31.8837	9.3590	57.8895	0.0000	12.0816	0.0335	0.0021	-0.1785	1.3442	30.6839	11.8090	33.1719	0.0000	-0.1758	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	-0.9314	8.6899	100.0000	0.8443	5.7149	0.3530	1.0894	-1.6605	18.7099	38.3707	69.9708	0.0289	29.8499	0.1302	0.0175	-0.2707	1.6408	24.2028	27.6787	17.2822	0.1228	-0.2063	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	-1.1239	5.1401	100.0000	0.0030	7.6345	2.4841	2.4382	-1.1697	14.0829	39.4257	72.4770	0.6181	33.9699	0.1596	0.2815	-0.3006	2.5232	21.7469	29.8611	19.1138	0.0473	-0.1174	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	-1.1897	4.4965	100.0000	0.9385	11.1635	2.8488	6.7505	-0.9045	7.8417	48.7317	72.2893	0.1843	39.0151	0.4514	0.2623	-0.5032	3.8880	14.6644	32.8969	24.3099	0.1405	-0.0504	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	-0.7512	12.4661	100.0000	0.4259	5.2856	0.5685	0.3094	-1.7323	13.6789	32.6808	59.3904	0.0048	21.9109	0.0368	0.0992	-0.3167	1.2542	20.2381	31.1851	6.5887	0.0336	-0.1345	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	-0.9926	8.7963	100.0000	0.0515	6.7213	0.7008	0.8456	-1.5564	16.9006	41.3901	68.0404	0.0000	31.6442	0.0334	0.0180	-0.4192	1.6699	29.8714	25.7630	14.2142	0.0000	-0.2840	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	-1.0893	5.3562	100.0000	0.0003	6.8144	3.7152	1.9371	-0.5352	13.8012	40.1296	71.4439	0.0194	33.4676	0.0430	0.4756	-0.3204	2.7979	24.8372	30.1162	15.5046	0.0325	-0.1000	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	-1.0172	4.3285	100.0000	0.2259	11.0211	6.9239	3.4831	0.6045	8.6106	43.0516	72.8040	0.0417	35.1165	0.1418	1.0387	-0.6352	4.5630	26.2849	26.8710	23.0185	0.1894	-0.0196	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	-1.1162	13.3089	100.0000	0.1051	5.4097	0.4846	0.3327	-1.5542	14.8503	31.6692	66.1742	0.0039	21.7953	0.0134	0.0228	-0.4469	1.5393	24.4868	28.4656	4.2756	0.0217	-0.1837	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	-1.2810	4.7360	100.0000	1.4717	11.1342	1.2799	8.0560	-1.2678	7.5332	50.8671	72.1220	0.3306	40.4012	0.6066	0.0720	-0.4423	3.7080	11.5111	34.9782	24.8040	0.1328	-0.0261	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	-0.7485	8.5233	100.0000	0.0000	4.7933	0.1359	1.3768	-1.7703	20.5000	35.4446	71.2728	0.0572	28.1808	0.3209	0.0252	-0.2113	1.6710	18.6618	27.2679	20.3176	0.1147	-0.1432	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	-1.1716	5.0034	100.0000	0.0203	9.0301	1.3828	3.5025	-1.6838	15.0222	39.2416	73.3254	0.0158	34.6061	0.4625	0.1369	-0.3120	2.4462	18.9732	30.1188	24.2045	0.1514	-0.2033	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	-0.0646	10.0612	100.0000	0.0000	6.4952	1.2477	0.5566	-1.9107	13.0050	37.2271	48.4609	0.0071	22.2432	0.4531	0.8717	-0.0711	1.3996	13.3085	37.4112	13.5891	0.0000	-0.1271	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	-1.1975	6.5082	100.0000	0.1647	12.9815	0.5998	4.0441	-1.5436	17.5827	35.9832	53.2554	0.0382	27.9467	0.2882	0.2945	-0.2443	1.2376	20.1674	20.4824	40.0621	0.0383	-0.0320	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	-1.0074	10.2671	100.0000	0.4900	15.0379	6.4800	6.7368	-1.6500	8.3020	41.0401	36.0543	0.1489	21.2521	0.5313	2.2263	-0.2596	0.5543	19.6004	20.0824	26.0770	0.0392	0.0009	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	-0.9448	5.5467	100.0000	0.1613	10.6866	0.4319	4.1500	-1.6721	26.1591	33.4981	60.6500	0.0302	29.2213	0.1793	0.1073	-0.2107	2.6592	21.0222	18.5087	36.1513	0.0420	-0.0764	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	-2.1448	20.0564	100.0000	2.4015	10.1123	6.6745	4.0801	-1.1161	6.8737	35.0898	34.2249	1.6063	19.5760	0.4264	0.0380	-2.0309	1.0259	25.9541	34.6311	29.5746	6.6400	-0.0032	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	3.1997	22.3720	100.0000	0.0000	5.0643	4.9798	1.1426	-1.0295	19.7580	22.6183	48.1851	0.0000	19.5648	0.2934	0.4047	-0.0052	4.2455	30.4689	17.0281	36.9108	0.1024	-0.0331	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	0.0000	19.2213	100.0000	0.0000	0.1356	0.0000	0.0000	-3.7061	0.0000	91.0023	41.1628	0.0000	55.3017	0.0000	0.0000	0.0000	0.0000	0.0000	99.8643	76.3039	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	2.5641	22.2167	100.0000	0.0000	37.6256	8.4835	20.2570	-1.0414	0.0000	19.2334	59.8632	0.0000	11.7774	0.0000	0.7697	0.0265	0.0000	29.4812	4.1525	0.2974	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	0.0000	10.1342	100.0000	0.0000	0.0000	0.5591	0.0000	-0.9842	0.0000	32.2417	75.0504	0.0000	24.6569	0.0000	0.0266	0.0000	0.0000	99.4408	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	0.4016	63.2856	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	34.5492	0.0000	1.0941	0.0000	0.0000	0.0287	0.0000	100.0000	0.0000	100.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	0.0000	19.3906	100.0000	0.0000	14.4262	0.0000	0.0000	-2.4797	13.3667	0.0000	67.0425	0.0000	1.8769	0.0000	0.0000	0.0000	0.0000	22.0695	50.1374	35.8139	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	0.0000	38.5610	100.0000	0.0000	0.0000	0.0000	0.0000	-3.5437	0.0000	13.6329	46.2854	0.0000	10.2667	0.0000	0.0000	0.0000	4.5158	0.0000	95.4841	26.8784	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	0.0000	25.3482	100.0000	0.0000	5.3789	0.0000	0.0000	-0.7748	0.0000	17.2386	70.4988	0.0000	12.5342	0.0000	0.0000	0.0000	0.0000	93.0129	1.6080	2.9324	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	0.0000	31.0419	100.0000	0.0000	0.0000	0.0000	0.0000	-2.8960	30.5821	91.0353	46.6610	0.0000	54.7671	0.0000	0.0000	0.0000	7.6313	52.2544	7.7656	59.9198	1.7664	-0.3267	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	0.0000	36.0391	100.0000	0.0000	0.0000	0.0000	0.0000	-0.4273	0.0000	0.0000	55.8979	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	91.3549	8.6450	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	-2.3570	27.1326	100.0000	0.0000	34.3596	0.0000	9.4421	-1.2932	9.3142	0.0000	43.3847	0.0000	12.2734	0.0000	0.0000	-0.2664	2.8651	7.2083	36.8104	69.7439	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	0.0000	37.4709	100.0000	0.0000	0.0000	0.0000	0.0000	-1.6079	0.0000	46.1852	40.1259	0.0000	29.3007	0.6874	0.0000	0.0000	0.0000	0.0000	100.0000	63.8422	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	0.0000	23.1281	100.0000	0.0000	3.9544	0.0000	0.0000	-1.2400	0.0000	100.0000	62.1350	0.0000	70.8576	0.0000	0.0000	0.0000	0.0000	94.9374	1.1081	48.6058	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	0.0000	32.9349	100.0000	0.0000	0.0000	0.0000	0.0000	-2.2464	31.6841	0.0000	50.6520	0.0000	2.1232	2.6465	0.0000	0.0000	2.3871	53.6476	12.2809	15.7612	0.0000	0.0000	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	-0.8585	8.1436	100.0000	0.0135	6.7761	0.0800	1.9109	-1.8790	27.7732	25.7413	66.2463	0.1867	26.6538	0.0978	0.0098	-0.1067	1.1867	24.1540	19.5858	35.7283	0.0008	-0.1029	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	-1.2769	12.8875	100.0000	2.4496	3.4188	9.3684	0.9311	-2.0048	3.2134	47.8021	77.8578	0.0000	39.1487	1.1596	0.0971	-0.0406	0.1520	32.3323	47.6690	25.6446	0.4650	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	-1.7881	14.0168	100.0000	0.0000	0.0000	4.1985	0.0000	-2.4182	0.0000	85.9436	77.5415	0.0000	69.6494	0.4034	0.0339	-0.0092	0.0000	23.5139	72.2875	22.0172	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	0.0000	3.0628	100.0000	0.0000	0.0000	63.3784	0.0000	-1.7421	0.0000	0.0000	89.1744	0.0000	0.0000	0.0000	0.6862	0.0000	0.0000	0.0000	36.6215	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	-0.1522	13.8140	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0825	1.0153	72.7806	0.0000	3.2781	0.0000	0.0000	-0.0323	1.5204	97.3969	0.0000	50.4272	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	-2.3461	16.7576	100.0000	6.0732	0.0000	4.4276	0.0000	-1.4875	7.7629	35.4747	76.9164	0.0000	29.2221	2.7855	0.0617	-0.0445	0.0000	35.9049	45.8311	34.6938	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	-0.8211	1.7878	100.0000	0.2038	34.1884	0.0000	9.3110	-2.5791	0.0000	39.1342	76.6496	0.0000	31.8720	0.0000	0.0000	-0.1994	0.0000	11.7650	39.8812	1.1923	4.6502	0.0000	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	-0.8001	8.1314	100.0000	0.0118	6.7941	0.0350	1.8390	-1.8991	29.9134	23.9182	66.1066	0.1596	26.2395	0.0886	0.0047	-0.0883	1.0713	24.4423	18.4072	38.6860	0.0003	-0.0999	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	-0.3690	6.6986	100.0000	0.0067	4.0002	0.0277	1.1645	-2.3379	34.4419	8.0662	57.8320	0.0062	16.9060	0.0454	0.0065	-0.0544	1.7354	23.5031	23.6355	42.5709	0.0190	-0.1682	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	2.7406	8.7678	100.0000	1.2825	13.1771	0.0002	4.5470	-1.0754	26.2610	29.0492	55.4360	0.5685	29.6078	2.2070	0.0001	0.2802	9.0690	36.7772	8.3169	36.1152	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	-0.5918	13.0897	100.0000	1.7875	15.7116	0.3839	12.7712	-1.8964	16.0901	41.4613	64.7774	0.0436	31.2027	3.0678	0.0668	-0.1344	0.7828	20.2316	32.1973	34.6010	0.0000	-0.0137	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	-1.0677	5.5486	100.0000	0.0000	6.7016	0.0138	0.7116	-2.3476	37.1922	35.3047	65.9138	0.0126	36.7145	0.2233	0.0015	-0.2750	0.5840	27.5366	15.5268	50.5495	0.0731	-0.5093	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	-1.7578	10.3571	100.0000	0.2983	10.5098	0.1741	6.0168	-2.0074	9.8504	48.9422	71.5622	0.0000	38.7970	0.2517	0.0160	-0.0913	4.0035	18.5313	31.3474	29.3828	0.0951	-0.0532	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	-1.1958	10.0394	100.0000	0.0000	10.6844	0.6208	3.4313	-2.0182	18.0173	25.8264	64.9996	0.0313	27.3897	0.1229	0.0827	-0.1887	1.6951	30.4944	15.7183	48.0925	0.0335	-0.1374	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	-12.6457	4.9168	100.0000	4.0175	15.3837	1.5489	6.8950	-2.5643	8.0837	32.9196	78.2454	0.7684	31.3460	3.3266	0.1551	-0.8051	6.6532	21.5791	34.9793	46.8711	0.0906	-0.0113	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	-2.0525	18.7051	100.0000	6.8642	6.8526	0.2955	6.9615	-2.3797	10.5298	19.5890	55.4157	1.5743	14.0564	2.2878	0.0243	-0.2434	7.0233	19.5708	38.8141	8.6951	1.5133	-0.0033	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	0.0000	10.8623	100.0000	0.9829	21.7883	0.0000	13.8929	-2.7326	4.6289	20.2282	59.7994	0.0000	26.2167	0.0000	0.0000	0.0000	0.0000	25.5972	33.1095	55.5327	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	-1.7610	8.8367	100.0000	0.0395	9.4945	0.1572	4.8629	-2.6281	11.6722	26.1108	67.1374	0.0054	23.1151	0.1309	0.0225	-0.2815	3.1727	23.0180	28.9399	22.4930	0.1500	-0.2491	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	-0.9220	8.9927	100.0000	0.1906	8.7313	0.0011	3.0475	-2.6283	18.8498	11.8805	64.7680	0.0686	17.9215	0.0771	0.0002	-0.0303	1.5293	26.2220	26.4349	46.2207	0.0870	-0.4295	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	-0.9151	33.8154	100.0000	0.0000	0.0000	0.0000	0.0000	-1.4503	0.0000	8.7922	49.1296	0.0000	13.3968	0.0000	0.0000	-0.2572	0.0000	77.9491	22.0508	59.5737	0.0000	-0.2392	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	-2.9874	4.6736	100.0000	0.0000	35.8201	1.6799	4.3493	-2.4184	4.5383	45.1010	68.7979	0.0054	41.1092	0.0771	0.2845	-1.9133	2.1893	17.8735	33.2221	46.0903	0.3217	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	0.2740	15.4765	100.0000	0.0340	10.2749	0.0178	3.8842	-1.4857	22.0846	29.9541	64.6333	0.0000	24.1705	0.5433	0.0048	0.0101	11.1762	35.3551	16.8022	32.5653	0.3705	-0.1454	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	-0.6324	8.4264	100.0000	0.0276	6.2376	0.0406	1.9821	-1.9152	31.7210	20.6440	63.7050	0.1027	24.3863	0.0725	0.0063	-0.0835	0.7875	26.2394	17.8284	39.3853	0.0016	-0.1024	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	-0.6965	6.2206	100.0000	0.0000	11.1867	0.0809	1.8954	-1.7537	36.3559	22.3167	68.0001	0.0347	21.1584	0.1363	0.0143	-0.1496	0.3377	15.5096	20.5896	21.8010	0.0033	-0.0637	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	-0.4940	7.4962	100.0000	0.1165	5.4593	0.0036	0.6032	-1.5835	51.4086	23.5208	66.2547	0.0000	22.8819	0.0307	0.0007	-0.0335	1.7584	22.5764	6.7129	24.7638	0.0048	-0.1104	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	-0.4679	8.8690	100.0000	0.1323	7.5963	0.0044	0.5228	-1.6081	37.5007	20.9476	61.6593	0.1997	28.1510	0.0149	0.0012	-0.0579	0.0691	25.3831	14.8326	56.0820	0.0010	-0.0592	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	-0.3155	5.7603	100.0000	0.0976	7.3630	0.0008	4.5433	-2.0566	30.8481	28.6274	66.3821	0.0665	31.2709	0.0280	0.0002	-0.0175	0.4271	28.5394	15.2325	48.0616	0.0075	-0.1033	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	-0.2248	7.2677	100.0000	0.0000	6.3321	0.0089	1.9738	-1.6237	30.1672	27.0949	67.6857	0.0001	30.7405	0.1013	0.0017	-0.0525	0.7310	27.4868	19.6519	53.7748	0.0626	-0.1452	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	-1.9083	3.9276	100.0000	0.0002	13.7744	1.2312	11.4825	-2.0699	11.9508	47.8144	74.0230	0.0000	44.0991	0.2079	0.1418	-1.7713	1.3036	39.5178	20.7371	48.1583	0.0019	-0.2704	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	-1.3114	6.1795	100.0000	0.0599	15.8219	0.2556	7.0756	-2.4524	13.4262	28.5234	76.9944	0.0199	27.0052	0.2981	0.0319	-0.1611	2.0219	24.7877	25.5670	39.9848	0.1012	-0.0734	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	-1.0066	4.4434	100.0000	0.0339	9.7153	0.3668	2.7912	-2.1325	18.2428	40.3133	75.0065	0.0000	34.8777	0.2862	0.0420	-0.1994	2.8399	20.4171	28.5375	23.9208	0.0841	-0.1292	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	-0.2600	7.9361	100.0000	0.0085	4.6631	0.4474	0.2437	-1.9235	35.9058	18.3309	67.9879	0.0229	16.0351	0.2683	0.0454	-0.0182	1.8595	28.2218	13.2937	16.8267	0.1827	-0.1921	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	0.0000	51.9176	100.0000	0.0000	0.0000	0.0000	0.0000	-1.6371	0.0000	0.0000	25.8366	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	-0.3419	9.9684	100.0000	0.0230	5.6741	0.0051	0.8847	-1.7389	31.2313	19.7119	68.0085	0.0000	21.8404	0.0638	0.0005	-0.0097	0.4798	29.9279	17.1884	37.3437	0.0259	-0.0550	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	-0.6739	5.6051	100.0000	0.0147	6.5668	0.0294	5.3822	-2.0801	37.2255	29.9288	62.5371	0.7899	33.2309	0.0891	0.0051	-0.4299	0.4511	20.3742	21.6023	49.7129	0.0000	-0.1258	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	-0.6228	7.6872	100.0000	0.3149	5.8259	0.0040	0.7200	-1.7219	31.7042	32.3289	68.9937	0.2658	34.2076	0.0782	0.0006	-0.0335	1.2095	31.3858	14.0982	53.4656	0.0545	-0.0892	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	-0.7820	9.4078	100.0000	0.1772	8.9640	0.0358	0.9758	-1.8041	20.0576	14.3884	66.2329	0.0000	15.3697	0.1826	0.0019	-0.3281	1.3560	27.9585	21.1470	27.9182	0.0727	-0.0596	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	-0.7238	8.1118	100.0000	0.2300	3.7500	0.0281	0.9736	-1.5981	42.4374	23.0810	69.3802	0.0176	26.8088	0.0509	0.0038	-0.1625	2.1943	26.5073	7.2315	46.7287	0.0794	-0.0600	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	-0.3558	19.5144	100.0000	0.6679	19.5760	9.3189	3.7069	0.6494	16.4515	25.4163	53.4880	0.0000	21.1775	14.2250	3.3244	-0.2250	0.8705	27.4131	21.8995	22.3039	0.0953	-0.0010	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	-2.8829	7.8427	100.0000	0.0000	13.3892	17.9341	9.1549	-3.0427	12.1166	22.4490	77.7039	0.0000	22.5148	0.0432	0.3720	-0.1581	0.0000	17.3817	30.0232	25.9553	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	-0.7517	7.1351	100.0000	0.4456	9.4770	0.4324	2.5221	-1.9430	15.8673	20.6715	74.4577	0.0032	23.0998	0.3155	0.0488	-0.2143	3.4516	22.1788	31.0915	31.2307	0.0182	-0.0460	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	-1.0158	11.0493	100.0000	0.5422	5.7906	0.2880	3.6942	-2.1060	28.2066	28.5456	50.2161	0.0000	27.4893	0.2211	0.0908	-0.9378	0.8961	26.8885	25.3340	35.6150	0.0000	-0.0017	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	-0.9601	10.1031	100.0000	0.1122	9.1083	0.0978	4.4850	-1.9088	18.4720	25.5676	61.4016	0.0419	32.2880	0.0552	0.0105	-0.3780	3.9722	24.9156	17.8814	50.5404	0.5460	-0.0968	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	-0.5211	8.9645	100.0000	0.9396	7.1398	0.1953	3.6146	-2.2005	16.6798	31.3671	69.5806	0.0031	25.0554	0.3432	0.0252	-0.2943	4.1297	24.1939	30.5821	22.3195	0.0208	-0.0200	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	-0.6422	5.9545	100.0000	0.0169	5.7533	0.0998	1.6225	-1.1597	39.3137	19.7737	67.7513	0.0000	26.7418	0.1033	0.0131	-0.1064	0.4646	19.2586	21.3176	54.9584	0.0000	-0.0736	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	-0.7072	6.9017	100.0000	0.0790	6.3011	0.0460	0.8572	-2.0086	30.7192	29.9573	67.2240	0.1120	30.5144	0.1506	0.0077	-0.1705	0.2205	28.3001	18.6635	41.1618	0.0891	-0.3005	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	-0.1545	10.0764	100.0000	0.0084	6.6554	0.0100	1.0939	-1.6474	39.4885	14.8044	63.3416	0.1084	21.6120	0.0538	0.0013	-0.0479	0.4706	19.2930	17.4263	46.0334	0.0163	-0.1161	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	3.3523	8.8963	100.0000	0.0000	15.6177	0.1336	6.8339	-2.4128	18.3167	29.0454	70.5886	0.0000	25.6814	1.4772	0.0119	-0.0504	4.2131	33.5621	19.9927	36.2995	1.3299	-0.0779	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	-1.3279	4.1406	100.0000	0.0830	8.4923	0.2130	2.5154	-2.0397	28.6477	45.2054	72.7676	0.0000	43.5126	0.1134	0.0239	-0.1263	4.5531	17.7818	22.0456	49.8482	0.0943	-0.2071	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	-4.3809	16.2057	100.0000	0.0000	2.7731	0.0238	0.4443	-1.7492	2.3450	25.1056	60.1041	0.0000	25.0531	0.5117	0.0049	-0.4773	0.0202	45.3725	49.0187	54.0446	0.0021	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	-2.8440	4.8237	100.0000	0.4236	8.8195	0.2131	2.1214	-2.8352	10.3466	31.9451	77.7021	0.0000	29.5045	3.1127	0.0241	-0.1414	6.4662	25.1340	46.4752	46.1478	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	-0.6250	11.0872	100.0000	0.2783	7.0282	0.0084	1.9611	-2.4080	17.9727	14.5678	62.0472	0.0208	17.6928	0.2285	0.0017	-0.0582	0.3321	33.2133	23.6688	35.1054	0.0000	-0.0828	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	-0.9434	7.6273	100.0000	0.0055	4.3901	0.0327	1.7128	-1.4586	34.4107	17.1090	68.1156	0.2284	22.1652	0.1387	0.0044	-0.0425	1.1464	18.4843	26.3973	53.8950	0.0033	-0.0677	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	-1.0163	6.0570	100.0000	0.0099	7.9420	0.0295	1.9839	-2.1091	31.1995	22.8317	68.8063	0.0000	25.5040	0.3071	0.0051	-0.0229	0.8495	22.5615	22.2863	46.0590	0.0160	-0.0946	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	-0.8395	11.1651	100.0000	0.1257	5.2564	0.0157	0.4894	-1.9447	27.0277	27.3198	57.5469	0.0086	28.8927	0.0513	0.0028	-0.1391	0.1573	23.7586	26.7396	35.3842	0.0381	-0.0254	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	-1.3785	11.4016	100.0000	1.7220	6.9804	8.7037	2.9991	-2.1968	12.4749	16.9437	70.3809	0.0093	15.4736	2.6580	0.1481	-0.2054	4.2827	16.3322	24.3036	17.5456	0.0751	-0.0702	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	0.7397	3.5971	100.0000	0.0000	6.1828	0.1410	0.8782	5.5732	34.3803	33.9427	75.0993	0.0000	29.9272	0.2318	0.0115	0.0127	4.0587	23.8952	30.3218	27.6362	0.1416	-0.0300	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	0.0000	6.5963	100.0000	0.0000	38.1479	0.0000	0.0000	-2.8391	15.6944	2.2836	42.6449	0.0000	6.0566	0.0000	0.0000	0.0000	0.0000	22.0806	24.0769	11.6282	0.0000	-0.1594	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	-1.6291	7.0265	100.0000	0.2914	6.8670	0.0565	3.2427	-1.8265	23.9612	20.1881	71.7952	0.0000	20.6507	0.3237	0.0069	-0.1884	3.2269	31.1624	19.3396	33.5765	0.0526	-0.0416	
