Reporting Period	Peer Group Description	Peer Group	UBPSE601	UBPSM011	UBPSM040	UBPSE595	UBPSM004	UBPSE591	UBPSE600	UBPSE597	UBPSM014	UBPSE598	UBPSM009	UBPSE592	UBPSM017	UBPSK447	UBPSM006	UBPSM010	UBPSM012	UBPSE596	UBPSM005	UBPSM015	UBPSM013	UBPSM008	UBPSM041	UBPSM007	UBPSE599	UBPSM016	
3/31/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	7.3882	65.5008	100.0000	0.0000	100.0000	16.2518	7.3882	0.0000	0.0000	13581.4634	34.4991	0.0000	0.0000	-4396.4184	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	-86.7303	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	97.0655	82.0974	99.8137	4.8116	89.5426	73.9611	84.9880	94.7865	0.4684	150.8073	12.3954	10.0764	25.3412	9.5546	0.8062	4.2734	99.8137	74.9086	8.6260	5.6657	0.1856	0.0000	100.0000	0.0735	-3.7322	0.1553	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	99.0239	88.0025	100.0000	5.8826	91.7394	70.5958	87.5315	65.5424	0.1742	189.9086	9.3637	11.4729	15.6012	13.3411	0.5797	1.9271	98.7469	87.5792	6.5718	6.1981	0.0905	0.0001	100.0000	0.0081	-3.5620	3.7418	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	90.8537	65.7248	99.9996	2.9589	90.2399	76.1424	80.0748	300.4257	2.6701	170.1977	22.1223	7.3682	15.3308	0.9830	2.6316	10.3121	100.0000	44.0321	5.2100	6.4198	0.0000	0.0015	100.0000	0.0000	-5.9477	0.0090	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	75.2444	59.1761	99.9996	1.5792	86.5598	77.9329	68.6465	322.7693	0.3361	162.1818	21.4492	5.9607	6.4882	-0.5094	0.4592	18.4983	100.0000	45.0698	12.0848	2.3448	0.0000	0.1281	100.0000	0.0000	-7.0558	1.1357	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	86.0296	60.5896	99.9995	1.3530	89.6731	79.9683	79.5731	289.9291	0.8131	168.3978	23.6079	5.7379	10.3975	0.3029	0.8783	14.5987	100.0000	45.2236	8.6230	2.6961	0.0000	0.0006	100.0000	0.0263	-6.8688	0.0617	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	82.7374	59.1226	99.9995	1.5542	87.5835	80.1808	76.4575	324.2744	0.3931	163.3742	22.2790	5.1536	12.5183	-0.2093	0.3341	17.4353	100.0000	44.9778	11.5225	2.2451	0.0000	0.0000	100.0000	0.0000	-7.6142	0.0929	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	102.1726	85.2583	99.9999	5.6453	91.1534	70.6114	88.8294	53.2547	0.1327	135.5907	10.7362	12.9050	19.4883	13.7961	0.5364	3.0676	99.3480	81.6259	6.8061	6.0400	0.6519	0.1542	100.0000	0.0048	-1.8787	2.0798	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	91.4637	73.3468	100.0000	3.3890	89.5581	76.5824	81.7503	151.9634	0.6655	154.0303	16.2991	8.0623	21.9210	5.7810	0.7979	9.2716	99.9957	56.5886	8.7951	4.5231	0.0042	0.0000	100.0000	0.1013	-4.7127	0.2173	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	77.9635	62.4716	100.0000	1.0659	89.3370	79.7255	71.9653	549.6305	1.2378	195.5054	22.9435	4.0971	0.6060	-8.0887	1.5581	12.7721	100.0000	36.3234	7.4163	2.9197	0.0000	0.0000	100.0000	0.0125	-9.9268	0.7320	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	72.0866	60.3495	100.0000	0.9487	87.3981	79.4535	66.8663	538.0069	0.2457	175.3919	22.7170	4.6041	6.3721	-6.5552	0.3220	16.0719	100.0000	36.8201	11.5670	1.5944	0.0000	0.0000	100.0000	0.0000	-9.5193	3.3882	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	75.4674	58.6450	99.9999	0.6519	88.6248	82.3559	71.6183	586.6036	0.1886	199.9577	25.1201	3.5281	28.7069	-7.9962	0.3450	15.5616	100.0000	70.5280	10.1832	1.2194	0.0000	0.0072	100.0000	0.0000	-11.4817	2.7655	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	74.6687	57.8314	99.9999	0.6385	88.0943	82.7279	70.5027	817.7705	0.2980	196.4148	23.7748	3.6228	6.8566	-8.2077	0.1385	17.8986	100.0000	31.5533	11.3424	1.3362	0.0000	0.0000	100.0000	0.0000	-11.4281	0.5361	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	86.1366	76.7741	100.0000	6.5544	93.7325	61.8857	69.8608	118.2580	0.2316	259.7347	12.3918	10.4952	0.0299	13.0011	0.3686	1.3947	87.4674	79.6868	3.3851	6.8885	7.8328	0.5895	100.0000	0.9915	-12.9920	6.4164	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	62.3547	62.2417	99.9976	0.1035	87.8021	74.2031	57.5622	572.0049	0.3234	259.7347	18.8010	4.0555	33.3333	-22.9837	0.7302	14.5721	100.0000	83.6919	8.7572	0.8964	0.0000	0.0010	100.0000	0.0000	-17.6898	8.2389	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	65.6572	58.2574	99.9976	0.3745	87.8154	81.2797	61.8482	673.2390	0.0549	233.8082	23.9835	3.6296	0.0000	-23.6394	0.2012	15.5332	100.0000	34.4672	11.4220	0.7427	0.0000	0.0000	100.0000	0.0000	-17.3765	3.2067	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	75.2308	60.9178	99.9998	1.6256	89.1636	82.9922	68.2394	881.6639	1.0757	233.9341	21.4003	3.0559	15.5966	-16.3686	0.0363	13.8372	100.0000	56.3120	9.2142	3.4483	0.0000	0.0000	100.0000	0.0000	-15.2651	16.8177	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	69.0177	58.6735	100.0000	0.7248	88.1926	84.7419	66.1943	794.9064	0.5045	225.3672	22.5415	2.6111	28.8950	-18.7193	0.1411	18.1805	100.0000	56.9945	11.2551	1.6574	0.0000	0.0000	100.0000	0.0000	-16.7732	1.3835	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	94.2553	72.9101	100.0000	1.0896	94.3723	74.5219	86.7497	426.6717	0.5810	90.3667	13.1483	4.9980	7.8842	1.7073	0.6503	11.7610	99.8919	37.8434	3.1188	2.1634	0.1080	0.0000	100.0000	0.0000	4.2480	0.0406	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	101.2156	78.9762	100.0000	2.5758	94.4592	72.2404	91.1389	160.6562	0.7483	68.0608	11.1618	7.8749	9.8254	9.6680	0.6675	8.7522	100.0000	48.1083	3.3651	3.5888	0.0000	0.0000	100.0000	0.0000	7.8165	0.6314	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	108.1568	87.7585	99.9999	5.4639	93.3402	69.0832	94.1606	99.7989	0.4350	78.4112	7.0526	11.0387	14.5021	14.6449	0.5447	3.8456	99.9992	73.5509	4.8908	6.5089	0.0007	0.0000	100.0000	0.0000	6.2890	0.5486	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	86.8625	80.2804	99.9999	0.5818	94.2911	72.2315	74.5195	481.2889	0.6003	82.7852	6.3251	3.5255	0.0000	-7.2575	0.6919	7.7210	100.0000	22.5107	2.1045	1.6637	0.0000	0.0000	100.0000	0.0000	5.9645	0.0935	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	89.0509	72.2038	99.9999	0.4891	95.4819	75.9539	83.7024	650.3763	0.0536	86.4235	11.1274	3.3291	3.1164	-1.3330	0.0926	14.1121	100.0000	27.4265	2.9290	0.7727	0.0000	0.0000	100.0000	0.0000	3.5793	0.0000	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	97.9131	79.8512	100.0000	1.8072	95.7543	73.3110	89.7376	223.8464	0.4018	59.7142	10.3528	6.8457	6.9879	7.1097	0.4437	8.7583	100.0000	43.1713	2.5385	2.2942	0.0000	0.0000	100.0000	0.0000	8.6789	0.0219	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	104.0363	89.5049	99.9999	3.4141	93.4020	70.7515	93.1101	215.0410	0.4308	62.0627	5.4103	9.4972	39.4874	11.3717	0.4332	4.4550	100.0000	77.1878	5.3654	4.2093	0.0000	0.0000	100.0000	0.0000	9.2848	0.0247	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	88.9112	81.8653	100.0000	0.2569	94.2574	74.7533	83.1178	504.4680	0.3430	80.5399	5.5415	3.1176	0.0000	-8.8731	0.5685	7.4972	100.0000	33.8608	2.2279	1.0374	0.0000	0.0000	100.0000	0.0000	7.1831	0.9356	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	110.7051	87.1774	100.0000	6.6847	93.4042	67.7089	94.7055	72.5647	0.4934	88.4096	7.8059	11.6940	13.8459	16.0861	0.5844	3.6824	99.9989	73.7190	4.6429	8.0120	0.0010	0.0000	100.0000	0.0000	5.0823	1.1958	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	98.5899	73.3285	100.0000	1.6867	93.1317	72.9285	89.0812	268.0845	1.4764	94.2509	15.1646	6.4853	10.4988	4.4068	1.4249	9.6481	99.7891	45.0900	3.3455	3.6268	0.2108	0.0000	100.0000	0.0000	4.6793	0.2150	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	105.0374	77.7977	99.9999	3.9372	92.8061	70.7472	92.5297	99.6109	1.3447	79.4617	12.2087	9.4184	12.3224	12.6457	1.1708	8.9610	100.0000	52.6655	4.5188	5.7560	0.0000	0.0000	100.0000	0.0000	6.8519	1.3373	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	74.0044	76.1485	99.9999	1.3092	94.3573	58.0394	60.5741	529.8164	1.4760	84.8143	8.2470	4.5358	8.3333	-3.4560	1.0729	8.3454	100.0000	30.5329	1.8955	3.2481	0.0000	0.0000	100.0000	0.0000	3.1808	0.5712	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	93.9348	84.9913	99.5374	4.0970	91.1496	57.0768	76.5950	83.0043	0.0586	172.1472	9.5353	8.1234	26.9201	5.3005	0.3373	3.5767	99.8670	82.2943	6.6360	4.2760	0.0000	0.0000	100.0000	0.0000	-7.4600	2.0612	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	75.5496	80.8960	99.5638	3.5908	91.2088	43.2542	61.4680	151.2682	0.0705	284.9830	12.6680	5.1106	10.5703	-20.6017	0.3841	1.8064	98.8177	90.0369	4.9703	3.9344	0.0517	0.0078	100.0000	0.2586	-13.1283	12.5111	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	86.7957	81.0760	100.0000	3.0018	91.5133	70.9738	79.3533	184.9270	0.1671	163.1177	11.7567	6.8275	26.5229	4.8204	0.3109	5.9669	99.8560	72.1215	7.2828	3.4238	0.1365	0.0000	100.0000	0.0090	-5.1129	0.8192	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	74.2335	59.5551	100.0000	4.2603	88.0895	42.9914	49.2518	286.2394	0.0000	378.1584	24.5846	8.1571	0.0443	-167.6423	6.9817	1.2616	85.4013	89.8123	1.9347	4.2603	13.7875	1.0376	100.0000	1.9563	-23.1675	8.3590	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	76.8291	61.7491	100.0000	1.9800	90.6111	64.5073	72.0023	803.5716	0.2381	242.8757	21.4894	4.0678	18.3182	-27.6991	0.8299	15.8020	100.0000	70.0485	7.7850	2.8322	0.0000	0.0000	100.0000	0.0000	-21.8434	8.3423	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	58.0649	33.6197	100.0000	3.2771	4.9791	70.8910	55.7515	163.8332	0.0000	186.6736	66.3802	11.7322	0.0000	-11.7425	95.0208	0.0000	100.0000	100.0000	0.0000	3.2771	0.0000	0.0000	100.0000	0.0000	-10.9440	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	98.4972	50.8673	100.0000	18.4462	18.6979	60.7765	80.3281	124.2892	30.7294	137.5467	49.1326	17.8750	0.0000	3.3948	81.3020	0.0000	100.0000	51.4989	0.0000	49.1757	0.0000	0.0000	100.0000	0.0000	-12.8494	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	149.9187	65.4045	100.0000	37.2095	1.5477	49.9078	94.1346	48.2216	6.2826	117.9209	34.5954	21.0160	0.0000	29.4401	98.4522	0.0000	100.0000	59.0431	0.0000	43.4922	0.0000	0.0000	100.0000	0.0000	-3.4839	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	40.8960	0.0000	100.0000	0.0000	0.0587	84.4400	40.8960	0.0000	0.0000	0.0000	99.9412	0.0000	0.0000	-183.2630	99.9412	0.0587	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	-68.3196	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	147.4562	0.1584	100.0000	0.0000	0.0024	45.4660	147.2603	52.3511	0.0256	79.6287	99.8415	37.0394	0.0000	25.2613	99.9975	0.0000	100.0000	0.0000	0.0000	0.0256	0.0000	0.0000	100.0000	0.0000	7.5477	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	55.3627	97.8789	100.0000	3.1688	0.0000	83.5542	53.3124	945.4831	51.2527	92.7827	2.1210	4.0784	0.0000	-47.8065	100.0000	0.0000	100.0000	33.3333	0.0000	54.4215	0.0000	0.0000	100.0000	0.0000	3.2132	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	161.5626	39.7578	100.0000	38.0485	40.1015	43.6321	100.0904	70.5753	1.7093	106.7906	60.2421	35.9165	0.0000	27.0920	59.8984	0.0000	100.0000	67.3781	0.0000	39.7578	0.0000	0.0000	100.0000	0.0000	-2.4563	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	67.4766	11.1950	100.0000	0.0000	0.3475	69.1513	66.0897	200.8362	7.6560	240.5102	88.8049	15.4563	0.0000	-23.6662	99.6524	0.0000	100.0000	0.0000	0.0000	7.6560	0.0000	0.0000	100.0000	0.0000	-24.7018	55.8139	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	81.7605	28.9151	100.0000	18.5331	0.0218	68.3679	66.6077	375.1669	10.3819	395.7287	71.0848	9.6061	0.0000	-34.0933	99.9781	0.0000	100.0000	53.0892	0.0000	28.9151	0.0000	0.0000	100.0000	0.0000	-33.7742	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	75.4810	27.3774	100.0000	2.0005	6.2841	57.0046	72.2920	186.3058	23.0865	174.1314	68.9769	14.5634	0.0000	0.9855	93.7158	3.6455	100.0000	84.0550	0.0000	25.0871	0.0000	0.0000	100.0000	0.0000	-13.2332	1.1099	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	58.4975	70.1414	100.0000	10.6029	12.8660	68.1098	52.2761	179.7522	0.0000	212.4510	29.8585	20.8459	0.0000	-29.4023	86.3664	0.0000	100.0000	100.0000	0.7675	10.6029	0.0000	0.0000	100.0000	0.0000	-23.4510	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	101.9751	50.9307	100.0000	20.3885	0.6659	60.8287	81.1838	139.8250	4.2526	146.0925	49.0692	16.5407	0.0000	3.2244	99.3340	0.0000	100.0000	70.2857	0.0000	24.6411	0.0000	0.0000	100.0000	0.0000	-9.8317	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	107.4919	38.0955	100.0000	34.4120	50.0512	47.1204	70.0344	141.5060	3.6934	181.4776	61.9028	23.2745	0.0000	13.8224	46.3369	0.0015	100.0000	30.5443	3.6117	38.1054	0.0000	0.0000	100.0000	0.0000	-17.8948	0.3856	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	87.1953	68.1273	99.9999	1.7452	89.5861	77.0204	79.6159	257.5008	0.5674	151.8640	18.7274	6.4050	5.1540	1.7310	0.6956	11.1600	99.9129	47.0063	8.2830	2.7937	0.0862	0.0173	100.0000	0.0418	-5.0446	1.1457	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	3477.1194	96.7596	100.0000	45.5171	74.3471	26.0465	132.4597	101.7107	9.4756	184.3162	1.0138	18.7360	0.0000	50.1841	25.0558	1.2292	99.0027	49.1114	0.5737	54.9927	1.0970	0.0006	100.0000	0.0225	-8.7489	82.5008	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	8882.9715	96.2026	100.0000	41.2388	74.4575	21.8656	166.7549	88.8615	4.0982	182.8625	0.8136	19.2034	0.0000	53.9232	25.4314	2.9836	100.0000	50.1943	0.0489	45.3371	0.0000	0.0000	100.0000	0.0620	-18.8374	79.7738	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	175.6983	100.0000	100.0000	33.4336	0.0000	50.7542	115.3057	15.5532	46.6371	5.1115	0.0000	19.6926	0.0000	26.0591	100.0000	0.0000	100.0000	74.4178	0.0000	80.0708	0.0000	0.0000	100.0000	0.0000	56.8576	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	390.4161	96.7524	100.0000	72.1863	95.8542	18.6400	103.2203	376.3123	14.7079	129.8549	1.9703	3.6709	0.0000	57.4818	0.0000	1.2771	100.0000	0.0293	4.1457	86.8942	0.0000	0.0000	100.0000	0.0000	-3.8764	100.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	338.2968	95.7665	100.0000	52.1691	96.5904	30.0099	110.7060	89.0204	6.4718	285.8175	1.4561	23.5820	0.0000	44.5031	2.9170	0.0764	97.2991	57.0129	0.4924	58.6410	2.7008	0.0000	100.0000	0.0000	-20.5327	79.7019	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	797.1260	99.7272	100.0000	21.4360	37.7726	9.6157	128.6874	15.4245	0.6064	17.7924	0.1022	11.5907	0.0000	74.7796	62.2202	0.0036	99.8331	38.0329	0.0000	22.0425	0.1668	0.0070	100.0000	0.0000	8.2604	84.3059	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	85.6337	66.5133	99.9999	1.6986	88.8550	77.9814	78.3889	260.3568	0.5484	163.0323	19.8895	6.3885	5.4161	1.3824	0.6762	11.6135	99.9072	47.0953	9.5419	2.7187	0.0927	0.0198	100.0000	0.0475	-6.4729	1.2575	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	73.5401	63.7176	99.9999	0.7661	86.1501	78.5133	67.4448	206.1960	0.1341	147.6623	20.6989	5.0271	3.0758	1.9464	0.1544	13.9595	100.0000	50.3711	13.3826	1.1627	0.0000	0.0000	100.0000	0.0000	-4.8252	0.0080	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	70.7927	90.1713	100.0000	0.6252	93.9297	78.9988	68.0078	167.2133	0.0000	192.6854	8.0376	8.5243	100.0000	0.4775	0.0333	1.7910	100.0000	100.0000	6.0369	0.6252	0.0000	0.0000	100.0000	0.0000	-4.8758	50.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	81.4674	62.1069	100.0000	1.9474	96.5618	80.4592	76.0221	495.4483	1.5282	291.3695	30.0609	6.6290	49.8882	-11.3292	1.5358	7.8321	100.0000	89.9942	1.9023	3.4757	0.0000	0.0000	100.0000	0.0000	-10.7984	0.3036	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	90.1135	68.2326	99.9999	2.5355	85.5448	74.4978	79.5096	144.3439	0.9659	115.7072	17.3012	8.5813	6.6912	8.3416	1.3139	12.3893	100.0000	43.8673	12.3163	3.7965	0.0000	0.0000	100.0000	0.0000	-0.7868	1.7540	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	99.4243	75.9823	99.9999	2.6853	93.5705	72.5276	86.8780	198.0215	1.0729	189.6492	19.5681	9.6984	5.3028	2.0163	1.7709	3.0253	99.8617	64.9172	3.5341	4.0817	0.1382	0.0000	100.0000	0.0039	-3.9140	0.3653	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	81.0264	61.5358	100.0000	1.2498	88.3568	80.8999	75.6654	451.1081	0.7987	264.4133	25.8603	4.8403	10.9992	-4.3460	1.4827	11.0021	100.0000	58.0677	9.2521	2.4358	0.0000	0.0000	100.0000	0.0016	-11.7485	0.1946	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	113.8495	80.4885	99.9999	5.7430	89.9467	70.6866	97.3080	86.9273	3.6084	68.1488	13.0958	12.9083	14.3426	14.7464	5.2561	6.3927	99.9771	78.5522	4.7970	9.3514	0.0228	0.0000	100.0000	0.0000	11.0061	0.7237	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	1902.8924	60.7142	99.9999	15.3041	84.2304	50.5177	408.1997	733.1520	1.1773	50435.0764	33.5072	11.0935	1.7881	-10.1646	8.4583	5.5242	99.7457	72.1728	1.0682	16.4814	0.2542	0.0000	100.0000	6.2428	-27.1300	15.6287	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	84.0171	54.2943	100.0000	12.4887	88.0864	70.6597	71.0516	51.3167	0.0000	75.6508	25.5212	17.0978	47.4511	11.4939	0.5567	20.1843	100.0000	57.4328	11.3568	12.4887	0.0000	0.0000	100.0000	0.0000	5.6371	26.7553	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	87.3291	67.7737	99.9995	1.7668	93.3863	78.2053	78.6723	265.8275	1.3679	171.2825	21.4678	7.6009	6.2640	1.6579	1.4114	9.6691	99.9159	54.1875	3.2870	3.6476	0.0840	0.0000	100.0000	0.0860	-2.0215	0.0920	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	80.7653	61.8809	99.9999	0.9772	91.1777	81.0919	74.5926	425.9651	0.4675	160.2211	23.4616	4.6865	1.3115	-2.4691	0.4939	12.6393	100.0000	47.9506	7.6998	1.7071	0.0000	0.0000	100.0000	0.0034	-7.9014	2.1642	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	75.8992	31.0847	87.4949	0.0000	78.8183	68.0710	53.1536	765.2392	0.0000	469.2740	50.6857	8.6677	0.0000	-77.4407	0.0000	5.7244	87.4950	0.0000	8.6280	0.0000	12.5049	0.0000	100.0000	0.0485	-25.3356	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	91.7380	85.7049	100.0000	0.0424	90.5400	75.0015	79.4634	71.0033	1.2438	84.8598	8.1104	9.5689	100.0000	10.2032	1.6644	4.0642	97.8797	100.0000	7.7761	1.2862	2.1202	0.0000	100.0000	0.0193	8.8839	0.0033	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	80.3857	65.3328	100.0000	1.6972	91.4302	81.8302	74.4468	1046.7913	1.1292	518.8327	24.8099	3.8593	33.3333	-16.2640	1.4080	9.8572	100.0000	65.1565	7.1617	2.8265	0.0000	0.0000	100.0000	0.0000	-23.3774	1.6565	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	80.4861	66.6358	100.0000	1.6418	87.9333	79.6877	74.6479	331.5245	0.4232	170.7498	17.6970	5.2080	3.3322	-0.6186	0.4859	14.4900	99.8224	51.7360	10.7386	2.5723	0.1775	0.0110	100.0000	0.0024	-8.1115	1.1177	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	88.2606	67.0170	99.9997	1.8014	83.2413	78.2404	81.6073	345.6811	0.0406	173.0781	16.3048	5.4493	1.0460	4.1961	0.0597	14.8431	99.9675	43.9640	16.2810	2.0880	0.0324	0.0000	100.0000	0.0000	-5.5729	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	87.0729	65.0009	99.9999	1.9569	86.3175	76.7302	80.1070	219.2582	0.3979	173.2765	16.8900	6.7258	3.4599	3.2596	0.5853	17.4590	100.0000	44.4765	12.4976	2.5925	0.0000	0.0002	100.0000	0.0000	-9.5351	3.3281	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	79.6814	62.2578	99.9999	1.1835	83.8638	78.1826	73.7877	214.0417	0.6988	156.2800	21.2599	6.1169	7.9962	-0.2013	0.8666	15.1970	100.0000	32.0122	14.2216	2.4133	0.0000	0.0002	100.0000	0.0000	-7.0773	3.2764	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	86.7367	64.5315	99.9999	1.1902	90.2986	76.9927	80.4965	137.4330	0.4636	99.2969	20.7880	6.5979	4.8201	5.1543	0.6531	13.6002	100.0000	40.7453	8.5401	1.9649	0.0000	0.0000	100.0000	0.0000	2.0036	0.5941	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	86.3278	63.8338	99.9999	0.7493	85.3900	78.2060	78.9802	159.4922	0.6987	162.0366	21.9248	6.3509	2.0743	2.6914	0.8128	13.1620	100.0000	40.7185	13.1108	1.7810	0.0000	0.0000	100.0000	0.0000	-8.1409	2.8703	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	121.1772	80.7946	100.0000	13.6591	90.1910	64.3298	98.5155	251.5596	3.6413	53.9333	10.6740	17.8231	17.5638	19.5708	3.7869	8.5313	100.0000	65.4246	6.0219	17.3004	0.0000	0.0000	100.0000	0.0000	13.7270	0.6461	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	103.9768	74.9422	99.9999	3.7194	94.2451	73.6340	94.1089	240.3139	1.2076	122.9300	18.4667	9.3506	33.0141	9.7424	1.5388	5.7654	100.0000	67.0848	4.1132	5.3851	0.0000	0.0000	100.0000	0.0000	0.5498	0.0405	
