Reporting Period	Peer Group Description	Peer Group	UBPSE174	UBPSE212	UBPSE154	UBPSE193	UBPSE204	UBPSE221	UBPSE135	UBPSE141	UBPSE214	UBPSE156	UBPSE183	UBPSE157	UBPSL126	UBPSL129	UBPSE148	UBPSE142	UBPSE194	UBPSE211	UBPSE165	UBPSE168	UBPSE176	UBPSE182	UBPSE132	UBPSL128	UBPSE149	UBPSE027	UBPSE202	UBPSE137	UBPSE170	UBPSE208	UBPSE155	UBPSE163	UBPSE173	UBPSE134	UBPSL121	UBPSE192	UBPSE213	UBPSE169	UBPSL119	UBPSE144	UBPSE190	UBPSE209	UBPSE152	UBPSE166	UBPSE184	UBPSE164	UBPSE179	UBPS7316	UBPSL123	UBPSE200	UBPSE223	UBPSE216	UBPSE143	UBPSE145	UBPSE161	UBPSE139	UBPSE175	UBPSE185	UBPSE153	UBPSE220	UBPSL120	UBPSE198	UBPSE201	UBPSE136	UBPSE203	UBPSE146	UBPSE189	UBPSE215	UBPSE138	UBPSE186	UBPSE172	UBPSE162	UBPSE180	UBPSL125	UBPSE195	UBPSE210	UBPSL118	UBPSE147	UBPSE191	UBPSE167	UBPSE181	UBPSE151	UBPSL124	UBPSE133	UBPSE222	UBPSL127	UBPSL122	UBPSE196	UBPSE219	UBPSE187	UBPSE140	UBPSE217	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	13.5414	168.7139	-0.4645	-8.7109	15.2964	6.7486	19.9266	0.1514	7.5563	0.8662	1.8997	4.3929	0.0000	0.0000	6.3526	14.0999	0.0000	0.0000	0.3990	-0.6813	-1.5456	-1.8358	18.1718	0.0000	1.7858	-3.3213	-3.5996	0.0000	1.5119	0.0000	-9.8293	0.0000	0.0000	-1.0890	-3.7541	0.0000	-65.2777	0.0000	0.0000	0.0000	84.4559	-6.9789	-0.1789	0.0000	0.0000	0.0000	39.3878	-3.3181	-3.3911	-2.7858	-5.9885	0.0000	-9.1836	0.0000	0.0000	-0.3096	0.0000	0.0000	-2.7423	0.0000	-1.1597	-8.6917	21.1280	-3.4500	4.7103	-7.7513	6.3627	-6.3004	0.0000	-3.2318	11.2000	-1.2245	24.8571	0.0000	-8.4180	0.0000	0.0000	0.0000	0.0000	16.7946	-4.3927	-8.1529	0.0000	14.0247	0.0000	0.0000	-0.0616	1.6500	-6.7114	-1.4985	-8.3378	8.0008	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	1.1364	343.7904	40.8843	67.5794	-5.8367	43.2873	0.0000	26.8930	42.8593	3.0100	-3.4672	-1.9211	1101.4015	0.0000	22.1805	1388.5618	0.0000	0.0000	148.0988	27.8814	13.4824	0.0000	-2.7989	0.0000	251.2134	78.9710	-22.0890	0.0000	23.6203	34.6312	22.9213	0.0000	0.0000	11.9139	89.9479	1762.1127	285.6306	0.0000	28739.1428	0.0000	10.5188	59.1470	27.7785	7.8489	0.0000	0.0000	-10.5386	64.1311	66.3579	60.3296	28.0021	0.0000	27.0334	49.9718	67.3438	26.6305	606.7231	53.1171	24.1083	0.0000	30.0464	23.7224	22.5972	19.8226	18.2127	23.6858	1217.0997	70.1316	1.6871	77.5754	35.2292	45.2075	4065.9312	80.9933	120.8800	0.0000	97.9855	0.0000	0.0000	0.7648	51.0597	63.1433	51.8281	3075.4276	165.2350	449.4117	27.2341	147.3176	44.9912	70.8080	18.6463	32.2494	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	21.1258	56.1075	8.2370	124.6458	-7.5517	-31.1252	0.0000	2.6911	19.7111	6.2125	33.3333	-3.0474	-3.6913	0.0000	7.2618	-0.4110	0.0000	0.0000	115.6935	3.2622	-5.2688	0.0000	0.0000	0.0000	14.1487	10.5927	-11.8156	0.2461	0.8266	2.5777	-1.3183	0.0000	0.0000	2.1251	4.7017	-14.7893	-9.1153	-0.3443	0.0000	-1.5079	0.0000	5.4139	2.8761	-17.3620	3.8852	0.0000	0.0000	8.5848	9.5235	7.3667	3.7514	-2.4784	0.0000	7.3906	-5.3186	2.4515	-4.6263	0.0000	-1.0836	0.0000	5.0854	-16.8446	27.4161	71.4285	-21.2720	84.0007	-1.2658	6.3691	0.0000	10.5150	6.0046	3.0913	13.3142	0.0000	57.0512	0.0000	0.0000	0.0000	51.5033	1.0208	10.2550	-4.8109	0.0000	6.0006	13.4230	-16.1059	3.0987	16.6133	11.8148	9.1632	-1.5916	26.5620	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	-1.7332	-20.0383	1.0095	19.2612	5.0163	-15.1069	6.7730	2.3445	7.8988	-1.1208	10.9665	-0.1826	0.7921	-19.8975	8.7467	-2.3796	25.9389	-24.4182	-8.9275	0.4754	-24.7292	1.7575	1.7877	-6.5638	0.0069	6.3764	4.1447	0.0145	1.4109	-4.7309	-1.1471	8.2656	-17.6392	1.6868	1.1270	31.6665	-9.9342	-1.7409	0.2214	-0.5903	-6.8771	4.1262	0.5921	1.9195	-7.9309	-1.0628	6.9100	4.0241	4.2000	4.2287	-19.6160	-15.8824	-1.3534	14.7891	1.2917	2.2621	-0.5739	-5.1021	0.8613	-28.2945	-3.2379	7.9220	7.8856	2.5255	2.4884	-4.1666	-2.5757	4.1813	23.3153	6.3387	0.2479	-0.0420	7.8488	-2.4476	3.0849	2.2679	-10.7401	14.7748	-17.8248	8.3686	1.6005	3.2268	-1.3978	2.5782	-1.4076	-7.7390	0.4897	1.7140	3.6177	4.8553	1.7144	2.7854	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	-3.1515	406.6697	2.2386	11.3388	6.3920	-22.4223	11.7866	2.3715	8.3679	2.1371	4.4392	0.3999	4.6370	-37.9010	4.6800	-1.3668	-3.7634	-32.1519	-1.0070	0.4276	-25.7252	6.8935	1.9730	-9.7588	-0.0119	7.0268	4.5527	0.0000	1.1948	-100.0000	-0.6545	-12.4180	-10.6714	1.5942	-4.1199	-7.6780	37.2102	-16.9710	21.3456	1.1155	-9.1020	2.5781	0.5054	33.5328	0.0000	-8.0969	6.5281	2.1584	2.2711	2.1454	-39.5255	-28.4288	-1.9420	-6.9551	-100.0000	2.3539	-1.1403	5.8622	0.7129	-27.1174	-2.0049	8.1565	6.4168	-3.3762	1.5123	6.1887	-5.1731	2.4734	16.6946	6.9245	1.9798	0.3044	9.2516	-0.3841	3.6787	-27.0222	-28.4242	12.5650	0.1288	6.6787	2.5769	1.3546	-1.4197	2.2012	-5.4277	-8.7345	0.6537	4.7201	4.7558	4.4547	2.8674	-0.1453	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	-13.6188	33.3333	8.6211	362.2401	4.1568	-61.8908	4.1131	2.3733	-0.2081	0.8856	61.0337	-0.2335	-3.3250	15.1657	44.4774	-8.7997	0.0000	69.4946	0.0000	1.1067	-17.3255	29.1033	2.5895	-2.6471	-0.2308	5.5687	-16.9268	0.0000	0.8487	0.0000	18.4028	0.0000	-12.7898	1.0589	-5.0341	111.8808	-31.7857	0.0000	0.0000	0.0000	-16.7638	0.9827	1.1148	-8.6124	0.0000	-0.3543	4.0090	1.5728	1.2076	1.7834	-37.9448	0.0000	-6.4164	54.3782	0.0000	2.0360	-2.5620	9.5007	0.5404	16.7845	-4.8309	20.5979	-7.2950	226.6985	1.9986	-5.4510	-15.1410	2.0651	12.0113	5.5635	-0.4387	0.9115	12.8130	-69.2252	7.4565	0.0000	0.0000	0.0000	0.0000	1.6165	1.0794	16.0321	-17.1662	3.7708	-6.0223	580.4369	0.3052	-4.2709	1.2411	10.1607	2.2440	-2.7578	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	0.4307	0.0000	-2.4156	132.5951	51.9121	16.0386	0.1402	3.5821	22.7855	6.0437	158.2375	41.6024	0.0000	-16.6366	2.7105	-6.4436	-18.6104	200.0000	116.3346	4.0802	-27.0406	-10.8982	3.8763	9.6226	91.9257	7.1687	3.9131	0.0000	2.8898	0.0000	-4.5802	-87.5000	-17.1004	27.3022	3.9493	104.8963	-74.0711	0.9905	69.7761	0.0000	-1.7066	7.1414	3.9671	19.7080	0.0000	200.0000	6.1837	7.4892	7.8830	8.1647	-51.7377	-2.1438	-0.8698	89.0055	0.0000	2.2229	4.3858	-21.2836	3.0000	-53.7264	8.7081	14.7563	21.6241	75.6509	10.9327	49.0425	5.8395	8.0638	17.7196	7.3189	-5.0322	2.3114	11.6040	29.6402	7.8141	0.7013	81.0580	19.7080	0.0000	10.9613	329.5970	12.1129	5.2697	6.7978	18.5233	0.0000	4.0053	86.8371	-10.2325	3.2564	-0.1262	3.8628	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	-5.6058	-47.1603	-0.1508	33.9324	5.2393	-19.7435	26.9075	5.3445	7.2114	-3.0108	26.4966	0.6478	3.1356	13.6595	6.1797	-1.7122	-53.3333	-10.4966	-15.5051	1.3554	-10.5916	2.4595	2.1139	-26.0092	0.7017	8.2315	2.9035	0.0000	1.6507	0.0000	-1.6785	-8.6256	-11.7532	2.1542	-0.8939	72.1965	-43.6833	0.0684	71.9769	0.6044	-4.3781	5.5136	1.4543	-5.9436	0.0000	6.0482	8.9195	4.5975	4.5396	4.7855	-10.9560	0.2754	-0.7732	71.3357	0.0000	5.1209	0.6848	68.7256	1.6768	-3.1729	-4.8109	11.2130	6.6672	6.4533	2.8299	-10.5564	-5.1700	4.9137	41.5989	7.9549	2.2125	0.5854	13.4837	8.7412	4.5204	-1.4251	-35.1242	-20.0000	-59.4018	7.0882	2.7872	2.7362	6.2110	4.2780	-2.3812	0.4373	1.3722	4.1451	-3.7682	5.6002	2.2026	2.4443	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	-1.5136	41.2873	3.0894	9.8269	3.8382	-10.8452	18.9674	2.6254	14.4075	1.1030	28.3243	-0.7212	3.5015	-16.9667	10.8463	-5.4517	29.7589	-4.9525	5.0628	1.6646	-26.2518	12.3081	2.4888	-39.5536	0.7445	10.4721	10.5300	-14.6239	2.3702	7.9792	-0.4916	-3.3893	-21.4875	-0.1824	4.3778	83.7593	30.1581	-11.0788	-28.1307	-6.6522	-3.9641	8.2187	1.7659	-14.0743	8.0554	1.8551	12.2666	7.8476	7.9239	8.1549	-14.8618	-10.9797	-0.0075	29.1284	5.7299	2.5979	-1.9175	-2.9014	1.4838	-43.8479	-0.1333	9.6215	9.0565	4.8544	7.2799	4.0798	-2.7104	7.7449	8.9789	10.6630	0.7522	1.8383	8.1967	-7.0512	10.2603	34.6791	-30.3085	7.4721	-16.8318	5.1462	0.0853	5.6011	-1.5864	3.5257	2.1672	-7.5970	1.5825	6.6120	-1.0722	6.0071	1.4742	8.9351	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	-1.9109	67.1522	4.6368	61.1410	6.1706	3.3106	9.1153	2.3422	15.8414	0.7757	12.2448	-1.4131	0.1113	-17.3660	10.1156	-3.0552	59.9898	-23.7171	58.3294	1.3693	-32.8736	3.2067	1.8835	-7.9188	-0.2500	8.7655	5.4400	0.0000	2.4712	0.0000	2.3857	-4.5404	-18.7593	2.9440	7.7368	79.8250	50.1706	0.0000	110.5359	3.4873	3.6412	6.7879	1.4963	46.3932	0.0000	-4.4687	9.1339	6.7389	6.7281	7.3615	-17.2720	0.0000	-0.5325	18.1627	0.0000	2.1765	-0.4914	174.6257	1.4366	-31.9069	0.4502	12.4245	18.1048	3.0127	6.6924	-1.7772	-0.4555	6.7948	150.6316	8.4940	-0.4244	1.1424	8.2422	-15.0492	18.3754	28.8575	19.3582	47.9145	-14.4077	2.0874	0.6496	3.7086	-3.9007	3.0822	0.4778	18.0483	1.4367	4.8480	26.8952	8.2411	2.4557	6.5083	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	-5.1635	2885.1562	-2.1877	59.5141	15.3131	-21.9907	68.3949	0.6660	22.9947	22.6316	9574.1469	16.2626	37.4853	-4.4387	11.5941	-13.7188	310.0235	20.4384	-31.0786	0.9800	-10.0335	3.3386	0.7909	19.3501	1.3014	6.8253	-6.9178	0.0000	1.5158	86.1047	0.3762	-10.4462	-25.3019	-6.9993	13.1438	40.3562	2148.7376	-0.8495	48.3997	-25.3757	-19.5284	5.5877	1.0330	-8.1251	0.0000	5.5695	4.0728	5.4823	5.3933	5.9449	49.3198	-4.4800	-8.0724	25.6441	1.4708	1.2757	-3.1870	-12.4705	1.3201	-22.8169	6.3699	10.7898	-3.0597	3897.4512	29.4553	24.1044	-19.4765	5.5660	136.0174	5.6681	66.8205	2.0181	7.3311	11.4396	18.3023	4.0932	1.9184	-15.2414	-25.7463	10.3326	-7.5393	10.4480	-4.3138	4.8521	4.3403	0.0000	0.7075	3.5426	55.1656	6.1558	2.5044	4.9936	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	0.9064	-49.0833	-1.6306	5.8783	-7.1103	-5.0195	-16.8168	-1.2563	17.7838	-2.4218	-7.3529	-1.7381	-1.1850	-14.6030	8.2464	-2.3745	12.4371	-9.3375	-48.0462	-0.8684	-3.0784	-19.3082	1.2732	-15.1069	0.2403	1.5699	7.9562	-4.6237	1.1130	-16.3210	3.4278	-3.4378	-27.8527	-0.7030	-7.5048	1.2068	5.3583	-22.6268	-32.4196	-5.0295	-26.4077	-1.5886	0.2363	1.5950	2.7761	-12.9762	2.2752	2.3941	-3.1969	4.9707	28.8627	-64.7793	-6.1767	2.4437	-1.3045	-1.4286	-2.8243	65.7744	0.0439	-25.0989	-1.0276	15.9875	-7.9136	-12.2353	-2.8354	-7.2165	4.9107	-0.2979	-2.5395	2.4714	-3.6420	-0.6953	1.2678	13.6147	-4.0583	3.1805	70.6917	6.4333	-33.7598	7.6553	2.6239	-6.7058	0.7378	-2.2795	-0.9568	-9.1657	-1.9732	-4.1808	62.5341	-0.3506	-0.1773	5.6060	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	0.0000	0.0000	-2.7997	-21.4853	-24.0056	0.0000	0.0000	1.6867	9.0695	-5.7921	215.4724	-10.6619	0.0000	71.3421	-28.6631	-3.9336	0.0000	0.0000	0.0000	0.6273	-44.4428	0.0000	1.5250	3.7668	4.8331	11.2938	279.6934	0.0000	-1.2198	0.0000	18.2773	26.9230	0.0000	-10.8155	-4.9183	378.9692	0.0000	0.0000	12.2368	0.0000	-33.0809	3.6210	0.4479	0.0000	0.0000	-1.0066	12.0823	5.2444	4.3913	8.6261	-30.5421	0.0000	-0.6365	67.6415	0.0000	1.7548	5.0502	-100.0000	-0.2883	1159.3939	1.6458	12.5788	60.3068	-8.0459	-17.0528	9.4795	-12.0976	6.2550	-100.0000	10.8890	-2.0944	-0.4045	3.4178	0.0000	-3.5093	65.0000	-42.1287	0.0000	0.0000	23.8467	-53.5142	0.1392	0.0000	1.8495	0.5184	-100.0000	1.0538	44.8219	11.2475	-16.4378	0.1227	-3.7155	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	-0.8361	-49.1042	2.0187	17.2090	4.0348	-2.2607	-14.4348	2.8247	14.0417	1.7124	31.0461	-0.4964	0.7699	6.8924	6.4505	-3.2107	1316.0535	-54.7837	-31.8245	1.8306	-32.2550	13.4459	2.6009	14.9994	0.8990	10.8830	9.7359	6.8452	1.9285	-60.0945	0.7261	-10.2741	-17.8265	4.2571	3.1421	30.6893	13.0179	0.0000	-17.6573	-4.5724	-4.7762	7.8710	1.9116	17.1323	-7.8918	-16.2955	10.6794	7.3083	7.6397	7.0929	-30.0240	-33.2650	-1.2086	19.4934	29.0345	2.7354	-0.4120	38.1278	2.0101	-37.0847	0.3302	10.2446	11.6837	26.3866	6.3677	12.0910	-4.7165	7.7710	41.5266	10.7068	0.6505	1.4252	10.0944	-13.5786	5.8433	11.4659	21.1576	46.8238	-18.1629	6.7679	8.5764	3.0918	-1.9297	3.3090	0.1716	6.5314	1.9320	3.1624	3.3280	4.6410	1.7986	4.3862	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	0.4751	-54.7872	0.5705	13.4352	6.6771	-6.7369	11.5101	2.6964	9.1873	-1.5041	12.2703	0.1029	2.8843	-20.3129	2.6337	-2.8054	-28.7888	-44.5337	-10.1794	-0.0650	0.8139	0.3685	2.1648	12.9160	0.0490	7.5037	5.0525	0.0000	1.8420	-100.0000	-2.2236	-13.6941	-8.4034	1.0623	1.5546	6.4510	-13.8770	-0.0539	-22.6378	0.7004	-14.2248	4.1510	0.1692	-2.2489	0.0000	-19.4375	7.9302	4.3524	4.9326	4.4147	15.3770	-18.8268	-2.2365	11.8086	0.0000	2.6120	-1.0265	0.1979	0.6599	-26.1134	-4.1463	10.6525	9.1096	10.9607	4.6827	-7.1010	-0.1108	4.4140	-4.8555	7.7108	-1.3177	-0.3315	8.6647	226.8535	3.4709	-3.3111	-13.6368	18.7086	-22.0041	16.5518	4.9680	3.1437	4.9992	2.1643	0.5683	-5.2880	0.1992	1.9894	1.8552	5.1683	0.8941	3.9648	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	-10.0512	0.0000	-4.1350	-29.1055	-0.0759	-14.6725	-4.7619	-0.1828	43.2737	-12.8661	84.0351	1.0538	0.0000	0.0000	6.7173	-12.7394	0.0000	-26.9794	0.0000	-3.8737	0.0000	-13.0434	0.6695	0.0000	-0.6415	-2.4808	-37.1621	1.2560	1.3506	-0.6720	-45.3435	0.0000	-2.0140	-6.8647	-10.5758	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-4.7100	-3.3165	0.0000	16.8763	-6.0377	-4.5143	-3.8612	-3.9401	-2.0006	0.0000	0.0000	0.0000	0.0000	-7.3911	-0.1242	-13.2406	-100.0000	0.4193	-29.2863	-7.2906	-8.8010	-1.6272	-15.6709	-10.3041	16.0743	-8.2994	-4.4534	0.0000	-1.7402	-13.3440	-4.0235	8.2536	0.0000	3.0618	0.0000	0.0000	0.0000	0.0000	17.0482	-12.8465	-1.6696	0.0000	0.2277	-6.9561	0.0000	-3.5894	-8.1676	-19.0951	14.4880	2.7338	2.3118	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	-6.6561	-100.0000	8.5425	-43.9193	2.4063	-9.4973	-16.4404	1.8386	11.5889	0.7214	-1.8491	0.6481	-3.4661	-22.8360	15.0764	-3.2683	-21.2517	-58.7145	-100.0000	0.4412	110.8776	27.2942	2.3838	-0.1088	0.0623	6.9157	12.1587	8.8055	-0.0431	5.9161	10.7722	22.3819	2.8540	2.3129	-5.8291	-12.1680	13.4828	0.0000	0.0000	-20.4190	-6.9849	2.9305	0.3762	18.3798	-0.2890	67.6767	8.0328	2.7887	2.9441	3.3574	23.8026	0.0000	-1.2120	-8.6411	2.3524	1.8902	-2.5921	-17.6520	-0.0693	-23.8066	-4.4624	-2.0282	44.2029	4.1846	-0.7601	3.3590	-4.4666	3.1628	34.2953	6.9495	2516.1254	-0.2035	1.8895	238.9200	-1.9247	413.3333	0.0000	18.0616	-27.9909	2.4166	-1.2830	2.5740	62.3489	-1.9752	-6.0722	-18.7722	0.2041	-1.2380	1578.2797	2.9854	1.1750	0.1754	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	-5.3049	0.0000	5.6119	10.1948	6.8237	-21.3446	12.7859	3.8650	9.7058	-3.4766	14.9628	2.5198	15.6804	-25.3070	21.1260	-3.3780	8.1081	57.9088	0.0000	1.5121	-39.1749	6.4340	3.1384	7.1112	-0.0442	10.3412	23.4939	0.0000	2.3368	0.0000	4.1426	-14.9122	-26.6583	1.2185	9.0597	142.4996	8.1081	0.0000	0.9420	-27.7107	3.3323	9.3876	1.6045	-2.1967	0.0000	66.7990	11.9122	8.9578	9.7467	9.0046	-56.9771	0.0000	-2.6123	123.9565	0.0000	4.0267	-0.6227	-17.9872	1.6443	-36.3649	-4.2447	8.1211	17.4802	-1.2377	11.1078	-8.5068	2.5259	9.6100	3.2366	10.8216	-2.1746	1.1770	6.8880	0.0000	8.7806	-63.8059	-10.3396	0.2576	-36.4254	14.6325	-5.6251	4.5642	0.0000	2.0927	15.9342	40.1433	1.3836	11.0338	323.2497	8.4815	3.3302	4.7541	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	-0.4698	-38.6778	-0.0571	23.7681	3.1899	-3.1063	5.2151	1.6468	5.0021	-0.5440	10.3856	-0.8907	-8.5399	-10.0598	8.9952	-2.5414	56.1906	-13.2723	-28.2440	0.2632	-29.5013	2.1630	1.0981	-2.9582	-0.4954	4.6400	3.0418	15.6966	1.1163	5.5508	-0.6808	-9.9219	-15.2603	1.7339	2.5885	36.1928	54.0348	-11.1224	2.9257	2.3880	-5.4827	2.9115	0.3617	11.0913	371.0935	0.7708	4.4015	2.9080	3.1566	3.1795	-25.7233	-22.5958	-0.1716	19.2399	-0.9624	1.6072	-0.0277	-13.5866	0.5682	-15.1351	-1.8789	6.9920	6.7103	0.0131	0.4225	-1.9204	-1.9771	3.1406	24.6956	4.6472	-0.8117	-0.0086	6.7912	-4.6399	2.3199	-20.6389	-16.3865	21.9036	-25.7134	3.1721	1.2426	2.7121	-1.4443	1.7845	-1.7580	-16.7175	0.2737	0.0630	1.6597	3.2653	1.5270	1.1460	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	0.8126	-40.2076	-0.9867	25.3593	6.0677	-3.1207	12.0327	2.5634	3.8422	1.5628	7.2181	-1.1210	95.8023	-25.5264	11.1600	-2.8862	0.8986	10.6290	10.7009	1.5503	-12.8684	9.4187	1.7766	6.0408	-0.2355	7.7174	8.3760	0.0000	1.5167	182.4101	8.9333	-20.5780	-9.1796	5.0544	-1.2544	33.4650	-4.2012	0.0000	2145.6697	2.2670	-4.0335	5.2451	1.5488	-9.9188	0.0000	1.2773	7.4978	4.9053	4.9440	5.1682	22.1181	0.0000	-0.8870	98.6779	16.5299	2.5548	-0.9001	8.5879	1.6155	-31.7687	-0.9835	9.8037	8.6628	0.3638	2.6482	15.0216	-5.2448	5.0677	28.7079	7.7100	-2.4200	1.2234	8.7512	-17.6524	3.7062	-10.4440	21.6012	-14.1650	19.2833	0.2875	7.2111	3.0076	-5.7285	2.2912	-3.9976	55.9504	1.5052	4.7153	3.5077	4.7374	2.0125	3.4933	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	-3.9601	-19.1045	-1.5527	30.7611	3.8249	-9.3331	0.0541	0.7235	6.0311	-1.8681	-0.3118	0.0994	0.5692	-22.7768	5.1191	-0.4687	90.6694	-22.6736	-21.0175	-0.7839	-18.7002	3.2733	0.8971	-7.2522	-0.3742	4.2344	2.1435	0.0000	1.1894	0.0000	-2.5972	-4.3050	-20.0994	1.1955	-0.3419	-5.0945	-33.9475	0.0000	4.2649	3.1173	-8.1118	2.0703	-0.5606	-0.5603	0.0000	1.0055	5.1474	2.0885	2.0883	2.1424	-8.4263	0.0000	-5.4310	1.0179	0.0000	0.7016	-2.3854	-35.8732	0.7339	-39.9687	-4.0373	7.6613	5.0339	-3.8039	-0.5764	0.7124	-3.8659	2.1754	13.6253	4.2618	-0.1503	-1.1580	6.9078	18.3933	0.8385	30.8418	98.2463	22.0132	73.0101	12.7002	-0.1320	3.3886	13.1237	2.3581	-4.5836	-16.4795	-0.7238	0.5007	2.0138	5.5774	1.8462	1.4529	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	-0.7439	-43.2367	0.1937	22.7214	3.6675	-16.3974	5.6891	2.3613	1.5648	-0.7637	16.3247	-0.5880	-15.9102	-10.0889	5.7409	-2.7767	5.7624	-25.1189	47.8361	-0.0110	-29.1240	2.7288	2.0173	11.2505	-0.2076	5.0254	1.2223	0.0000	1.0992	0.0000	-2.1026	28.3264	-34.5122	2.2427	0.1773	31.3613	-56.2888	0.0000	31.6209	0.0000	-6.1977	3.0321	0.1598	-17.0610	0.0000	1.9294	6.6531	2.4681	2.6684	2.7107	-27.8623	0.0000	0.3659	37.7937	0.0000	2.2454	-0.0827	11.9657	-0.0564	-36.3872	-3.7469	7.8152	7.9332	6.0933	0.1786	-8.8408	-4.9486	2.6744	-10.5929	4.8684	3.5750	-0.4990	5.4019	-0.1678	-1.4273	-10.1305	-9.6144	-9.1548	-1.4705	6.0492	2.3510	6.5286	-0.8476	1.9034	-1.9967	-16.9515	0.1190	0.1455	9.4200	5.5625	1.7145	0.7613	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	-5.1844	-9.8557	-0.4073	8.8279	4.4133	-31.8662	10.0931	1.6487	3.2703	-3.0620	-2.3297	-0.3956	-1.6746	-15.0572	3.5106	-2.4052	-29.6229	-27.3566	-33.3333	-0.2620	-24.0964	2.0420	1.4155	-3.2137	-0.0097	5.2695	3.4112	0.0000	0.9161	0.0000	-1.6546	36.2915	-14.7035	1.5242	-5.0298	27.8671	273.8400	-100.0000	24.3434	0.9213	-13.0567	1.5601	-0.1160	-11.4813	0.0000	-11.4744	5.1653	1.4065	1.4945	1.8868	-15.7810	-100.0000	-3.7695	26.7905	0.0000	1.6042	-0.7846	-21.4500	0.5379	-31.1128	-3.1506	4.4629	3.9162	-0.5739	-1.6138	-8.8864	-8.0126	1.6458	22.0999	5.1589	0.3916	-1.1282	8.4074	-31.7340	-2.1685	43.3311	-21.2879	12.3287	-35.7784	18.8634	1.5177	0.1056	-16.3934	1.5998	-5.7895	231.9388	-0.0990	0.0351	6.0950	1.6420	0.7875	-0.3100	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	-1.3893	17.9012	-0.5523	10.7207	4.9582	-12.9838	39.6958	2.7959	13.7567	5.2438	12.2167	-0.4977	7.4226	-30.1763	25.7619	-4.5508	20.2518	-8.4753	-6.5755	-0.2399	-24.3957	8.9683	1.4227	-18.6703	0.3917	6.7692	7.0451	0.0000	1.3960	0.0000	-4.6264	-9.4985	-3.3452	1.6254	0.0112	41.4275	-4.2201	0.0000	34.3437	-17.1559	-8.3724	4.4254	-0.0206	2.4818	0.0000	-5.6265	8.5936	3.9768	3.7652	4.1594	-25.2318	0.0000	-0.9069	21.2550	0.0000	2.7293	-1.1356	15.8592	0.4762	2.8875	-7.7836	7.5464	4.6231	-2.9339	11.5454	-15.6994	-4.5061	4.1237	93.7030	6.7089	-1.9775	-0.4210	5.5161	0.0000	12.6302	49.0422	-16.0920	-0.1119	195.0807	15.3060	-3.3320	2.9379	-100.0000	1.4280	-3.0699	21.3479	-0.5110	1.4532	-1.9416	6.5680	1.9230	2.7251	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	0.0870	5.7971	16.6755	2.6993	0.2809	-6.8972	-11.7001	2.5785	16.8521	-5.3749	2040.4091	-2.2836	0.6523	1.6416	9.4697	2.1449	-85.5772	-1.1284	1.3888	1.1595	-21.1963	-12.2269	2.4997	-1.3394	1.2049	5.8443	5.2429	0.0000	1.5317	0.0000	2.4124	33.2755	-7.7341	-2.7801	-1.7054	1.2004	93.9941	0.0000	-44.2211	0.0000	28.4526	4.3556	1.1799	5.8762	0.0000	-20.4353	5.5558	3.9519	3.9635	4.7721	-20.1204	0.0000	-0.2226	0.2697	0.0000	2.5189	1.4935	6.5077	0.9085	33.2768	-1.5954	4.2868	19.1775	3.3160	3.2203	91.8205	-3.0554	4.0005	28.8283	5.8135	-1.3753	0.0851	-3.8069	-2.3483	-0.8194	-0.7015	-2.2026	-2.7363	0.0000	11.7173	-7.9432	1.2603	-3.7357	3.1866	-2.9010	0.0000	1.1604	-0.2134	-9.3994	8.0229	1.6784	3.9481	
