Reporting Period	Peer Group Description	Peer Group	UBPSE927	UBPSE899	UBPSE957	UBPSE965	UBPSE977	UBPSE999	UBPSD029	UBPSE916	UBPSE971	UBPSD011	UBPSD026	UBPSE923	UBPSE945	UBPSE905	UBPSE933	UBPSE919	UBPSD002	UBPSD024	UBPSE928	UBPSE954	UBPSE964	UBPSD012	UBPSE984	UBPSE972	UBPSE952	UBPSE932	UBPSE902	UBPSE911	UBPSE943	UBPSE967	UBPSE987	UBPSD025	UBPSE959	UBPSE918	UBPSE953	UBPSD015	UBPSE925	UBPSE903	UBPSE906	UBPSE948	UBPSE956	UBPSE998	UBPSD022	UBPSE966	UBPSE996	UBPSE909	UBPSE930	UBPSE962	UBPSE970	UBPSD010	UBPSE946	UBPSE900	UBPSE913	UBPSE949	UBPSD018	UBPSD001	UBPSE929	UBPSE985	UBPSD023	UBPSD027	UBPSD007	UBPSE920	UBPSE995	UBPSE969	UBPSD013	UBPSE951	UBPSE975	UBPSE931	UBPSE910	UBPSE912	UBPSD017	UBPSE934	UBPSE944	UBPSD006	UBPSE898	UBPSE958	UBPSE976	UBPSE993	UBPSE896	UBPSE907	UBPSE922	UBPSE982	UBPSE915	UBPSD016	UBPSE897	UBPSE955	UBPSE963	UBPSE997	UBPSD009	UBPSE921	UBPSE983	UBPSE908	UBPSE973	UBPSE961	UBPSE901	UBPSE947	UBPSE914	UBPSE926	UBPSE986	UBPSE968	UBPSE974	UBPSD008	UBPSD028	UBPSD030	UBPSE917	UBPSE980	UBPSE924	UBPSD014	UBPSE960	UBPSE950	UBPSE904	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-66.6666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	1.1818	0.0000	-8.0459	-15.4750	0.0000	98.1525	-8.2413	0.0000	0.4609	30.7321	-7.0453	0.0000	0.0956	0.0000	19.4066	0.0000	0.6612	100.0000	-11.5002	1.1421	0.9339	2.1626	2.6935	0.4508	0.1385	6.9858	0.0000	0.0000	0.3340	0.7509	0.0022	0.7116	0.0000	0.0000	17.0981	43.4542	0.0000	0.0000	0.0000	0.1050	115.0411	-17.4491	-4.2281	64.7619	97.3954	0.0000	2.9559	4.3593	6.8622	84.3392	25.0000	0.0000	3.3230	-17.0566	21.7730	34.1251	43.7494	-100.0000	78.2613	84.1098	89.4484	0.0000	-19.1232	66.3526	-5.1833	0.2358	0.0000	22.1706	0.0000	12.0422	80.9088	20.6867	50.0000	1.5002	0.0000	0.5832	0.0000	0.8658	0.0000	0.0000	0.0000	-49.6710	0.0000	-7.3255	0.0000	-0.1849	100.0000	21.9432	6.8331	0.0000	0.0000	0.0000	0.0000	0.0171	0.0000	50.0000	0.0000	302.9629	0.0000	5.4834	0.0000	28.0031	100.0000	100.0000	0.0000	0.0000	0.0000	81.4895	100.0000	100.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	133.3787	0.0000	0.0000	0.0000	0.0000	0.0000	1.0459	0.0000	31.4933	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.8440	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8486	0.0000	0.0000	0.8439	0.0000	0.0000	0.0000	53.8983	0.2324	0.0000	0.0000	0.3389	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	31.4882	67.4716	67.2283	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0400	0.0000	0.0000	0.0000	0.0000	100.0000	8.7783	0.0000	0.0000	0.0000	0.0000	0.0000	0.8408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	45.7627	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	100.0000	0.0000	100.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	5.5355	0.0000	0.0000	0.0000	0.0000	100.0000	-1.6956	0.0000	0.0000	51.2958	2.2100	0.0000	0.0000	0.0000	7.1692	0.0000	1.1554	100.0000	4.7346	2.7490	0.0000	1.0990	0.0000	0.0000	0.0004	-3.9977	0.0000	0.0000	0.0000	0.0000	0.0000	1.0886	0.0000	0.0000	-61.1371	13.8765	0.0000	0.0000	0.0000	0.0000	51.1007	3.7280	4.0397	0.0000	100.0000	0.0000	2.5779	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	7.1008	37.0426	26.5994	0.0000	100.0000	100.0000	100.0000	0.0000	1.7241	0.0000	5.1446	0.0000	0.0000	54.4470	0.0000	0.0000	100.0000	100.0000	0.0000	4.2082	0.0000	0.0000	0.0000	0.7817	0.0000	0.0000	0.0000	0.0000	0.0000	-7.6500	0.0000	72.0251	0.0000	13.7704	2.5833	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2987	0.0000	0.0000	0.0000	70.9314	100.0000	100.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	5.4865	0.0000	9.0909	0.0000	0.0000	0.0000	11.0400	0.0000	1.4260	52.3204	14.7464	0.0000	0.0000	0.0000	4.9105	0.0000	0.9282	100.0000	-100.0000	0.0000	0.1615	0.9675	0.0000	0.0111	0.0000	25.5813	13.3138	47.0362	0.0000	0.9398	0.0000	0.6332	0.0000	0.0000	0.0000	7.8947	0.0000	20.4076	0.0000	0.0000	0.0000	0.0000	-1.4814	0.0000	0.0000	32.5561	11.5028	11.6788	37.8066	86.8196	0.0000	0.0000	0.6668	0.0000	3.2141	0.0000	0.0000	0.0000	76.7857	53.5279	81.3407	0.0000	0.0000	0.0000	-6.6666	0.0000	0.0000	76.6899	-3.7371	0.0000	50.7704	100.0000	0.0000	-0.6659	0.0000	0.3637	0.0000	0.0000	-0.9362	0.0000	0.0000	0.0000	0.0000	10.8800	100.0000	0.0000	100.0000	0.0000	8.7885	0.0000	0.0000	-4.4518	0.0000	0.0939	0.0000	0.0000	0.0000	11.0429	0.0000	27.9036	0.0000	84.1165	100.0000	100.0000	0.0000	0.0000	0.0000	50.0000	100.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	0.0000	0.0000	0.0000	0.0000	0.0000	99.9987	6.9451	0.0000	0.0000	63.3825	8.9903	0.0000	0.0000	0.0000	8.3007	0.0000	0.4176	100.0000	8.6956	4.6386	0.0000	0.4909	0.0000	0.6831	0.0634	5.5900	0.0000	0.0000	0.0000	1.8404	0.0000	0.6098	0.0000	0.0000	-16.6666	24.9488	0.0000	0.0000	0.0000	0.0000	-13.7783	20.1590	-5.0485	100.0000	98.9130	0.0000	8.6797	0.0000	1.9180	100.0000	0.0000	0.0000	2.1484	0.0000	10.3118	24.3875	41.5039	0.0000	97.5460	99.2649	100.0000	0.0000	-6.1224	100.0000	-1.6129	0.0000	0.0000	43.4082	0.0000	10.0000	92.8742	11.5347	0.0000	-6.3380	0.0000	0.0000	0.0000	1.0379	0.0000	0.0000	0.0000	0.0000	0.0000	25.6071	0.0000	13.1147	0.0000	18.8139	2.9428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.5168	0.0000	54.3967	100.0000	100.0000	0.0000	0.0000	0.0000	90.9836	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	41.1764	22.7097	0.0000	1.7518	0.0000	0.0000	8.5106	0.0000	0.0263	0.0000	9.1674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	21.5686	4.1993	0.0000	0.1516	0.0210	0.0304	0.0000	0.0000	14.5148	0.0000	79.2946	0.1112	0.0564	6.2695	0.0000	10.0000	7.6981	0.0000	0.0000	0.0000	0.0000	19.0652	0.0000	2.1301	0.0000	0.0000	46.6499	0.0000	0.5435	94.5027	0.0000	0.0000	24.6513	35.2941	0.0000	1.1866	0.0000	0.0000	-7.3732	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2098	12.5000	0.0000	83.6065	0.0000	0.0000	0.5419	1.9607	0.0000	0.0000	9.5412	0.0000	0.0000	-20.0000	0.0000	11.1514	100.0000	14.4188	0.0000	0.0000	0.0000	0.0000	0.0000	9.8286	0.0000	12.8555	16.1254	0.0000	0.0000	5.0000	0.0000	9.5835	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	0.0491	0.0000	-100.0000	0.0000	0.0000	99.4456	12.2574	0.0000	0.0000	39.4226	3.0831	0.0000	0.0000	0.0000	14.5535	0.0000	0.7636	100.0000	-20.7453	2.1537	0.0000	0.8491	0.0936	0.0152	0.1744	28.5947	0.0000	0.0000	0.0000	1.9662	0.0048	0.7004	0.0000	0.0000	26.3392	28.3871	2.2835	0.0000	0.0000	0.0000	-14.3382	-24.3798	7.5920	0.0000	98.9010	0.0000	67.4741	0.0000	12.7806	99.2575	0.0000	0.0000	0.2965	0.0000	11.3339	36.4578	36.8614	733.3333	96.7228	86.4924	98.8687	0.0000	-13.1439	0.0000	5.8761	0.0000	0.0000	43.8021	0.0000	-33.3333	97.7345	55.0079	0.0000	33.9006	0.0000	0.0000	0.0000	0.7377	0.0000	0.0000	0.0000	-83.3333	0.0000	13.0895	0.0000	1.4403	0.0000	34.4997	37.0165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-50.0000	0.0000	7.2404	0.0000	35.0531	100.0000	100.0000	0.0000	308.0000	3750.0000	98.5000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-74.2513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	31.2685	0.0000	0.0000	-20.0000	0.0000	87.7890	28.6751	0.0000	0.0400	24.2840	20.0832	0.0000	0.0000	0.0000	5.7612	0.0000	0.8052	100.0000	-5.0335	0.7462	3.4571	0.7379	32.4921	0.0334	0.0674	9.8870	0.0000	0.0000	0.0000	0.1737	29.4747	0.6170	0.0000	0.0000	-26.8750	15.9426	1.2388	0.0000	0.0000	0.0000	2662.4427	-2.1078	7.6019	50.0000	94.2274	0.0000	10.1621	5.4270	2.0648	70.4124	-100.0000	0.0000	0.0740	-100.0000	7.2764	28.1767	28.6685	39.5440	61.6051	65.4424	72.3684	0.0000	2.9675	1.8283	1.9444	0.0000	0.0000	29.9714	0.0000	-16.6666	94.4825	15.8932	0.0000	75.7155	0.0000	0.0495	0.0000	0.6218	0.0000	0.0000	0.0000	8.9947	0.0000	6.1593	0.0000	697.0588	50.0000	28.0376	207.8350	0.0000	0.4854	0.0000	0.0000	0.2011	0.0000	0.0000	0.0000	124.5551	19.6865	13.6227	0.0000	21.6757	100.0000	100.0000	0.0000	0.0126	0.0000	95.9128	50.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.1216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.8109	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	0.5586	0.0000	0.0000	7.3363	0.0000	93.0132	8.8899	0.0000	0.0000	9.6825	6.0217	0.0000	0.0000	0.0000	15.5938	0.0000	0.7401	100.0000	6.6091	49.8392	0.0043	0.5042	0.0000	0.1028	0.3513	-2.1374	0.0000	0.0000	0.0000	49.2833	0.0000	1.2851	0.0000	0.0000	38.6022	28.4225	0.0000	0.0000	0.0000	0.1519	154.0385	-6.9211	2.9998	5.8823	95.7142	0.0000	29.4444	0.0000	58.6502	70.5926	0.0000	0.0000	3.7009	0.0000	12.4934	16.8506	17.2718	0.0000	46.7325	35.1639	80.0000	0.0000	6.5989	1.5483	-9.6212	0.0186	0.0000	10.8472	0.0000	10.7742	49.6336	54.2758	-100.0000	1.5625	0.0000	0.0000	0.0000	0.6772	0.0000	0.0000	0.0000	0.0000	0.0000	3.1946	0.0000	85.3765	0.0000	15.9574	-0.0238	0.0000	0.0000	0.0000	0.0000	0.1057	0.0000	50.0000	0.0000	-29.4117	0.0000	9.6686	0.0000	4.9392	100.0000	100.0000	0.0000	0.0000	0.0000	49.4269	0.0000	83.4710	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	4.6088	0.0000	0.0000	0.0000	0.0000	100.0000	2.7300	0.0000	0.0000	52.4758	8.1762	0.0000	0.0000	0.0000	7.5822	0.0000	0.8298	100.0000	0.8230	2.6946	0.0000	0.8338	0.0000	0.5985	0.0399	-0.7299	0.0000	0.0000	0.0000	0.1614	0.0000	0.7200	0.0000	0.0000	-8.8050	18.4019	0.0000	0.0000	0.0000	0.0000	5.4759	11.7583	0.2427	100.0000	100.0000	0.0000	-0.5805	0.0000	0.1341	79.9687	0.0000	0.0000	0.1115	0.0000	6.5480	37.5396	22.7652	0.0000	95.7223	88.2871	91.6666	0.0000	5.6980	100.0000	2.7027	0.0000	0.0000	60.4720	0.0000	20.0000	100.0000	5.7331	0.0000	-2.3923	0.0000	0.0000	0.0000	0.4366	0.0000	0.0000	0.0000	0.0000	0.0000	13.4235	0.0000	-19.2771	0.0000	29.9435	4.7824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	181.8181	0.0000	9.4432	0.0000	49.3946	100.0000	100.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	0.2194	0.0000	8.6693	-4.4285	0.0000	100.0000	-0.7493	0.0000	0.2713	4.1667	9.0141	0.0000	0.0000	0.0000	6.3458	0.0000	0.8663	100.0000	-0.3020	34.4816	41.6420	0.4635	0.3590	0.2028	0.1982	-0.1516	0.0000	0.0000	0.0000	5.1287	0.5965	0.8925	4.7299	0.0000	-9.1903	20.9477	0.0144	0.0000	0.0000	0.0000	-11.1973	13.7968	2.1870	16.1958	100.0000	0.0000	18.4692	11.6442	25.0659	70.8017	0.0000	0.0000	10.7245	0.0000	4.8928	20.2536	29.0923	8.2598	66.8371	45.1552	74.7545	0.0000	2.7310	20.5901	0.7671	0.0000	0.0000	5.8935	0.0000	19.9029	63.5550	23.1692	0.0000	20.5817	0.0000	8.0157	0.0000	0.7432	0.0000	0.0000	0.0000	0.0000	0.0000	11.4810	0.0000	-1.9808	64.1866	28.9651	-2.8428	0.0000	0.0000	0.0000	0.0000	11.2652	0.0000	0.0000	0.0000	-7.6923	0.0000	11.9728	0.0000	29.5499	100.0000	100.0000	0.0000	0.0408	-6.1538	64.3454	56.6666	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.2747	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.1481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
