Reporting Period	Peer Group Description	Peer Group	UBPSE188	UBPSE247	UBPSE256	UBPSE199	UBPSE269	UBPSE272	UBPSE263	UBPSE257	UBPSE248	UBPSE251	UBPSE242	UBPSE277	UBPSE237	UBPSE171	UBPSE266	UBPSE232	UBPSE250	UBPSE260	UBPSE245	UBPSE258	UBPSE238	UBPSE259	UBPSE246	UBPSE240	UBPSE253	UBPSE268	UBPSE270	UBPSE273	UBPSE235	UBPSE275	UBPSE225	UBPSE252	UBPSE243	UBPSE218	UBPSE276	UBPSE265	UBPSE236	UBPSE178	UBPSE230	UBPSE233	UBPSE244	UBPSE239	UBPSE262	UBPSE234	UBPSE254	UBPSE249	UBPSE241	UBPSE274	UBPSE261	UBPSE267	UBPSE231	UBPSE255	UBPSE271	UBPSE264	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	54.6626	0.0000	0.0000	13.1543	0.0000	0.0000	0.0000	0.0000	4.1264	0.0000	0.0000	3.4915	0.0000	0.0000	1.9008	54.6626	36.7987	0.0000	15.1081	0.0000	0.0000	0.0000	64.9484	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5484	-14.1839	0.0000	0.0000	0.0000	0.0000	-17.8909	-100.0000	30.0813	0.0000	0.0000	0.0000	0.0421	-4.9390	0.0000	0.0000	0.0000	0.0000	19.4916	3.4915	0.0000	0.0000	0.0000	1.5484	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	-5.2060	-14.6726	0.0000	-9.6156	0.0000	0.0000	0.2040	0.0000	-11.5372	0.0000	0.0000	29.4980	0.0000	-64.0524	22.3408	-14.5845	21.1568	0.0000	-10.8957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.4867	59.1276	0.0000	0.4663	0.0000	0.0000	11.7843	-31.7265	0.0000	0.0000	0.0000	0.0000	0.0000	-9.6881	0.0000	-100.0000	0.0000	0.0000	10.9152	29.4980	-10.2137	0.0000	0.0000	6.9531	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	93.7566	11.9555	0.0000	31.4743	0.2292	0.0000	71.5831	0.0000	48.7107	0.0000	0.0000	82.3902	0.0000	-39.4306	6.8203	49.6226	-15.1499	0.0000	2.3523	0.0000	0.0000	0.0000	-100.0000	0.0000	54.8000	0.0000	0.0000	0.0000	0.0000	0.0000	3.2535	-15.7704	0.0000	0.5040	0.0000	0.0000	65.4647	867.0454	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9206	0.0000	0.0000	0.0000	0.0000	10.2566	82.1610	1.0028	0.0000	0.0000	3.7575	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	-1.1902	0.0000	0.0000	284.9771	0.0165	0.0000	0.0000	0.0000	284.9771	0.0000	0.0000	12.4186	0.0000	0.0000	5.9010	-1.1902	-2.2116	0.0000	-4.3821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.5010	124.4857	0.0000	0.0000	0.0000	0.0000	-1.0064	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0000	-7.5194	0.0000	0.0000	0.0000	0.0000	60.4531	12.4021	0.0000	0.0000	0.0000	6.5010	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	-0.6586	0.0000	0.0000	-5.0547	0.0000	0.0000	0.0000	0.0000	-6.7167	0.0000	0.0000	18.9000	0.0000	-21.7273	11.1347	-2.9024	2.6456	0.0000	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0986	19.6346	0.0000	0.6666	0.0000	0.0000	-2.0134	-21.3720	0.0000	0.0000	0.0000	0.0000	0.0000	2.2053	0.0000	0.0000	0.0000	0.0000	-1.4194	18.9000	0.0000	0.0000	0.0000	7.7653	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	-44.7795	0.0000	0.0000	-82.6277	0.0274	0.0000	0.0000	0.0000	-82.6277	0.0000	0.0000	2.6047	0.0000	0.0000	2.1409	-44.7795	-20.5982	0.0000	-30.8852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4362	-48.7048	0.0000	0.0000	0.0000	0.0000	-31.1121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-27.4534	0.0000	0.0000	0.0000	0.0000	-50.2450	2.5772	0.0000	0.0000	0.0000	0.4362	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	-5.5160	-2.1419	0.0000	0.6205	0.0055	0.0000	2.3801	0.0000	-0.2136	0.0000	0.0000	26.5285	0.0000	-0.8000	17.0139	-5.5072	33.4490	0.0000	-0.8755	0.0000	0.0000	0.0000	396.7948	0.0000	-50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.9441	11.2672	0.0000	0.0136	0.0000	0.0000	-6.9977	-80.8346	585.8407	0.0000	0.0000	0.0000	0.1710	0.1832	0.0000	0.0000	0.0000	0.0000	19.4987	26.5230	-0.2544	0.0000	0.0000	6.9578	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	55.4921	0.0000	0.0000	-60.3636	0.0000	0.0000	0.0000	0.0000	99.7818	0.0000	0.0000	24.5165	0.0000	1180.2325	22.6624	425.7416	9.4160	0.0000	0.6720	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3678	78.7593	0.0000	1.4862	0.0000	0.0000	163.0985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-5.5739	0.0000	0.0000	0.0000	0.0000	13.2914	24.5165	0.0000	0.0000	0.0000	1.8540	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	16.6957	15.0998	0.0000	25.4934	0.0000	0.0000	3.9082	0.0000	13.0265	0.0000	0.0000	25.5640	0.0000	6.9299	9.8740	16.2219	-19.8917	0.0000	5.7472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.2557	-11.7478	0.0000	0.5259	0.0000	0.0000	-5.5220	-63.8447	0.0000	0.0000	0.0000	0.0000	0.0000	-4.7110	0.0000	0.0000	0.0000	0.0000	-2.2231	25.5640	6.3422	0.0000	0.0000	11.7816	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	31.5840	0.0000	0.0000	140.0330	0.3570	0.0000	0.0000	0.0000	99.1094	0.0000	0.0000	14.1274	124.4404	10.4092	10.5821	30.0458	11.8427	0.0000	7.4219	0.0000	0.0000	0.0000	-9.7465	0.0000	24.1703	0.0000	0.0000	0.0000	0.0000	0.0000	2.6892	45.4712	0.0000	0.1767	0.0000	0.0000	0.7876	-44.5982	0.0000	0.0000	0.0000	196.3756	0.0659	-0.5062	0.0000	0.0000	0.0000	0.0000	22.6939	13.5141	0.0000	1.4092	0.2562	2.8660	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	11.3249	-2.9702	-16.0574	14.9773	0.2833	0.0505	32.0038	-16.0574	40.8089	0.0000	0.0000	46.7382	-1.3419	4063.5531	11.2409	53.6300	-13.4065	0.0000	2.3916	0.0000	0.0000	0.0000	0.0000	-5.0922	55.9523	0.0000	0.0196	0.0505	0.0000	0.0000	2.2655	3.6075	0.0000	0.8939	0.0000	0.0000	-13.5266	226.9994	0.0000	0.0000	0.0000	0.0000	0.0000	-5.9018	0.0000	0.0000	-5.0922	0.0000	-3.5342	46.4043	2.2372	0.0000	0.0000	3.1595	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	18.7680	0.0000	0.0000	17.4544	0.1048	0.0000	0.0000	0.0000	13.5824	0.0000	0.0000	20.9628	0.0000	-56.7955	10.6082	8.4496	19.7097	0.0000	4.4397	0.0000	0.0000	0.0000	391.5254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.5004	0.0000	0.0000	0.5465	0.0000	0.0000	26.9724	-27.7931	375.4098	0.0000	0.0000	0.0000	0.2026	-0.4851	0.0000	0.0000	0.0000	0.0000	17.4170	20.8579	0.0000	0.0000	0.0000	10.0470	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	33.8729	14.2657	0.0000	19.1593	0.0013	1.2769	2.5109	0.0000	19.1593	0.0000	0.0000	33.5384	0.0000	0.0000	21.9817	33.8729	14.1371	0.0000	8.5992	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.7674	45.9046	0.0000	0.0000	0.0000	0.0000	25.6824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5966	0.0000	0.0000	0.0000	0.0000	14.6481	32.2600	5.6371	0.0000	0.0000	7.7674	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	6.4826	4.8164	0.8284	29.0457	0.1881	0.3191	0.0875	-3.7137	23.2510	2.5671	6.0813	12.2680	1.3340	18.0403	5.3708	10.7355	9.2706	-0.0847	1.7351	32.7405	0.8185	7.7698	9.4529	1.6320	8.9101	0.0006	0.0094	0.0330	-11.0956	0.1198	1.4323	17.1398	6.9297	0.7867	0.2227	0.0023	1.9953	25.3075	2.2854	-13.0886	-0.8948	2.3573	1.1922	-0.5097	-10.1613	-8.3363	2.0631	0.1153	10.8719	10.2105	1.3605	-5.0460	0.0036	2.3914	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	-50.0000	13.0328	-100.0000	-11.4402	0.0013	0.0000	340.8565	-100.0000	28.2541	0.0000	0.0000	346.9877	0.0000	23.5863	5.9340	-24.6399	4.3415	0.0000	2.3376	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0044	28.1857	0.0000	0.1854	0.0000	0.0059	18.7400	64.3464	0.0000	103.3343	0.0000	0.0000	0.0000	186.5476	0.0000	39.9210	0.0000	0.0000	10.5706	346.9864	2.3707	0.0000	0.0000	0.1898	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	0.0000	1.1262	-100.0000	-4.6171	0.0019	0.0000	396.1588	-100.0000	-4.6171	0.0000	0.0000	396.2179	0.0000	0.0000	0.0552	0.0000	34.6609	0.0000	-7.3002	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0019	0.0000	0.0000	0.0000	0.0019	34.6457	0.0000	0.0000	0.0000	0.0000	21.0693	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	566.2140	0.0000	0.0000	0.0000	0.0000	1.1290	396.2160	-7.3158	0.0000	0.0000	0.0019	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	0.0000	1.9707	0.0000	0.0000	0.0000	0.0000	422.0629	0.0000	0.0000	0.0000	0.0000	422.0629	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9828	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9707	422.0629	3.9828	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	0.0000	-4.2377	0.0000	-18.2634	0.0067	0.0000	357.1132	0.0000	61.1253	0.0000	0.0000	359.6359	0.0000	23.5863	0.4348	26.0802	26.8249	0.0000	-5.3797	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0411	25.8751	0.0000	2.0399	0.0000	0.0000	-21.8705	64.3464	0.0000	0.0000	0.0000	0.0000	0.0000	4.5685	0.0000	0.0000	0.0000	0.0000	-3.9838	359.6291	-5.5281	0.0000	0.0000	2.0810	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	-100.0000	33.0236	-100.0000	0.0000	0.0000	0.0000	294.8539	-100.0000	0.0000	0.0000	0.0000	311.0249	0.0000	0.0000	16.1546	-100.0000	-23.3659	0.0000	13.8871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.8810	0.0000	0.0000	0.0000	0.0163	30.7240	0.0000	0.0000	103.3343	0.0000	0.0000	0.0000	-5.9036	0.0000	39.9210	0.0000	0.0000	26.1863	311.0249	14.0310	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	0.0000	9.0288	0.0000	0.0000	0.0000	0.0000	206.1951	0.0000	0.0000	0.0000	0.0000	206.1951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7630	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0288	206.1951	0.7630	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	6.1411	4.8253	0.2785	29.4236	0.2123	0.2901	0.0976	-3.6807	24.3559	3.2088	4.9010	12.6218	1.2316	18.8395	5.8387	10.8529	9.1334	0.7177	1.4225	30.6146	1.0446	4.5777	10.2103	1.6388	9.2513	0.0005	0.0119	0.0360	-14.7942	0.1351	1.4880	17.8730	7.1728	0.7889	0.2614	0.0031	2.1054	26.7540	2.5236	-12.9511	-0.6909	3.0822	1.0815	-1.0154	-7.0170	-8.0317	1.6506	0.1316	11.0705	10.5329	1.3368	-6.1023	0.0045	2.4443	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	-5.9533	9.3912	33.6932	24.4781	0.2183	0.0000	0.1441	6.5247	30.1265	0.0000	47.1581	9.2124	-5.5995	19.7037	4.4010	4.5484	5.9948	-15.0276	3.0985	353.9715	-13.7044	52.5443	6.4849	22.1587	-5.0930	0.0000	0.0098	0.0202	0.0000	0.0263	1.3673	22.6491	12.7055	0.9518	0.0375	0.0073	5.9409	44.1015	1.0471	-11.8149	-8.1351	23.1619	1.1570	2.5019	5.1478	2094.1199	10.7161	0.0000	10.5485	8.6617	-1.6602	22.5176	0.0044	2.4190	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	-5.8101	-5.6292	-1.8739	6.1387	0.1427	0.0261	0.4459	0.0000	5.2000	0.0000	0.0000	11.4188	-27.1958	50.0663	6.1026	8.5422	-2.4658	0.0000	6.3696	0.0000	0.0000	0.0000	23.2383	-0.3460	-29.8886	0.0000	0.0000	0.0000	0.0000	0.0000	2.1869	43.3342	0.0000	1.0698	0.0000	0.0000	15.7834	19.1508	5.4256	0.0000	0.0000	0.0000	1.4444	3.4062	0.0000	0.0000	0.0000	0.0000	6.2042	11.2499	-1.0686	0.0000	0.0000	3.2567	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	4.1198	23.5279	-12.9773	23.1089	0.1670	44.7333	0.2483	-19.9696	129.5529	0.0000	0.0000	59.2351	-11.2590	0.2015	6.3391	1.9978	24.3151	-38.6410	0.8732	0.0000	-7.0801	0.0000	0.6248	-1.7735	111.0868	0.0000	0.0640	0.9103	0.0000	0.0000	3.1976	84.1511	0.0000	2.2027	0.2287	0.1467	29.1475	86.3619	-11.4754	13.7298	-23.1342	16.2349	1.9048	6.2647	5.2356	60.6088	-50.1486	0.0000	51.5837	14.0395	3.6254	1134.7900	0.0664	5.4003	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	6.6404	12.1641	73.6860	34.6942	0.1330	0.0729	0.1993	-3.3608	24.1521	0.0000	0.0000	10.9201	-2.3156	-1.7092	4.7332	6.4511	8.8088	41.1924	-3.5991	0.0000	-10.5258	0.0000	10.2913	116.9756	3.5369	0.0000	0.0171	0.0010	0.0000	0.0000	1.5071	19.9439	0.0000	0.9698	1.2126	0.0004	-5.0325	19.2871	4.2773	471.3179	8.1533	2.0269	0.2835	-8.4838	10.8769	85.7358	1.6024	0.0000	14.5800	8.5844	-0.4077	472.6279	0.0003	2.5995	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	5.7432	15.0397	0.3349	36.8590	0.3051	0.0242	0.0267	17.8948	28.0867	0.0000	14.0367	14.7943	0.6939	-6.2923	6.7926	3.9439	17.6416	-1.0525	3.8201	276.0691	2.4305	-48.6370	9.4997	-2.8970	15.8362	0.0000	0.0151	0.0195	0.0000	0.0004	2.3749	24.2990	-0.2198	0.8223	0.5068	0.1207	7.2995	12.8050	0.1421	6.1805	0.9675	26.7387	1.1508	6.5275	9.8713	6.1851	4.6654	0.0017	19.7607	12.8151	-11.7611	29.6138	0.0163	3.3108	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	11.2901	-4.9873	-7.5422	80.2997	0.2005	0.5352	0.1149	-22.6876	36.2763	0.0000	0.0000	14.9636	5.2537	16.3126	6.0656	16.1484	7.5214	10.0872	0.6243	0.0000	0.0000	0.0000	16.2133	-10.8141	13.2783	0.0000	0.0000	0.1844	0.0000	0.0000	1.7390	57.2236	0.0000	1.8546	0.5048	0.0038	3.4501	40.7555	2.8363	133.1401	2.8823	11.5586	1.4782	-4.2362	0.0000	164.4877	-13.4546	0.0000	17.6581	12.3085	4.7396	87.4680	0.0142	3.7969	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	2.6735	3.2212	363.0487	140.3234	0.1991	6.7776	0.0301	-37.0978	121.8475	0.0000	5.2427	20.7471	7.0886	93.0814	7.0179	38.3815	14.8690	-12.9217	9.2289	22.6924	-5.9462	2.0152	-3.2193	8.2900	-7.8173	0.0000	0.0222	0.0102	0.0000	0.1517	1.6040	21.2949	-1.5887	0.9639	0.1005	0.0056	5.3341	104.6730	0.5739	-70.4248	-42.4124	6.6192	3.9227	7.4600	-6.8620	-29.4456	-11.5502	0.1229	61.6676	13.5444	9.2854	41.8641	0.0221	2.5679	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	12.7548	10.7266	-24.1362	11.3471	0.8153	0.6309	17.7624	-20.6413	12.0228	0.0000	13.5767	33.1911	-6.4886	-8.5948	7.8027	3.3406	2.4927	-11.3625	2.4805	22.7959	41.6809	-12.8258	121.1886	-24.7144	140.2743	0.0000	0.1109	0.1300	0.0000	0.1038	2.4015	0.7004	-0.8163	0.8654	0.2594	0.2372	-0.6544	24.4639	4.9037	-7.8448	-2.4152	12.3339	2.2599	6.9557	48.2154	7.6533	-28.9862	0.1467	3.6303	31.3294	0.9610	33.2146	0.0055	3.2670	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	-7.3891	-14.4960	-14.0686	72.8945	0.3319	0.1228	0.2412	0.0000	49.8782	0.0000	0.0000	8.4649	21.6833	-9.2600	2.4468	-10.2980	11.1220	0.0000	-11.6205	0.0000	0.0000	0.0000	6.8589	0.0000	19.6748	0.0000	0.0000	0.0000	0.0000	0.0000	2.9310	43.4151	0.0000	1.0426	0.0000	0.0000	-1.5608	23.3769	4.1741	0.0000	0.0000	0.0000	1.3482	-18.4644	0.0000	0.0000	0.0000	0.0000	3.3602	8.0101	-14.4056	0.0000	0.0000	3.9737	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	6.0208	17.0701	-0.2945	17.7242	0.1827	0.5681	0.0879	0.0000	16.0331	0.0000	-0.6615	11.1639	2.8798	3.1549	4.2605	6.0246	16.7197	100.0000	4.2567	0.0000	0.0000	0.0000	9.8268	-29.4832	12.6764	0.0000	0.0003	0.0001	0.0000	0.0000	2.2853	14.8109	0.0000	1.1533	0.0001	0.0052	6.5728	16.7741	4.4567	-16.9424	-13.1578	214.8877	1.4895	4.2864	0.0000	-26.1868	-98.2653	0.0061	12.6362	10.4157	-0.3114	2.2118	0.0030	3.8506	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	3.7942	7.8980	82.1123	26.0214	0.1897	0.0000	0.1044	37.8942	19.1733	0.0000	-31.1954	9.3348	2.3577	13.9126	3.3770	9.6601	14.5641	-3.7118	2.3433	-34.8489	-2.3761	1.3156	11.9044	23.6426	17.7861	0.0000	0.0568	0.0161	0.0000	0.0000	1.7352	34.4014	-1.1594	1.4699	0.0293	0.0006	9.8267	30.9718	2.1071	-2.0754	10.2461	6.6445	0.9929	-1.1964	-4.0340	-9.5077	37.2964	0.0000	14.7543	8.7078	-2.5810	10.0696	0.0034	3.4152	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	-27.8366	-19.1213	0.0000	5.3892	1.5376	0.0000	0.7376	0.0000	3.7269	0.0000	0.0000	6.1850	6.1934	-26.1181	1.2592	-28.4266	1.9614	0.0000	1.1586	0.0000	0.0000	0.0000	-22.4723	0.0000	19.6411	0.0000	0.0000	0.0000	0.0000	0.0000	1.0848	0.0000	0.0000	0.0833	0.0000	1.3741	9.1080	1.3666	2.3059	-12.7741	0.0000	29.2163	0.0541	2.6931	0.0000	-35.1466	0.0000	0.0000	-29.7041	4.5933	1.0837	-40.1220	0.0540	1.1682	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	3.3371	0.3152	-15.2057	74.0682	0.2501	0.1441	1.1388	-15.2057	10.4365	0.0000	13.5621	15.3751	2.0098	108.9993	6.0476	4.0140	-14.1588	0.0000	-0.0164	0.0000	2.5685	0.0000	4.3805	-7.7363	1.8398	0.0000	0.0313	0.2018	0.0000	0.0006	1.0347	215.0208	8.3941	0.3057	0.0000	0.0961	184.0708	-16.1980	1.8195	-7.6943	0.0000	-22.5759	6.3179	17.3267	11.2156	15.6325	-7.7363	0.0031	-0.7011	14.9411	-0.0138	-8.3843	0.0368	1.3405	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	-4.2369	-22.7973	0.0000	1031.0433	0.2111	0.0000	0.3349	0.0000	68.1970	0.0000	0.0000	20.3679	-4.8061	110.8348	11.3749	14.1087	14.0908	-3.6112	2.7235	0.0000	0.0000	0.0000	8.1367	0.0000	-10.0129	0.0000	0.0000	0.0000	0.0000	0.0000	2.7635	13.6683	0.0000	1.9048	0.6173	0.1286	1.7299	1184.6448	1.0099	56.0193	-13.3333	-50.0000	3.0039	0.4267	0.0000	507.5036	0.0000	0.0000	15.8584	19.5108	1.2329	-80.6910	0.0286	4.6684	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	9.0518	-5.7483	7.6831	58.2227	0.1896	0.4805	0.0553	0.2438	36.5999	0.0000	0.7589	11.9115	-0.2836	31.4371	6.0619	13.5946	9.5767	20.0095	1.0066	102.5926	-3.5856	44.9348	7.5723	6.4327	8.6704	0.0000	0.0007	0.0256	0.0000	0.0060	0.9790	23.1301	9.8310	0.3419	0.3235	0.0006	0.8926	25.8429	0.8503	-11.3422	-0.1918	-1.6505	1.1177	-3.0399	-12.3898	14.9292	9.0268	0.0148	12.8562	9.4408	1.4306	38.9454	0.0056	1.4311	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	-1.1167	9.2305	-11.6868	18.0640	0.1552	0.8723	0.2419	-11.1376	31.7108	0.0000	0.0000	14.4393	-2.2589	23.6840	6.3531	11.3012	4.8107	-0.1643	-0.5310	0.0000	10.6489	0.0000	7.7803	-12.6661	5.0721	0.0000	0.1004	0.0061	0.0000	0.0000	1.2975	-0.2623	0.0000	0.6311	0.0204	0.0014	0.5820	46.2036	-0.0485	29.6774	40.7565	17.8301	3.0193	-3.1507	-13.6154	56.2219	-21.5804	0.0000	6.3832	12.2086	5.7108	22.3994	0.0004	2.1280	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	42.0921	3.2885	3.9986	20.3250	0.1802	1.1407	0.1350	-13.2051	24.5338	0.0000	0.0000	12.9734	0.4465	46.6230	8.3008	30.1072	4.9167	-14.2438	-1.6438	-32.2580	12.2415	0.0000	9.1952	1.5398	0.6399	0.0000	0.0929	0.1454	0.0000	0.0000	0.6105	8.9784	0.0000	0.3766	0.0187	0.0000	-5.1873	31.4488	2.6558	-19.6162	-12.6064	2.7924	0.6210	-4.6269	-13.5484	-26.5033	1.6534	0.0000	5.0107	10.7974	1.8638	-6.3975	0.0068	1.0847	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	12.1127	2.2018	2.2498	71.1481	0.1382	2.8241	0.0303	5.4022	23.8212	0.0000	0.0000	13.6669	2.3005	4.5435	6.6915	1.4650	6.9524	28.5982	-0.9623	0.0000	0.0000	0.0000	8.8966	1.0443	10.3747	0.0000	0.0000	0.1009	0.0000	0.0000	0.7578	8.8398	0.0000	0.5669	0.1043	0.0000	-0.3215	0.3450	0.6350	-21.4674	-8.5195	5.4693	0.3658	-2.7617	-100.0000	-38.3287	1.5591	0.0000	8.5818	9.2096	2.0345	-19.8611	0.0098	1.5180	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	3.8576	-0.6634	-33.5870	23.6048	0.2356	0.0000	0.1254	-36.6710	30.5190	0.0000	0.0000	9.3797	2.7251	14.6559	3.7216	7.0701	11.1612	15.5697	1.6679	-100.0000	0.0000	0.0000	10.2416	1.7953	8.9486	0.0000	0.0038	0.0179	0.0000	0.0000	1.7034	22.0876	0.0000	0.8393	0.2216	0.0003	4.9470	32.9032	0.6446	241.8905	10.1855	136.5755	1.3743	-0.4615	-1.9120	3668.0185	4.8537	0.0000	16.7044	8.5391	1.8018	-11.5077	0.0040	2.7595	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	10.5762	16.9471	32.6588	36.0219	0.2573	0.0535	0.1711	-21.7391	35.7767	0.0000	3.6723	12.2939	3.2403	9.5907	4.6910	11.4627	10.7355	26.9737	0.8375	-27.6803	128.9346	290.5330	7.5474	2.8608	21.5620	0.0000	0.0819	0.0000	0.0000	0.0000	2.2890	31.5794	13.5698	1.1367	1.5836	0.0005	-3.6242	40.0840	3.6844	326.1127	-2.2663	34.3660	0.6091	-4.3454	-12.0839	-22.8028	-5.2631	0.0000	18.2505	9.7579	1.6799	157.9420	0.0000	3.6469	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	39.0092	-29.3128	-11.1475	83.6858	0.1621	0.1171	0.0701	-10.1551	82.6544	0.0000	0.0000	11.7781	51.5365	62.0920	4.2436	46.9826	-0.7413	-48.6234	8.2533	0.0000	0.0000	0.0000	0.9404	-2.0751	67.4736	0.0000	0.0000	0.0067	0.0000	0.1937	1.7294	-17.2394	0.0000	0.5260	0.3309	0.0000	6.7652	42.8667	0.3930	0.0000	-51.3435	31.9492	4.3173	1.3704	0.0000	0.0000	0.0000	0.1937	7.6661	10.8866	0.2136	-41.8699	0.0046	2.2555	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	-4.8943	10.0498	205.4663	13.7377	0.5252	0.2683	0.0432	447.3149	18.6164	0.0000	0.0000	16.5058	4.3957	10.4939	6.4358	0.4979	19.4742	16.7052	2.2239	0.0000	1.8785	0.0000	13.2221	116.0830	33.3691	0.0000	0.1376	0.4047	0.0000	0.0000	3.0094	9.8112	0.0000	1.4994	0.2239	0.0068	4.5621	50.5242	1.8052	-20.3036	-7.3593	-84.9430	2.9073	0.7834	24.9627	-29.6318	52.6728	0.0000	14.6279	14.7318	0.5344	-21.1582	0.0000	4.5860	
