Reporting Period	Peer Group Description	Peer Group	UBPSR029	UBPSE629	UBPSD486	UBPSE627	UBPSE638	UBPSD487	UBPSE630	UBPSR030	UBPSE641	UBPSE639	UBPSE631	UBPSR032	UBPSE628	UBPSE637	UBPSE636	UBPSR034	UBPSE626	UBPSE635	UBPSE025	UBPSD488	UBPSJ245	UBPSE633	UBPSE640	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	22.4574	54.1596	12.2979	0.0000	0.3656	22.4776	7.1035	0.0000	0.4353	0.0000	3.0031	0.0000	0.0000	0.0067	0.1612	0.0000	4.5040	1.1723	3.0652	23.5684	12.1851	36.5645	0.0813	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	23.3572	125.1253	10.5728	0.0000	2.0910	23.3920	4.1109	0.0000	2.5778	0.0000	2.4802	0.0000	0.0000	0.0000	-1.5254	0.0000	5.8501	-0.8312	0.7995	24.3813	10.6933	50.7141	0.1513	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	17.1687	93.2858	10.6425	0.0000	0.1518	17.1940	7.1121	0.0000	0.2314	0.0000	2.9498	0.0000	0.0000	0.0187	-0.7510	0.0000	5.7384	0.8429	2.9608	18.2382	10.4879	34.0459	0.0000	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	22.5039	120.4400	13.1872	0.0234	0.1669	22.5134	4.3786	0.0000	1.1249	0.0185	0.1927	0.0000	0.0234	0.5498	1.1492	0.0000	5.7835	4.0169	3.7421	23.5611	13.0300	3.3606	0.0400	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	19.4303	167.6142	12.2308	0.0222	0.7614	19.4308	5.8760	0.0000	1.9149	0.0059	0.3255	0.0000	0.0222	0.4922	-0.5591	0.0000	6.2531	3.9911	5.2099	20.4912	12.2588	3.7298	0.1160	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	16.3992	171.6707	11.1407	0.0000	3.9346	16.4045	8.8056	0.0000	6.4565	0.0011	1.0314	0.0000	0.0000	1.1676	0.4482	0.0000	6.3881	7.1669	7.0900	17.3358	11.4569	9.8700	0.3236	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	35.5535	46.5763	17.1904	0.1865	0.5330	35.5537	2.4788	0.0000	0.2661	0.0027	0.0289	0.0000	0.1865	0.1309	1.2382	0.0000	4.3691	1.2856	1.8877	36.5579	17.3383	0.7385	0.0474	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	24.8858	97.5880	14.0280	0.0000	0.0022	24.8864	3.4919	0.0000	0.6041	0.0000	0.0412	0.0000	0.0000	0.4099	1.2386	0.0000	5.3851	2.5460	3.4465	25.9668	13.6996	1.0355	0.0518	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	21.8582	144.6115	13.1106	0.0000	0.5495	21.8582	5.0368	0.0000	1.5293	0.0000	0.0051	0.0000	0.0000	0.4405	-0.1775	0.0000	6.0051	3.4189	4.9197	22.9015	13.0207	0.0699	0.0508	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	18.1597	186.8487	12.1745	0.0000	2.8614	18.1597	7.0914	0.0000	3.7584	0.0000	0.0834	0.0000	0.0000	0.5790	0.6071	0.0000	6.3625	5.7117	6.9098	19.2169	12.3302	0.7272	0.1913	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	33.7422	40.4493	16.2122	0.0000	0.0000	33.7426	1.9402	0.0000	0.1304	0.0000	0.0000	0.0000	0.0000	0.1303	1.9062	0.0000	4.7050	1.1820	1.9402	34.7836	16.2485	0.0000	0.0000	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	15.8961	155.2374	10.7791	0.0000	4.4481	15.9035	9.7028	0.0000	7.7111	0.0043	1.6422	0.0000	0.0000	1.5089	0.3969	0.0000	6.3868	8.2642	7.1891	16.8035	11.2242	15.2960	0.4390	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	20.2813	141.9973	12.3694	0.0458	0.4851	20.3077	5.4905	0.0000	1.8640	0.0361	0.6468	0.0000	0.0458	0.7843	1.9054	0.0000	6.1126	5.8966	4.1062	21.3361	12.3671	10.6025	0.0316	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	17.2377	196.1122	11.3944	0.0478	1.1088	17.2387	7.2172	0.0000	2.5783	0.0000	1.0847	0.0000	0.0478	0.6180	-1.2320	0.0000	6.5312	5.2107	5.7466	18.3152	11.5272	12.2272	0.2226	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	58.3575	62.7397	25.7024	0.6061	0.1564	58.3575	3.2391	0.0000	0.9717	0.0089	0.9230	0.0000	0.6061	0.1322	-0.2164	0.0000	4.0134	2.2907	1.0730	59.1812	25.4921	18.7129	0.0583	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	45.2606	158.3601	21.6284	0.0875	10.7957	45.2820	12.3130	159.0779	12.7590	0.0011	3.5720	159.0779	0.0875	0.5167	2.2161	159.0779	4.6488	10.0392	8.2000	46.1202	23.3421	27.8993	0.6343	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	88.1376	70.9009	35.4136	1.1537	9.6823	88.2660	18.2039	15.3502	11.7989	0.0241	4.5441	17.3869	1.1537	0.8345	2.7972	20.3633	3.1343	6.1138	11.7038	89.0350	36.3790	25.3851	0.5685	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	17.7866	226.6364	12.4128	0.2017	5.6764	17.8016	11.2968	0.0000	7.4200	0.0291	3.9726	0.0000	0.2017	0.5096	0.9424	0.0000	5.6776	4.8630	6.6850	18.8728	12.9033	34.3180	0.5370	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	48.6710	41.2571	20.4267	3.2942	16.7014	48.6985	11.1603	14.7880	20.3062	0.0488	5.2499	14.8410	3.2942	0.9553	0.5149	15.9775	2.9375	3.1625	4.0990	49.7360	23.4195	46.0079	1.3995	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	62.1209	139.0976	21.7138	0.0000	1.3528	62.9600	8.5670	0.0000	1.8597	0.0006	1.8421	0.0000	0.0000	0.2852	-0.7036	0.0000	4.3560	3.0273	6.3985	63.9425	21.7175	23.5070	0.2210	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	18.7324	303.0311	9.1891	0.0000	0.0000	18.7324	10.3242	0.0000	0.1851	0.0000	0.0000	0.0000	0.0000	0.0000	1.6056	0.0000	4.5574	-1.0959	10.3242	19.9724	9.0320	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	16.7875	253.9173	12.0147	0.0000	0.0000	16.7875	6.0678	0.0000	0.0000	0.0000	2.9270	0.0000	0.0000	0.0000	-10.4069	0.0000	4.9021	2.6963	3.1408	18.0429	12.2116	48.2378	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	18.3040	154.5019	14.8153	0.0000	0.0000	18.3040	8.9370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0451	0.0000	4.8318	7.5176	8.9370	19.5714	15.4851	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	38.8271	110.3167	11.9553	0.0000	0.0000	38.8271	3.0900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2591	0.0000	2.2539	2.1849	3.0900	39.7635	15.3206	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	17.9892	269.8214	14.5479	0.0000	0.3098	17.9892	2.4094	0.0000	0.3098	0.0000	0.7953	0.0000	0.0000	0.0000	-1.2276	0.0000	4.2070	-4.2065	1.6141	19.2463	15.9356	33.0080	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	9.2249	350.0000	6.2540	0.0000	0.0000	17.2731	-29.5853	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-11.9138	0.0000	7.1207	-25.5462	-29.5853	18.5265	6.4961	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	12.4917	303.6218	10.9641	0.0000	0.0000	12.4917	4.6474	0.0000	0.4269	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4488	0.0000	6.5232	3.2828	4.6474	13.5136	10.8065	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	20.5560	75.5237	13.7281	0.0000	0.0000	20.5560	5.9227	0.0000	0.0000	0.0000	8.7781	0.0000	0.0000	0.0000	-12.7296	0.0000	3.5937	-1.0493	-2.8554	21.8241	12.9840	148.2127	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	19.3166	239.7907	12.5763	0.0000	0.0000	19.3166	4.7287	0.0000	0.0000	0.0000	4.7734	0.0000	0.0000	0.0000	17.6503	0.0000	4.2440	2.4896	-0.0447	20.5679	13.1710	100.9456	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	24.0605	205.1254	13.2038	0.0000	0.0000	24.0605	7.0952	0.0000	1.7457	0.0000	0.0000	0.0000	0.0000	0.0000	14.8334	0.0000	3.0378	25.2033	7.0952	25.2571	14.1272	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	17.7919	91.3178	10.4500	0.0000	0.7769	17.7919	8.1263	0.0000	2.7512	0.0000	4.6846	0.0000	0.0000	1.1805	-5.0449	0.0000	3.9360	1.0532	3.4416	18.7117	10.1223	57.6479	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	15.1878	350.2132	12.1278	0.0000	0.0000	15.1878	0.6115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-16.4022	0.0000	5.1153	-2.8337	0.6115	16.4415	12.1263	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	14.1915	217.6639	10.2743	0.0000	0.0000	14.1915	8.3261	0.0000	4.5887	0.0000	0.0000	0.0000	0.0000	4.5887	-17.6199	0.0000	5.1191	6.0164	8.3261	15.4324	9.8944	0.0000	0.0000	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	16.9952	185.2557	11.3319	0.1397	1.5928	17.0191	9.7185	24.2411	2.4583	0.0000	3.3306	24.3821	0.1397	0.1712	-0.9983	25.4102	6.0031	2.8668	5.6552	18.0941	11.3881	30.6220	0.0000	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	16.9141	2.3283	15.0683	3.7242	3.9529	17.1364	19.7991	12.6024	6.9590	0.0000	12.4430	12.6024	3.7242	0.0000	-8.9702	14.5674	5.2766	17.2703	7.3560	19.0302	16.1211	43.3529	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	15.2299	0.7255	13.7211	6.0623	9.8719	15.8412	18.3960	12.6024	13.7331	0.0000	14.8868	12.6024	6.0623	0.0000	-1.1639	14.5674	5.4064	5.6332	3.5092	18.2720	16.3217	62.5796	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	17.2978	0.0000	16.7693	0.0000	0.0000	17.2978	5.0746	0.0000	5.0598	0.0000	0.0000	0.0000	0.0000	0.0000	4.2168	0.0000	5.0834	3.8839	5.0746	18.5691	17.5421	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	26.5444	11.7643	23.3764	0.0000	0.0000	26.5444	5.9696	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.3190	0.0000	3.1240	8.0008	5.9696	27.8328	23.2943	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	16.5203	2.7362	14.2679	1.7248	0.5251	16.5203	28.4296	0.0000	3.5181	0.0000	17.2468	0.0000	1.7248	0.0000	-31.8816	0.0000	5.6371	32.2494	11.1828	18.0710	14.4159	45.9186	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	15.2124	0.0000	13.6494	9.8181	1.8935	15.2124	19.4430	0.0000	2.4852	0.0000	8.3394	0.0000	9.8181	0.0000	17.9734	0.0000	5.6614	26.5582	11.1035	17.5584	13.5451	42.8885	0.0000	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	16.1483	196.3571	11.0450	0.1453	1.7347	16.1719	10.2825	24.9257	2.5582	0.0000	3.7355	25.0750	0.1453	0.1401	-1.1204	26.0480	6.0797	2.7882	5.8272	17.2536	11.1066	33.9031	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	19.0542	185.2135	12.2684	0.1087	0.7712	19.0587	8.8603	0.0000	1.1664	0.0000	2.5679	0.0000	0.1087	0.0451	-2.4056	0.0000	5.1057	-0.1446	5.6667	20.0895	12.0159	26.8574	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	15.9861	285.8322	11.2584	0.0000	2.0550	15.9861	10.2869	0.0000	6.1722	0.0000	5.0589	0.0000	0.0000	3.9567	-4.3123	0.0000	5.1006	-2.7394	5.2280	17.1003	10.9615	47.9009	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	16.3806	345.4275	10.9268	0.4045	2.6885	16.6724	5.5183	0.0000	4.2403	0.0000	1.8852	0.0000	0.4045	1.1301	-3.6264	0.0000	6.3415	3.8628	3.6330	17.7867	10.7376	18.8698	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	16.4735	186.2033	11.4988	0.1007	2.7075	16.4865	9.9013	0.0000	3.2712	0.0000	3.4849	0.0000	0.1007	0.5149	-1.4839	0.0000	5.8934	2.4445	5.6351	17.5732	11.5748	33.5565	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	15.9623	318.5812	12.5307	0.0061	3.5867	16.0078	9.8537	42.0809	4.9844	0.0000	1.6354	42.0809	0.0061	0.4210	2.2472	42.2724	5.9556	8.9373	7.3716	17.1798	12.8535	15.5081	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	15.8499	249.2450	10.7429	0.3565	1.9269	15.8570	12.4365	0.0000	2.9993	0.0000	4.3583	0.0000	0.3565	0.1358	0.1967	0.0000	6.1279	6.5089	7.1240	16.9872	10.7822	32.4274	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	12.7708	268.4853	9.4528	0.4130	5.9646	12.8434	6.3272	0.0000	7.9400	0.0000	2.3924	0.0000	0.4130	0.7160	-0.4886	0.0000	7.9606	4.9936	3.9348	13.9066	10.0664	31.1821	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	2422.6868	159.1458	30.8879	0.7121	10.1124	2422.6868	7.3343	0.0000	11.0768	0.0000	1.6259	0.0000	0.7121	0.4438	3.4359	0.0000	3.9770	5.8300	5.7083	2423.4944	33.8120	21.3325	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	15.8320	296.0257	9.6197	0.0000	0.0000	15.8320	2.7943	0.0000	0.0000	0.0000	0.5829	0.0000	0.0000	0.0000	-8.8604	0.0000	6.5466	-3.6159	2.2114	17.0343	9.2062	35.3028	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	15.6532	310.9985	10.4573	0.1153	0.2148	15.7151	9.5410	0.0000	0.7061	0.0000	1.9779	0.0000	0.1153	0.0397	-2.8518	0.0000	6.7747	4.3863	6.7777	16.8026	10.3014	17.3855	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	16.4912	271.8626	11.1261	0.1402	0.5333	16.5908	10.7306	0.0000	1.1602	0.0000	2.9713	0.0000	0.1402	0.0973	-0.7080	0.0000	6.1564	3.9648	6.8804	17.7146	10.9335	27.1265	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	28.2968	214.8543	10.6993	0.0000	0.2801	28.4975	7.0383	0.0000	2.3808	0.0000	1.5097	0.0000	0.0000	2.1007	6.1731	0.0000	5.4895	2.3118	5.5285	29.7614	10.7657	13.7410	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	15.3051	169.0908	9.8025	0.0000	6.0029	15.3051	9.4969	0.0000	7.2728	0.0000	6.5731	0.0000	0.0000	1.2526	-2.6126	0.0000	6.8778	0.1760	2.9237	16.3858	10.1616	56.3070	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	14.6016	278.2605	10.7997	0.0000	0.1828	14.6016	10.0969	0.0000	0.3855	0.0000	2.0444	0.0000	0.0000	0.0353	-4.2037	0.0000	6.1001	4.7541	8.0524	15.7429	11.0087	15.7721	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	16.3867	154.2458	11.0044	0.1235	2.2075	16.3999	9.4050	13.7739	3.2482	0.0000	3.5464	13.7739	0.1235	0.3202	-1.8016	15.3880	5.8220	1.1480	5.1615	17.4067	11.0987	36.6202	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	15.0623	168.0888	10.6903	0.0063	1.5158	15.0625	10.4942	0.0000	3.0999	0.0000	3.3600	0.0000	0.0063	0.9115	-0.8711	0.0000	6.4285	3.4746	6.7255	16.1569	10.6601	31.4542	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	15.9708	104.7677	11.2778	0.0000	2.5889	15.9708	10.5559	0.0000	3.1665	0.0000	4.4737	0.0000	0.0000	0.0345	-0.7766	0.0000	5.9136	1.4529	5.4814	17.0255	11.4992	40.3248	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	16.9107	113.5292	11.3220	0.0000	1.3890	16.9164	9.7491	0.0000	2.0522	0.0000	4.4409	0.0000	0.0000	0.0131	-1.6211	0.0000	5.6326	0.7618	4.7738	18.0689	11.2952	41.9098	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	17.1255	188.8849	11.5766	0.0000	1.8203	17.1255	9.4970	0.0000	2.3578	0.0000	3.9598	0.0000	0.0000	0.0747	-1.7759	0.0000	5.9359	-0.3100	4.7284	18.1917	11.4945	41.0553	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	16.3417	239.1846	11.1485	0.0000	0.6312	16.3462	10.6450	0.0000	0.9852	0.0000	3.6121	0.0000	0.0000	0.0100	-0.8185	0.0000	6.1530	2.7251	6.4702	17.3229	11.0370	30.8955	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	16.6793	235.8062	12.0716	0.1842	7.9964	16.6793	10.0462	0.0000	9.0263	0.0000	3.9418	0.0000	0.1842	0.5336	-0.0037	0.0000	6.5410	3.9481	6.1044	17.5854	12.3558	39.7257	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	13.2020	350.3865	10.2635	0.0000	5.7585	13.2020	7.5559	0.0000	7.3015	0.0000	1.1401	0.0000	0.0000	0.0741	5.8092	0.0000	7.2312	19.0189	6.0961	14.1999	10.8669	14.2774	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	15.4389	205.8236	10.4283	0.0000	2.8533	15.4534	7.0375	17.6213	3.9901	0.0000	0.9298	17.6213	0.0000	0.3450	0.1859	18.4231	7.3794	4.5481	5.8164	16.4022	10.4281	9.6712	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	15.1997	255.6506	10.5177	0.0000	1.5147	15.2389	9.3062	0.0000	3.4938	0.0000	2.8931	0.0000	0.0000	0.8770	-1.8286	0.0000	6.6563	3.5591	5.7500	16.2492	10.5427	32.3986	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	39.5850	88.8792	14.6076	0.0000	0.0000	39.5850	9.0808	0.0000	0.0000	0.0000	9.4944	0.0000	0.0000	0.0000	-5.8894	0.0000	2.0585	2.3953	-0.4135	40.8563	12.5510	104.5544	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	15.2440	170.6054	10.7064	0.0000	1.5097	15.2512	10.9666	0.0000	2.1365	0.0000	6.3658	0.0000	0.0000	0.0957	-0.6137	0.0000	6.4502	2.0782	3.8944	16.3448	10.7311	56.3983	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	16.0618	210.1151	10.8993	0.0000	1.9442	16.1114	10.3830	0.0000	2.2003	0.0000	3.6596	0.0000	0.0000	0.0000	-1.3168	0.0000	5.8013	1.3904	6.0567	17.1147	10.9101	31.7715	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	15.2590	196.7377	10.7954	0.0783	1.4498	15.2660	11.1954	0.0000	2.2247	0.0000	5.2211	0.0000	0.0783	0.1207	-0.6030	0.0000	6.5189	2.4451	5.2723	16.3773	10.8319	42.9832	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	15.9731	195.0896	11.1067	0.0000	1.9999	15.9731	11.1704	0.0000	2.6093	0.0000	6.1591	0.0000	0.0000	0.0715	0.3482	0.0000	6.0159	5.4077	4.9519	17.1374	11.1272	51.4724	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	15.2918	97.5000	11.5461	0.0148	1.9981	15.3168	10.4560	0.0000	2.7511	0.0000	3.5582	0.0000	0.0148	0.0632	0.7556	0.0000	6.0983	4.1405	6.4000	16.4288	11.7144	30.5366	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	34.0673	231.8754	18.5433	0.0000	1.4982	34.0673	24.3399	39.2296	2.6542	0.0000	13.7418	39.2296	0.0000	0.7587	-4.1879	39.2296	3.8621	5.6860	10.5981	35.0711	18.2411	24.3382	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	14.4171	335.8014	11.2153	0.0000	2.4507	14.8151	6.8145	0.0000	2.8885	0.0000	0.7783	0.0000	0.0000	0.3214	-8.3894	0.0000	7.6976	4.2720	6.0361	15.8279	10.9833	12.6627	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	13.6528	384.8484	10.3695	0.3647	3.4618	13.6528	8.8517	0.0000	4.0854	0.0000	1.6353	0.0000	0.3647	0.1112	2.2292	0.0000	7.0963	12.8052	6.8949	14.8119	10.7022	20.1568	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	19.3535	220.0187	10.9763	0.0000	0.8578	19.3535	13.7923	0.0000	1.5238	0.0000	10.0827	0.0000	0.0000	0.0263	-2.7917	0.0000	4.7985	1.5642	3.5189	20.5117	10.7529	63.0323	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	16.8071	204.7113	10.5176	0.0000	2.5790	16.8456	9.6367	26.5117	3.2510	0.0000	2.2543	26.5949	0.0000	0.1380	0.3157	27.6097	5.8672	6.4745	6.8952	17.8832	10.8042	22.3045	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	14.2013	346.0842	10.6771	0.4650	5.6312	14.2834	8.5504	14.8066	7.3228	0.0000	1.9015	14.8066	0.4650	0.5613	6.5198	15.2466	6.5270	21.6485	6.1447	15.3184	11.2902	18.2823	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	14.2320	108.6345	10.5032	0.0000	1.8016	14.2639	11.8120	0.0000	3.2863	0.0000	6.2206	0.0000	0.0000	0.0627	-0.2658	0.0000	6.4096	2.1898	4.7563	15.3195	10.6529	52.3865	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	17.7011	171.7234	11.1819	0.0355	1.9167	17.7163	8.8602	14.3040	3.1591	0.0000	2.7525	14.3094	0.0355	0.5784	-1.8690	15.3360	6.1740	2.0539	5.5835	18.7606	11.2942	29.7147	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	16.3805	185.9276	11.0189	0.0023	1.0753	16.3825	12.3337	0.0000	1.4345	0.0000	6.0313	0.0000	0.0023	0.0034	-1.8443	0.0000	5.9868	1.3956	5.4958	17.4543	10.9398	45.6048	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	14.6549	328.5270	11.3049	0.0000	3.2389	14.6549	11.4763	0.0000	3.6665	0.0000	6.3276	0.0000	0.0000	0.3168	3.6698	0.0000	6.1795	11.2204	5.1486	15.7645	11.5426	54.1158	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	13.5556	246.3983	9.9976	0.4840	4.0827	13.6301	8.9605	20.5866	5.1438	0.0000	2.8244	20.5866	0.4840	0.3120	-1.6026	22.7810	7.1842	4.7732	5.7454	14.8110	10.2707	32.4684	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	25.9908	104.3206	15.5692	0.0000	3.5280	26.7354	8.4912	0.0000	6.3725	0.0000	5.0300	0.0000	0.0000	2.4492	-5.2789	0.0000	3.9246	-0.8088	3.4612	28.0380	15.9493	37.0572	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	14.9365	239.3980	11.5279	1.1242	13.8512	14.9365	15.9986	0.0000	18.0175	0.0000	3.0155	0.0000	1.1242	0.4901	-1.4177	0.0000	6.6227	8.6115	12.9830	16.0539	12.8682	26.0653	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	16.1616	281.2305	10.5641	0.0000	1.4245	16.1616	9.3414	0.0000	2.1745	0.0000	2.2242	0.0000	0.0000	0.1476	-0.9831	0.0000	6.0812	5.5383	6.4259	17.1919	10.7149	26.4108	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	15.8971	83.4805	11.5234	0.0000	1.9887	15.9245	11.1477	13.2230	2.9186	0.0000	5.1223	13.3341	0.0000	0.0876	-1.0806	14.6754	5.8375	2.3892	5.4005	17.0451	11.7653	43.6316	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	14.9010	260.4199	10.6981	0.0304	1.0006	14.9759	10.6378	0.0000	1.8612	0.0000	3.1141	0.0000	0.0304	0.0410	-1.4903	0.0000	6.5754	3.0154	6.5963	16.0283	10.7130	29.3932	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	18.6776	201.1758	11.0033	0.0686	2.0449	18.7039	11.4673	55.1173	2.5693	0.0000	4.1062	55.1173	0.0686	0.0101	-1.8648	55.1173	5.3138	2.6521	6.6473	19.7494	10.9796	32.3520	0.0000	
