Reporting Period	Peer Group Description	Peer Group	UBPSE690	UBPSE669	UBPSE698	UBPSE673	UBPSE683	UBPSE681	UBPSE666	UBPSE695	UBPSE700	UBPSE708	UBPSE680	UBPSF901	UBPSE682	UBPSE667	UBPSE694	UBPSJA33	UBPSE685	UBPSE679	UBPSHR62	UBPSE702	UBPSE697	UBPSE684	UBPSHR60	UBPSE674	UBPSJ247	UBPSE665	UBPSE696	UBPSE701	UBPSE707	UBPSE671	UBPSE687	UBPSE677	UBPSHP01	UBPSF900	UBPSE668	UBPSE699	UBPSE672	UBPSE686	UBPSE704	UBPSE692	UBPSE678	UBPSE703	UBPSE675	UBPSE689	UBPSE710	UBPSE691	UBPSE709	UBPSE693	UBPSE706	UBPSE670	UBPSE688	UBPSE676	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	5.2821	5.7689	3.5573	0.2954	0.8295	0.3913	0.1373	3.5682	0.0000	0.0000	5.1155	9.6438	1.1636	4.8057	4.4219	0.0000	2.0958	0.1462	0.0000	0.1246	3.6697	0.0000	0.1681	0.2410	0.0000	4.9430	0.0000	0.2043	0.0000	0.2954	5.9090	0.2410	0.0000	4.9566	1.3286	1.4951	0.0000	5.9558	0.0000	0.0000	5.2617	0.3088	0.0028	6.0436	0.2043	0.0000	0.0000	8.6956	0.0932	0.0700	6.0722	0.2410	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	12.8096	2.5730	3.0595	1.4396	4.1040	0.2787	0.2026	2.4005	0.0000	1.9173	3.7274	4.3375	8.5412	3.4568	2.4086	0.0000	5.3424	0.2185	1.9703	0.0121	2.4495	57.4894	1.2379	1.1127	0.0000	3.6594	2.0035	0.2076	0.6488	1.4396	4.5097	1.1127	0.0000	3.9146	0.7637	1.5293	0.0000	4.5097	0.0000	4.5850	3.9459	0.0414	1.1278	4.4221	0.2340	0.0000	0.0000	0.0000	0.0000	0.2078	4.0104	1.1127	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	6.4612	4.1856	2.3666	1.0610	12.8042	0.0695	0.2496	1.9472	0.0000	2.2030	4.2104	6.3068	21.8313	4.0037	2.2082	0.0000	8.0461	0.2625	0.8913	0.9595	1.4827	0.0000	0.7789	0.9282	0.0000	4.2533	0.0000	0.2540	0.8022	1.0610	5.1394	0.9282	0.0000	5.1775	1.3610	1.4462	0.0000	5.1394	0.0000	0.0000	4.4729	0.0773	0.9927	7.4905	0.2869	7.5635	0.0000	0.0000	0.0000	0.1180	5.5420	0.9282	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	5.2522	3.6174	2.7718	0.4283	-14.2176	0.0488	0.5540	2.3183	1.3642	1.5278	3.1190	5.0208	-4.7669	2.9031	2.3893	0.0000	1.9564	0.5947	1.2957	0.1405	2.3069	0.0371	1.1464	0.3142	0.0000	3.4647	1.7044	0.6895	0.8160	0.4229	4.5810	0.3142	1.6200	4.4007	1.0386	1.5009	0.0008	4.5823	0.0000	3.1698	3.7095	0.2474	0.3064	4.6380	0.7258	8.8154	0.0000	0.0000	0.0000	0.0432	4.5147	0.3142	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	6.2176	3.2418	2.4882	0.7818	3.4633	0.1315	0.5087	2.1206	2.0058	1.7520	3.3398	4.7128	1.4543	3.1067	2.2866	0.0000	4.3356	0.5469	1.2536	0.1958	1.9249	4.9820	1.1463	0.5965	0.0000	3.6222	1.4457	0.6087	1.3133	0.7650	4.6587	0.5965	8.6431	4.5064	0.8920	1.4340	0.0018	4.6665	0.0000	4.2899	3.8952	0.2466	0.5764	5.1077	0.6741	7.2775	4.9000	0.0000	0.0000	0.0423	4.5992	0.5965	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	13.6870	2.9070	3.0206	1.5913	-14.5175	-0.0740	0.5651	1.6275	1.4440	3.0372	3.0589	7.1290	-19.5262	2.8580	1.7153	0.0064	12.1281	0.6115	1.3558	0.0983	1.3649	0.0000	1.0579	1.1967	0.0000	3.4232	2.0316	0.6355	0.0000	1.6098	4.4728	1.1967	0.0000	4.0479	1.6195	1.2213	-0.0185	4.4737	0.0000	5.0000	3.6705	0.3793	1.1808	5.4407	0.7129	0.0000	0.0000	0.0000	0.0000	-0.0377	4.1623	1.1967	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	4.9265	2.5242	2.8099	0.7532	-28.9569	0.0029	0.6245	2.2192	1.9191	1.6862	3.0056	7.3063	-372.7488	2.8025	2.2427	0.0000	1.7064	0.6663	0.9928	0.2275	2.3110	52.4287	0.9926	0.6248	0.0000	3.4271	1.6268	0.6444	2.5398	0.7861	4.6592	0.6248	3.9772	4.5403	0.5582	1.3883	-0.0328	4.6556	0.0000	4.9373	3.6720	0.3108	0.6737	4.9410	0.7941	0.0000	0.0000	0.0000	0.0000	0.0503	4.6918	0.5944	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	4.7573	3.1587	2.7107	0.5284	15.9301	0.0219	0.6919	2.1259	1.1250	0.0000	3.3720	4.2210	15.7506	3.2118	2.1956	0.0000	0.5871	0.7263	1.5211	0.2429	2.0144	17.5123	1.1620	0.5259	0.0000	3.9037	1.8631	0.8203	1.3640	0.5284	4.7693	0.5259	1.9361	4.8211	0.5035	1.5895	0.0000	4.7703	0.0000	2.0515	4.0983	0.3393	0.5209	5.1879	0.8956	5.5172	0.0000	0.0000	0.0000	0.0281	4.7258	0.4405	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	5.1864	3.2448	3.2099	0.9087	-20.0682	0.0187	0.7069	2.0154	1.1673	1.5438	3.7542	5.2047	-27.2000	3.5270	2.0714	0.0000	4.3327	0.7522	1.1901	0.3284	1.8071	11.0974	1.2028	0.7711	0.0000	4.2339	1.6905	0.8651	0.0000	0.9083	5.3479	0.7711	2.0836	5.3357	0.6900	1.4513	0.0003	5.3479	0.0000	5.8968	4.5064	0.3763	0.8214	7.0244	0.9680	8.7412	0.0000	0.0000	0.0000	0.0638	5.2344	0.7287	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	5.8489	2.9320	3.9086	0.8840	43.4106	0.0635	0.6069	2.7906	0.6085	1.5930	3.6092	4.9309	42.3608	3.3768	2.8525	0.0000	6.0910	0.6514	1.6824	0.3619	2.0489	0.0000	1.2487	0.7174	0.0000	4.0313	1.6285	0.6496	0.8916	0.8413	4.5242	0.7168	1.6194	4.4113	0.4520	1.2213	0.0321	4.5282	0.0000	5.4369	4.3047	0.3321	0.6622	4.9919	0.7643	2.3148	0.0000	0.0000	0.0000	0.0301	4.5304	0.7168	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	8.2883	2.9025	2.5488	0.8653	3.9740	0.0268	0.7619	2.0357	1.0996	1.7927	3.5261	5.4390	13.2263	3.3365	2.0626	0.0000	4.3654	0.8101	1.4766	0.1638	2.0608	0.6355	1.1977	0.7041	0.0000	4.0985	1.7587	0.8662	0.0000	0.8692	4.9291	0.7041	2.0847	4.8536	0.5354	1.3561	-0.0038	4.9291	0.0000	0.0000	4.3363	0.4794	0.7845	7.7726	0.9237	0.0000	0.0000	0.0000	0.0000	0.1002	4.8860	0.6619	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	6.1205	2.7446	3.0151	0.8775	-6.6767	0.0115	0.6338	2.3925	1.4046	1.7552	3.2035	4.6172	-10.7606	3.0508	2.5013	-0.4310	5.4151	0.6637	1.4842	0.2083	2.3192	0.6301	1.3024	0.6592	0.0015	3.6922	1.8701	0.6932	0.3147	0.7549	4.1982	0.6574	1.7283	3.9114	0.4712	1.3148	0.0917	4.2006	0.0000	30.3841	3.8705	0.3557	0.7090	5.1599	0.8005	11.8778	0.0000	0.0000	0.0000	0.0566	4.1558	0.6574	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	6.0424	3.1852	2.5956	0.9607	-78.3617	-0.0185	0.6498	2.3167	0.7131	1.6498	3.3001	5.0280	-161.2919	3.0930	2.4169	-0.0086	5.8408	0.6867	1.7563	0.1967	2.7052	16.5595	1.2981	0.7623	0.0000	3.7429	2.0088	0.7049	0.8838	0.9607	4.4558	0.7623	1.5142	4.3193	1.0562	1.5558	0.0000	4.4565	0.0000	4.8391	3.9868	0.5056	0.7796	6.1095	0.8070	33.3333	0.0000	0.0000	0.0000	0.0023	4.4481	0.7623	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	9.5402	3.1357	3.1463	0.9079	0.5684	0.0571	0.5374	2.1198	7.8587	1.7832	3.5911	4.9933	1.8562	3.3370	2.2544	0.0033	3.8656	0.5885	1.7070	0.1654	2.1508	35.5483	1.1472	0.7094	0.0000	3.8744	1.3628	0.6034	1.2491	0.8876	4.8078	0.7094	2.0124	4.7707	0.7212	1.3129	0.0202	4.8081	0.0000	4.4716	4.1797	0.3036	0.6982	5.1866	0.6930	10.1425	0.0000	0.0000	0.0000	0.0356	4.6634	0.6744	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	2.8644	3.1870	2.3918	0.7414	-39.8248	0.1026	1.0090	2.6384	1.4014	0.0000	3.7022	4.4390	-61.5721	3.4670	2.7599	0.0000	4.0590	1.0645	1.5129	0.1948	2.6361	18.3333	1.4625	0.6729	0.0000	4.4761	3.5836	1.1794	0.0000	0.7414	5.3087	0.6729	2.0610	5.3398	0.5505	1.3748	0.0000	5.3100	0.0000	0.0000	4.7668	0.4841	0.6827	0.0000	1.2409	0.0000	0.0000	0.0000	0.0000	0.0891	5.3081	0.6182	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	4.0951	7.6692	5.8997	2.0299	35.5739	0.1413	0.6614	2.6327	1.5552	1.7107	2.9832	4.2601	54.5471	2.8551	2.6655	-0.1052	-0.1647	0.6928	1.3181	0.3557	3.1397	28.4221	1.1533	1.3732	0.0000	3.5166	1.3896	0.8593	0.0000	2.0301	4.5640	1.3732	2.3298	4.6062	6.8968	1.4584	-0.0001	4.5662	0.0000	3.0798	3.6760	0.3809	1.3229	6.6084	2.8235	0.0000	0.0000	0.0000	0.0000	0.0421	4.5589	1.3732	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	3.6144	44.0724	2.3403	6.3101	139.3750	0.0129	0.1313	1.7689	0.0000	0.0000	2.6712	3.8585	91.0000	2.4437	1.8375	0.0000	7.1552	0.1342	0.7272	0.0370	1.7257	0.0000	0.6221	4.6185	0.0000	2.5750	0.8699	0.1671	0.0000	6.3101	4.7614	4.6185	0.0000	4.9044	47.9388	1.5120	0.0000	4.7614	0.0000	0.0000	2.8055	0.0589	4.6143	4.3572	0.1671	0.0000	0.0000	0.0000	0.0000	0.0000	4.8226	4.6185	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	4.9019	3.6466	3.4365	0.0539	-65.1927	0.0289	0.6276	2.2781	0.0000	1.5478	3.2748	6.0817	-99.4087	3.1485	2.2884	0.0000	-4.6730	0.6506	1.3904	0.2436	2.0593	0.0000	1.1415	-0.0758	0.0000	3.7761	1.5172	0.7207	1.0509	0.0564	4.6195	-0.0758	2.0202	4.8647	0.6279	1.2303	-0.0024	4.6196	0.0000	4.9695	3.9254	0.3530	-0.0261	3.3363	0.7784	0.0000	0.0000	0.0000	0.0000	0.0734	4.7771	-0.0758	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	3.7017	1.4514	2.2403	1.0825	1.1755	0.5346	0.4610	2.2057	1.0752	1.5122	2.7433	5.1172	1.4892	2.7235	2.2072	0.0000	8.6082	0.4653	1.6529	0.4540	4.5973	0.0000	30.0283	0.8243	0.0000	3.1846	1.7427	0.5054	0.0000	1.0825	4.4185	0.8243	0.0000	2.7548	0.2025	1.5772	0.0000	4.4185	0.0000	4.0628	3.2086	0.2190	0.8770	4.8547	0.5353	11.4915	0.0000	0.0000	0.0000	0.3921	3.7095	0.8243	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	6.3661	2.9622	2.6411	0.7391	-29.9172	0.0347	0.5017	2.4566	0.9071	1.4962	3.3622	4.6752	23.4027	3.1851	2.5820	-0.1168	5.1580	0.5282	1.3863	0.1665	2.4828	3.7608	1.1156	0.5828	0.0000	3.6869	2.0890	0.5111	0.2713	0.7055	4.2251	0.5828	1.7446	3.9117	0.6023	1.7643	0.0336	4.2358	0.0000	4.7124	3.8905	0.2634	0.6550	4.7506	0.6372	0.0000	0.0000	0.0000	0.0000	0.0984	4.1470	0.5828	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	4.2467	2.1822	3.3192	0.6185	-47.9961	0.0445	0.7118	2.3264	1.3874	2.1112	2.7601	4.5803	-64.7441	2.6187	2.3696	-0.0002	3.3814	0.7478	1.4215	0.3298	2.4500	2.8559	1.2293	0.4584	0.0000	3.3262	2.0494	0.7202	2.3746	0.6191	4.0640	0.4584	2.3307	3.8158	0.2321	1.3145	0.0000	4.0677	0.0000	4.5445	3.5043	0.3471	0.4595	6.0259	0.8656	0.0000	0.0000	0.0000	0.0000	0.0513	4.0218	0.4584	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	2.7419	4.4472	6.3591	0.6227	30.4136	0.0347	0.7327	2.1582	1.4748	0.0000	3.5006	5.8029	24.9705	3.2966	2.1582	0.0000	2.8098	0.7753	1.3859	0.4039	2.4105	26.5392	1.0547	0.5203	0.0000	4.0294	1.3704	0.7753	2.3952	0.6227	5.4274	0.5203	1.4920	5.5285	1.8121	1.6589	0.0000	5.4274	0.0000	0.0000	4.2760	0.6152	0.5416	6.0215	0.9606	0.0000	0.0000	0.0000	0.0000	0.0388	5.4853	0.4782	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	9.2055	2.8545	2.8457	0.8541	38.8341	0.0417	0.6674	2.2970	1.0037	2.2634	3.3869	5.0147	109.2679	3.1967	2.3610	0.0000	4.7999	0.7017	1.3911	0.3403	2.2961	1.2401	1.2858	0.6589	0.0000	3.8559	2.0293	0.8027	1.4291	0.8393	4.5805	0.6588	2.0713	4.3389	0.5392	1.5078	0.0048	4.5814	0.0000	3.0637	4.0798	0.4713	0.6733	6.5042	0.8838	6.3081	0.0000	0.0000	0.0000	0.0556	4.5102	0.6586	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	5.1356	2.7486	2.3668	0.7737	-39.0988	0.0043	0.6295	1.9914	0.4243	1.9589	3.5583	5.2317	-91.2369	3.2762	2.0956	-0.1663	3.2508	0.6831	1.3876	0.2023	2.1467	8.2651	1.0666	0.6186	0.0000	3.9058	1.7483	0.7624	0.0000	0.7686	5.0560	0.6186	2.2378	4.9471	0.2672	1.7214	0.0051	5.0575	0.0000	0.0000	4.2415	0.3840	0.6327	5.2732	0.8062	11.4596	0.0000	0.0000	0.0000	0.0170	5.0036	0.6186	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	5.1009	3.6447	0.9169	0.8904	429.2500	0.0324	0.4634	1.7998	0.0000	2.0104	3.6384	4.7615	387.1072	3.3776	1.8077	0.0000	8.0477	0.5047	1.6728	0.0326	1.5634	0.0000	1.2499	0.8064	0.0000	3.8411	1.9392	0.4366	0.0000	0.8904	4.3701	0.8064	2.1392	3.9926	1.1859	1.2746	0.0000	4.3646	0.0000	2.6811	4.1431	0.1668	0.8061	4.8086	0.5928	0.0000	0.0000	0.0000	0.0000	0.0283	4.2009	0.6887	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	5.2780	3.3817	2.7593	0.6675	-5.0800	0.0314	0.6186	2.2467	2.6670	8.4139	3.3367	4.7422	-5.8187	3.1491	2.3465	0.0000	2.8033	0.6571	1.4646	0.1815	2.0468	9.1386	1.1852	0.5589	-0.0192	3.7652	1.8710	0.6740	0.7865	0.6780	4.5258	0.5589	2.1532	4.4495	0.8605	1.4509	-0.0001	4.5259	0.0000	2.5127	3.9881	0.2196	0.5765	5.1293	0.7744	9.7579	0.0000	0.0000	0.0000	0.0251	4.4914	0.5425	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	7.4761	2.9847	2.2584	1.2975	14.4196	-0.4972	0.5901	2.2465	1.6077	1.6840	3.8240	7.0808	71.5127	3.6496	2.3582	0.0000	6.8953	0.6254	1.0250	0.1641	2.5914	20.3097	1.0515	1.1764	0.0000	4.2398	0.0000	0.5384	0.0000	1.2984	5.2232	1.1764	0.0000	4.9245	0.5831	1.5073	-0.0008	5.2260	0.0000	5.2631	4.4495	0.2096	1.4803	5.4097	0.7322	12.5886	0.0000	0.0000	0.0000	-0.0504	5.1848	1.0375	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	2.7198	4.3150	2.0703	0.0784	40.4435	0.0122	0.1253	1.6744	0.0000	0.0000	3.5713	5.0125	45.7741	3.3756	1.6744	0.0000	-58.9687	0.1324	0.3613	0.0227	1.6912	0.0000	0.4268	-0.1201	0.0000	3.5009	1.4786	0.1605	0.0000	0.0802	5.1069	-0.1201	4.0000	5.5199	0.3629	1.4721	-0.0017	5.1102	0.0000	0.0000	3.7037	0.1282	-0.7860	5.6784	0.1663	0.0000	0.0000	0.0000	0.0000	-0.6567	5.0916	-0.1201	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	6.2246	2.4376	2.6416	0.7964	9.3217	0.0477	0.7153	2.3454	0.6385	1.8187	3.0556	4.5240	34.8305	2.8874	2.4324	0.0052	3.9127	0.7524	1.7412	0.3257	2.6077	1.2417	1.3904	0.6074	0.0000	3.6224	1.8063	0.8449	0.7773	0.8056	4.4967	0.6075	2.0184	4.3304	0.3588	1.3613	-0.0098	4.4914	0.0000	5.0190	3.8121	0.3309	0.6459	4.2671	0.9430	7.4064	0.0000	0.0000	0.3667	0.0688	4.4541	0.5963	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	5.7770	3.7370	4.1778	0.5237	206.7516	0.0800	0.9285	3.7434	0.0000	1.9057	3.5997	5.5870	333.0421	3.4354	3.8124	0.0000	3.6089	0.9739	1.8549	0.2754	2.0157	0.0000	1.6402	0.4360	0.0000	4.3640	2.3950	1.0818	0.0000	0.5203	4.9066	0.4360	1.7505	4.4677	1.0503	1.5518	0.0034	4.9066	0.0000	3.9800	4.5736	0.5740	0.5943	4.9256	1.1752	0.0000	0.0000	0.0000	0.0000	0.2283	4.7134	0.4097	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	6.0093	2.8463	1.8532	0.7265	-53.0149	0.3469	0.4654	2.2389	1.1530	0.0000	3.5323	4.5180	-18.3853	3.2436	2.3341	0.0000	3.4265	0.5051	0.9653	0.0900	2.5555	7.2004	0.7709	0.6029	0.0000	3.7090	2.0441	0.5725	2.7586	0.7312	5.1075	0.6029	1.7614	5.2747	0.3361	1.7185	-0.0047	5.1075	0.0000	8.6956	4.0374	0.1885	0.5015	4.7859	0.6195	0.0000	0.0000	0.0000	0.0000	0.0021	4.9900	0.6029	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	5.2773	4.1539	3.1405	2.3553	19.3113	1.8378	0.6689	2.7791	0.0000	1.9324	5.2242	5.3056	122.1912	5.0395	3.1550	0.0000	11.4027	0.6983	1.0070	0.6128	2.1240	32.2895	1.1843	1.9093	0.0000	5.7085	3.7127	0.9265	1.9361	2.3280	6.7254	1.9093	1.8456	5.1194	2.9863	1.2683	0.0272	6.7254	0.0000	5.4566	5.9225	0.5656	2.0566	5.5904	1.0028	34.5695	0.0000	0.0000	0.0000	1.5438	5.0297	1.7890	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	5.4890	2.6336	2.6962	0.8841	329.3559	0.0244	0.4831	1.9717	1.5360	3.1372	3.3560	4.4615	520.9374	3.1513	2.0846	0.0000	2.8092	0.5120	1.3030	0.1377	1.8890	15.7648	0.9598	0.6670	0.0000	3.6345	1.7965	0.5907	0.4934	0.8841	4.9390	0.6670	2.4481	5.2366	0.3824	1.2500	0.0000	4.9434	0.0000	10.3846	3.8681	0.2620	0.6709	6.2396	0.6568	0.0000	0.0000	0.0000	0.0000	0.0160	4.8804	0.6503	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	6.7493	3.2767	2.9701	1.2584	-17.9698	0.1240	0.6302	2.5455	1.6963	1.9510	3.9844	5.2409	-36.3694	3.7422	2.6314	-0.0027	8.5933	0.6694	1.2660	0.3963	2.0766	4.9131	1.1919	1.0722	0.0000	4.3679	1.8737	0.8128	0.0000	1.2582	5.5540	1.0722	1.9813	5.5056	0.8652	1.6931	0.0010	5.5485	0.0000	4.7680	4.6456	0.4812	1.0296	5.8146	0.9034	8.1451	8.6400	0.0000	0.0000	0.0557	5.3753	0.9860	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	11.3259	14.2083	6.5546	5.4506	0.9691	1.8840	1.2963	6.0090	0.0000	2.3743	5.8454	0.0000	5.1728	5.7815	6.0090	-0.0030	-2.9856	1.3107	1.1357	1.4044	2.8877	107.8724	2.1159	4.2080	0.0000	7.0779	2.7005	1.5085	0.0000	5.4506	8.7551	4.2080	0.0000	0.0000	15.8943	1.5418	0.0000	8.7551	0.0000	0.0000	7.1561	1.4243	4.7788	6.8298	1.5369	12.2667	0.0000	0.0000	0.0000	2.0137	0.0000	4.2080	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	6.2444	3.4737	2.6960	0.4909	-61.9936	0.0247	0.4735	2.2174	1.2461	1.6725	3.4772	4.6296	-34.2384	3.2094	2.2676	0.0000	3.9698	0.5079	1.2477	0.3218	2.2313	0.0000	0.9852	0.4248	0.0000	3.6830	1.8420	0.5287	0.1523	0.3780	4.4085	0.4248	1.5828	4.3141	0.7259	1.1398	0.1129	4.4143	0.0000	0.0000	3.9851	0.2829	0.4823	5.1643	0.6327	0.0000	0.0000	0.0000	0.0000	0.0837	4.4104	0.4248	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	3.3911	1.5634	2.8308	1.1538	28.6718	-0.2544	0.3065	2.1260	1.5414	1.5166	2.6600	7.1174	3606.6083	2.5667	2.1261	-0.0008	7.7235	0.3238	0.5460	2.4191	2.3555	0.0000	0.6273	0.8700	0.0000	2.8733	2.0858	0.3475	1.5131	1.1241	4.3168	0.8700	0.0000	5.2231	0.0533	1.4388	0.0296	4.3168	0.0000	0.0000	2.9839	0.2385	0.8097	0.0000	0.3657	0.0000	0.0000	0.0000	0.0000	-0.0678	5.2366	0.8700	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	5.8263	2.8474	2.8078	1.2972	-16.6067	0.0003	0.5778	2.3494	0.0000	1.6113	3.7987	5.0663	-18.1577	3.5948	2.4331	0.0000	7.1170	0.6083	1.3212	0.2620	2.3953	6.6129	1.2404	1.0532	0.0000	4.1726	1.6391	0.7031	1.3333	1.2850	5.0381	1.0532	2.2032	5.3757	0.5930	1.4339	0.0122	5.0381	0.0000	1.8213	4.4071	0.3281	1.1091	4.9010	0.7713	10.6092	0.0000	0.0000	0.0000	0.0553	4.9250	1.0245	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	3.1104	2.2886	4.0766	1.0237	14.6815	0.0433	0.6568	1.4515	0.0000	0.0000	3.3045	4.9095	29.3764	3.2128	1.4595	0.0000	5.5518	0.6769	1.3519	0.1773	1.7362	0.0000	1.3279	0.7987	0.0000	3.8697	1.6472	0.7438	0.0000	1.0237	4.5421	0.7987	0.7331	4.4420	0.1595	1.3849	0.0000	4.5421	0.0000	0.0000	3.9815	0.3187	0.8346	2.1538	0.7823	0.0000	0.0000	0.0000	0.0000	0.0600	4.5286	0.7987	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	4.7485	7.1515	2.2850	0.7354	-15.3747	0.0602	0.6158	2.2691	0.9492	1.6988	3.3028	4.5903	10.9969	2.9835	2.4003	0.0000	1.3669	0.6893	1.2719	0.1670	1.9479	12.5951	1.1805	0.5578	0.0000	3.5543	1.6681	0.7257	1.3874	0.7332	4.4559	0.5578	1.4960	4.0974	4.7329	1.4315	0.0017	4.4628	0.0000	6.7472	3.9219	0.2539	0.5367	6.1546	0.8751	8.0073	7.5986	0.0000	0.0000	0.0596	4.2857	0.5578	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	8.9020	3.2906	1.8440	0.7362	9.2979	0.1787	0.4414	1.8433	1.5042	0.0000	3.2977	4.8394	9.4047	3.2032	1.9348	0.0000	4.4412	0.4505	1.0711	0.6204	2.2610	0.0000	0.9173	0.5800	0.0000	3.6446	3.3411	0.6051	0.4289	0.7362	5.2217	0.5800	0.0000	5.4776	1.0561	1.2292	0.0000	5.2221	0.0000	5.4781	3.7482	0.4300	0.7117	5.5642	0.6070	0.0000	0.0000	0.0000	0.0000	0.2324	5.1299	0.5800	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0000	64.0614	1.3116	18.0337	0.0000	0.0000	0.0002	1.5298	0.8553	0.0000	1.5701	0.0000	0.0000	0.9235	1.5833	0.0000	11.2733	0.0005	0.0000	0.0000	4.0905	23.6303	0.0000	14.4005	0.0000	0.9455	1.4954	0.0000	0.0000	18.0609	0.0000	14.4268	1.3176	0.0000	83.0233	0.7920	-0.0050	0.0000	0.0000	0.0000	1.7416	0.0000	14.4005	0.0000	1.3176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.8651	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0000	64.0614	1.3116	18.0337	0.0000	0.0000	0.0002	1.5298	0.8553	0.0000	1.5701	0.0000	0.0000	0.9235	1.5833	0.0000	11.2733	0.0005	0.0000	0.0000	4.0905	23.6303	0.0000	14.4005	0.0000	0.9455	1.4954	0.0000	0.0000	18.0609	0.0000	14.4268	1.3176	0.0000	83.0233	0.7920	-0.0050	0.0000	0.0000	0.0000	1.7416	0.0000	14.4005	0.0000	1.3176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.8651	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	25.7068	0.6836	10.2102	0.0000	0.0000	0.0000	1.3661	0.0000	0.0000	1.1220	0.0000	0.0000	0.6963	1.3935	0.0000	2.4612	0.0000	0.0000	0.0000	0.0000	45.1854	0.0000	8.2535	0.0000	0.6963	1.3971	0.0000	0.0000	10.2102	0.0000	8.2535	0.0000	0.0000	35.2206	0.9373	0.0000	0.0000	0.0000	0.0000	1.1220	0.0000	8.2535	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.9177	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	52.6701	1.2816	24.2560	0.0000	0.0000	0.0000	1.0928	0.0000	0.0000	2.1388	0.0000	0.0000	1.1052	1.2165	0.0000	17.9962	0.0000	0.0000	0.0000	0.0000	8.9690	0.0000	19.2373	0.0000	1.1052	1.0302	0.0000	0.0000	24.2560	0.0000	19.2373	0.0000	0.0000	75.8209	0.9448	0.0000	0.0000	0.0000	0.0000	2.1388	0.0000	19.2373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.5076	
