Reporting Period	Peer Group Description	Peer Group	UBPSE543	UBPSE408	UBPSE411	UBPSE023	UBPSFB70	UBPSE388	UBPSE405	UBPSE398	UBPSE586	UBPSFB69	UBPSE019	UBPSE406	UBPSE397	UBPSE587	UBPSE021	UBPSE395	UBPSFB64	UBPSE006	UBPSE022	UBPSE404	UBPSE391	UBPSE399	UBPSFB66	UBPSE401	UBPSE409	UBPSE020	UBPSE594	UBPSE400	UBPSE402	UBPSE413	UBPSFB61	UBPSFB60	UBPSE390	UBPSE412	UBPSE407	UBPSE410	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	0.0000	0.3253	27.2820	2.5839	0.0000	6.0233	0.5364	0.0000	0.0000	0.0000	1.8378	0.0000	0.4598	0.0000	19.3113	15.9167	0.0000	1.5438	2.5839	-0.0048	0.1358	0.0000	0.0000	0.1121	0.0000	122.1912	0.6409	0.0000	-0.0285	0.0000	0.0000	0.1136	1.9736	-0.8908	0.0000	6.7528	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	0.0000	0.0000	0.0000	1.0576	0.0000	19.9424	0.0000	0.0000	-0.0114	0.0000	0.0244	0.0000	0.0225	0.0000	584.7777	3.7090	0.0567	0.0160	1.0585	0.0000	0.0106	-0.0080	0.0000	0.0292	0.0000	964.1333	0.0000	0.0000	0.0025	0.0000	-0.2392	0.0329	0.0350	0.1492	0.0000	0.0687	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	0.0000	0.1206	2.2379	0.9755	-2.3734	32.0609	-0.0057	0.0000	-0.0293	0.0000	0.1240	0.0000	0.0276	-0.0083	34.7403	2.0075	0.2332	0.0557	0.9983	0.0000	0.0382	-0.0207	0.0000	0.0190	-1.8084	58.0661	0.0000	0.0000	-0.0055	0.0000	-0.0061	0.0194	0.1561	1.2281	0.0547	0.5693	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	0.0000	2.1366	1.8166	1.7847	0.0000	26.7186	0.0000	0.0000	0.0000	0.0000	1.8840	0.0000	0.0000	0.0000	0.9691	9.4234	0.0000	2.0137	1.7847	0.0000	0.5929	0.0000	0.0000	0.0000	0.0000	5.1728	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.4769	0.0000	0.0000	1.6865	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	0.0000	0.0135	0.0000	0.9711	0.0000	27.4969	0.1599	0.0000	0.0000	0.0000	0.0247	0.0000	0.0048	0.2449	24.4426	1.6253	-9.2878	0.0837	0.9770	0.0000	0.0516	0.0000	0.0000	-0.0290	0.0000	21.7253	0.0453	0.0000	-0.3985	0.0000	0.0000	0.0175	0.0764	0.0720	0.0000	-0.2946	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	0.0000	0.0000	0.0000	1.0691	0.0000	67.3264	0.0000	0.0000	0.0000	0.0000	-0.2544	0.0000	-0.2846	0.0000	44.3750	0.1379	0.0000	-0.0678	1.0691	0.0000	0.3935	0.0000	0.0000	-0.2830	0.0000	5424.5000	0.0000	0.0000	-0.7579	0.0000	-4.8556	-0.1289	0.1390	0.0000	0.0000	0.2454	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	-0.0373	-0.0012	1.1603	1.1272	0.0000	70.2757	0.0073	0.0000	-0.0812	0.0000	0.0003	0.0000	-0.0099	0.0000	55.4612	8.6167	-0.1817	0.0553	1.1361	0.0000	0.0277	-0.0631	0.0000	-0.0175	0.0000	111.3008	0.0114	0.0000	-0.0037	0.0000	-1.4151	-0.0095	0.0280	0.0000	0.0000	0.4172	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	0.0000	0.0000	0.0000	0.6732	0.0000	5.0209	0.0000	0.0000	0.0000	0.0000	0.0433	0.0000	0.0340	0.0000	14.6815	1.2618	0.0000	0.0600	0.6732	0.0000	0.0041	0.0000	0.0000	0.0385	0.0000	29.3764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0393	0.0475	0.0000	0.0000	0.3631	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	0.0000	-0.0221	2.7003	0.9007	0.7646	13.5139	-0.0003	-0.1004	0.0000	0.0000	0.0605	0.0000	0.0266	-0.0005	61.4418	2.6519	0.0120	0.0652	0.9059	-0.0071	0.0111	0.0000	0.0000	0.0249	0.4963	91.9050	-0.0001	0.0000	-0.0112	0.0000	-0.0354	0.0226	0.1021	0.1826	0.2128	0.5501	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	0.0000	0.2593	0.0000	1.6570	0.0000	13.8579	0.1523	0.0000	0.0000	0.0000	0.1787	0.0000	0.0389	0.0000	9.2979	2.3022	2.3550	0.2324	1.6634	0.0000	0.0614	0.0000	0.0000	-0.0454	0.0000	9.4047	0.3966	0.0000	0.0000	0.0000	-0.1621	-0.0380	0.2401	0.0000	0.0000	2.5258	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Bankers banks	301	0.0000	1.2053	0.5755	1.8516	0.0000	41.9656	-0.0288	0.0000	-0.0011	0.0000	0.1647	0.0000	-0.0178	-0.1124	39.5854	4.3029	0.0000	0.0806	1.8555	0.0000	0.0361	-0.0099	0.0000	-0.0044	0.0000	51.5209	-0.0031	0.0000	0.0000	0.0000	0.0000	-0.0045	0.2008	-0.2089	0.0000	0.3177	
3/31/2018 11:59:59 PM	Bankers banks	BKR	0.0000	1.2053	0.5755	1.8516	0.0000	41.9656	-0.0288	0.0000	-0.0011	0.0000	0.1647	0.0000	-0.0178	-0.1124	39.5854	4.3029	0.0000	0.0806	1.8555	0.0000	0.0361	-0.0099	0.0000	-0.0044	0.0000	51.5209	-0.0031	0.0000	0.0000	0.0000	0.0000	-0.0045	0.2008	-0.2089	0.0000	0.3177	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	0.0000	0.0000	14.2010	14.4373	0.0000	13.4118	0.0000	0.0000	0.0000	0.0000	12.5907	0.0000	0.0000	0.0000	1.1266	56.8645	0.0000	11.2952	14.4529	0.0000	1.5449	0.0000	0.0000	0.0000	0.0000	1.5853	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.1357	0.0000	0.0000	12.5911	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	0.0000	3.8652	4.9012	4.9437	0.0000	17.6232	0.0000	0.0000	0.0000	0.0000	4.7021	0.0000	0.0402	0.0000	1.0420	272.1616	0.0000	4.1758	5.0802	0.0000	0.8068	0.0000	0.0000	0.0602	0.0000	2.2118	0.0000	0.0000	8.8967	0.0000	0.0768	0.0844	5.5090	0.4050	0.0000	4.8110	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	0.0000	1.1197	3.9619	4.1952	0.0000	25.0059	0.0000	0.0000	0.0000	0.0000	3.7896	0.0000	0.0000	0.0000	1.0626	1965.9554	0.0000	2.6437	4.1952	0.0000	1.0393	0.0000	0.0000	0.0000	0.0000	1.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8290	0.2046	0.0000	3.9516	
3/31/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	0.0000	0.0000	0.0000	1.2179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2430	1.2179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	0.0000	-0.0200	0.0000	1.1006	0.0000	11.7048	0.0000	0.0000	12.0496	0.0000	0.6333	0.0000	1.0749	0.0000	0.4067	6.4316	0.0000	0.9897	1.1006	0.0000	0.0132	11.4343	0.0000	-0.0127	0.0000	0.3803	0.0000	0.0000	-0.3123	0.0000	0.0000	0.0000	0.6466	0.0000	0.0000	-16.6666	
3/31/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	0.0000	0.0000	0.0000	1.4657	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1070	1.4657	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	-0.0204	0.0707	1.2590	1.1324	0.0394	45.6616	0.0079	0.1271	-0.0233	0.0000	0.0488	0.0000	0.0059	0.0048	33.1348	3.5216	0.1078	0.0996	1.1413	-0.0149	0.0532	-0.0228	0.0000	0.0145	0.0735	65.6861	0.0004	-0.6326	0.0068	0.0000	-0.1232	0.0155	0.0938	0.3094	0.0035	0.4982	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	-0.0289	0.2235	3.0161	0.8716	0.0771	35.7294	0.0229	-0.0023	-0.0293	0.7488	0.1561	1.2725	0.0149	0.0335	20.6435	2.2496	0.2139	0.1431	0.8790	-0.0026	0.0686	-0.0302	0.0000	0.0228	0.1028	67.2694	0.0069	-0.0238	0.0223	0.0000	-0.0976	0.0154	0.2242	0.0763	0.1575	0.9076	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	-0.0241	-0.0114	0.4413	1.3317	0.0000	54.3777	-0.0307	0.0000	-0.0793	0.0000	0.0136	0.0000	-0.0068	-0.0140	32.5359	5.4935	0.0286	0.0712	1.3358	-0.0083	0.0319	-0.0814	0.0000	-0.0049	0.1886	59.9463	-0.0435	0.3569	-0.0049	0.0000	-0.2493	-0.0019	0.0444	0.1080	-0.0002	0.0775	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	0.0481	-0.0081	0.2170	1.4711	0.0000	32.2596	-0.0149	0.0000	-0.1946	0.0000	0.0485	0.0000	0.0056	0.2818	39.5320	5.8979	0.1859	0.0688	1.4719	0.0000	0.0400	-0.0374	0.0000	0.0027	0.0075	69.7754	0.0106	0.0158	0.0854	0.0000	-0.0859	-0.0007	0.0869	0.0960	-0.0005	0.2861	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	0.0427	-0.0128	0.5985	1.2687	0.0000	45.8612	-0.0261	1.3977	-0.0905	0.0000	0.0233	0.0000	0.0010	-0.0265	50.9181	4.3139	0.0692	0.0690	1.2720	-0.0502	0.0342	-0.0583	0.0000	-0.0006	0.0146	74.2881	-0.0251	0.0920	-0.0516	0.0000	-0.2678	0.0023	0.0554	0.3174	-0.0001	0.1988	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	0.1696	0.0259	0.3065	1.3138	0.0000	33.5011	-0.0005	-0.0001	-0.0782	0.0000	0.0527	0.0000	0.0126	-0.0244	41.4948	5.2893	0.0703	0.0810	1.3152	-0.0028	0.0363	-0.0556	0.0000	0.0142	-0.0051	65.5637	-0.0172	0.0025	0.0369	0.0000	-0.2252	0.0163	0.0867	0.2035	0.0003	0.2036	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	-0.0959	0.1798	2.2706	1.0096	0.0320	43.4648	0.0081	-0.0619	-0.0323	0.4215	0.0824	0.0000	0.0015	0.0060	20.7995	2.8388	0.1840	0.1111	1.0251	-0.0017	0.0575	-0.0438	0.0000	0.0076	0.0277	54.4955	0.0000	0.0004	0.0225	0.0000	-0.0705	0.0055	0.1344	0.1857	0.0049	0.5541	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	0.0013	0.0649	1.0329	1.2682	-0.0636	44.3573	-0.0010	-1.6905	-0.0590	0.0000	0.0420	0.0000	0.0034	-0.0026	52.8447	4.5077	0.0972	0.0905	1.2768	0.0341	0.0398	-0.0494	0.0000	0.0099	-0.0153	91.6249	-0.0173	0.0091	-0.0036	0.0000	-0.0260	0.0091	0.0814	0.3324	-0.0003	0.3133	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	-0.0093	-0.0406	0.1555	1.3899	0.0000	43.2457	-0.0379	0.0000	0.1517	0.0000	0.0337	0.0000	0.0060	-0.0205	28.6951	5.0606	0.0562	0.0577	1.3945	0.0000	0.0376	0.0147	0.0000	0.0053	-0.0215	42.5044	0.0090	0.0065	-0.0038	0.0000	-0.5135	0.0057	0.0748	0.1032	0.1219	0.1500	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	-0.4210	0.0076	0.2623	1.4098	0.0000	31.3110	-0.0186	0.0000	-0.0248	0.0000	0.0404	0.0000	-0.0038	0.0110	27.7873	4.5583	0.0378	0.0642	1.4105	0.0000	0.0331	-0.3393	0.0000	-0.0031	-0.0161	45.1717	-0.1104	-0.1115	0.0367	0.0000	-0.1833	-0.0033	0.0708	0.1343	0.0704	0.1688	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	0.0000	0.0145	2.2616	1.3557	0.0000	19.9970	-0.0216	0.0000	-0.6226	0.0000	0.1043	0.0000	0.0019	0.0345	22.8622	3.5149	0.1906	0.0799	1.3609	2.2252	0.0271	-0.1618	0.0000	-0.0039	0.0000	23.8905	-0.0094	0.0000	-0.3128	0.0000	-0.1084	0.0003	0.1281	1.3949	0.0313	0.2488	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	-0.0100	0.0175	0.9907	1.3004	0.0000	29.6217	-0.0452	0.0000	-0.0187	0.0000	0.0721	0.0000	0.0190	-0.0763	23.9653	3.2251	0.0630	0.0599	1.3005	0.0000	0.0342	-0.0085	0.0000	0.0261	0.0000	35.8305	0.0145	-0.0044	-0.0039	0.0000	0.0094	0.0243	0.1055	0.1131	0.0078	0.1726	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	-0.0083	0.1768	3.8333	0.9489	0.0372	30.1734	0.0049	-0.0165	-0.0142	-0.4141	0.2609	0.0000	0.0371	0.0310	4.9185	1.6297	0.6263	0.1453	0.9591	-0.0039	0.1086	-0.0125	0.0000	0.0571	0.0252	18.3214	0.0034	0.0304	0.1672	0.0000	0.3054	0.0257	0.3887	0.1318	0.1226	1.2870	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	0.0000	-0.2159	0.0000	1.4703	0.0000	26.8762	0.0059	0.0000	-0.0278	0.0000	-0.0056	0.0000	-0.0002	0.0000	15.7612	2.8929	-0.0544	0.0320	1.4965	0.0000	0.0247	-0.0168	0.0000	-0.0122	0.0000	20.6234	0.0076	-0.0488	-0.5328	0.0000	0.0000	-0.0101	0.0164	0.0253	-0.0946	-0.0340	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	-0.0824	-0.0191	1.4968	1.5454	0.0000	29.9092	0.0251	0.0000	-0.0216	0.0000	0.0487	0.0000	-0.0012	-0.0022	13.7589	3.2941	0.0528	0.0550	1.5483	0.0549	0.0416	-0.0713	0.0000	-0.0395	0.0000	20.4923	0.0459	-0.0162	0.0000	0.0000	-0.0169	-0.0200	0.0845	0.0412	-0.0186	0.2009	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	0.0000	0.1922	0.0000	1.2500	0.0000	45.5367	0.0000	0.0000	0.0000	0.0000	0.0841	0.0000	0.0329	0.0000	11.6637	9.5925	-0.0212	0.0463	1.2500	0.0000	0.0357	0.0000	0.0000	0.0101	0.0000	8.8441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0130	0.1154	3.7664	0.0000	-0.0280	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	-0.0215	-0.0029	0.7044	1.4155	0.0000	23.8375	0.0000	0.0000	-0.9195	0.0000	0.0404	0.0000	-0.0026	0.0000	14.7556	2.6106	0.0892	0.0580	1.4159	0.0000	0.0307	-0.5731	0.0000	-0.1014	0.0730	23.0825	-0.0023	-0.0070	0.0000	0.0000	0.0000	-0.1035	0.0719	1.2764	0.0000	0.1999	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	-0.1030	0.0197	5.6374	0.9643	0.0000	20.8735	-0.0163	-0.0144	-0.0735	0.0000	0.0459	0.0000	0.0213	0.2498	29.0610	2.1368	0.0978	0.0464	0.9778	0.0510	0.0177	-0.0659	0.0000	0.0241	-0.3429	38.2765	0.0120	-0.0125	-0.0026	0.0000	-0.2004	0.0258	0.0644	2.0862	0.0000	0.3172	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	-0.0948	0.0048	1.0218	0.9350	-2.3734	37.6351	0.0042	-1.6129	-0.0312	0.0000	0.0314	0.0000	0.0140	0.0000	48.1851	2.1557	0.0376	0.0560	0.9420	-0.0071	0.0210	-0.0329	0.0000	0.0173	-0.9634	75.3582	0.0011	0.0441	-0.0012	0.0000	-0.0002	0.0157	0.0519	0.1605	0.0013	0.2583	
